DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2019,TLF2,"Leicestershire, Rutland and Northamptonshire",T (97-98),Activities of households,103,0,0,0
2020,TLF2,"Leicestershire, Rutland and Northamptonshire",T (97-98),Activities of households,77,0,0,0
2021,TLF2,"Leicestershire, Rutland and Northamptonshire",T (97-98),Activities of households,97,0,0,0
2022,TLF2,"Leicestershire, Rutland and Northamptonshire",T (97-98),Activities of households,93,0,0,0
2015,TLF3,Lincolnshire,1,Agriculture and hunting,701,6830,1320,14080
2016,TLF3,Lincolnshire,1,Agriculture and hunting,742,7605,1160,14025
2017,TLF3,Lincolnshire,1,Agriculture and hunting,730,8250,1485,15900
2018,TLF3,Lincolnshire,1,Agriculture and hunting,735,7610,1455,15110
2019,TLF3,Lincolnshire,1,Agriculture and hunting,760,8285,1025,15390
2020,TLF3,Lincolnshire,1,Agriculture and hunting,792,9150,1400,17575
2021,TLF3,Lincolnshire,1,Agriculture and hunting,1045,7705,1605,15195
2022,TLF3,Lincolnshire,1,Agriculture and hunting,1141,8015,1255,15325
2015,TLF3,Lincolnshire,2-3,Forestry and fishing,19,225,25,285
2016,TLF3,Lincolnshire,2-3,Forestry and fishing,14,90,35,260
2017,TLF3,Lincolnshire,2-3,Forestry and fishing,19,350,140,580
2018,TLF3,Lincolnshire,2-3,Forestry and fishing,16,125,115,290
2019,TLF3,Lincolnshire,2-3,Forestry and fishing,19,265,10,305
2020,TLF3,Lincolnshire,2-3,Forestry and fishing,16,440,80,550
2021,TLF3,Lincolnshire,2-3,Forestry and fishing,13,85,60,185
2022,TLF3,Lincolnshire,2-3,Forestry and fishing,14,190,55,285
2015,TLF3,Lincolnshire,B (5-9),Mining and quarrying,33,360,155,505
2016,TLF3,Lincolnshire,B (5-9),Mining and quarrying,35,300,10,275
2017,TLF3,Lincolnshire,B (5-9),Mining and quarrying,36,370,10,395
2018,TLF3,Lincolnshire,B (5-9),Mining and quarrying,64,300,15,325
2019,TLF3,Lincolnshire,B (5-9),Mining and quarrying,54,370,25,400
2020,TLF3,Lincolnshire,B (5-9),Mining and quarrying,56,335,15,335
2021,TLF3,Lincolnshire,B (5-9),Mining and quarrying,64,345,15,375
2022,TLF3,Lincolnshire,B (5-9),Mining and quarrying,88,450,25,475
2015,TLF3,Lincolnshire,10,Manufacture of food products,720,14145,705,14800
2016,TLF3,Lincolnshire,10,Manufacture of food products,735,14820,705,15780
2017,TLF3,Lincolnshire,10,Manufacture of food products,814,15535,650,15840
2018,TLF3,Lincolnshire,10,Manufacture of food products,896,15635,870,16280
2019,TLF3,Lincolnshire,10,Manufacture of food products,860,14245,745,15235
2020,TLF3,Lincolnshire,10,Manufacture of food products,710,14025,1035,15075
2021,TLF3,Lincolnshire,10,Manufacture of food products,693,14250,635,14830
2022,TLF3,Lincolnshire,10,Manufacture of food products,766,14450,740,15335
2015,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,13,75,115,215
2016,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,13,85,0,95
2017,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,15,145,115,315
2018,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,16,155,100,270
2019,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,14,140,20,150
2020,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,11,35,20,85
2021,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,8,75,5,80
2022,TLF3,Lincolnshire,11-12,Manufacture of beverages and tobacco products,2,70,25,90
2015,TLF3,Lincolnshire,13,Manufacture of textiles,43,580,50,640
2016,TLF3,Lincolnshire,13,Manufacture of textiles,46,625,55,745
2017,TLF3,Lincolnshire,13,Manufacture of textiles,55,745,140,955
2018,TLF3,Lincolnshire,13,Manufacture of textiles,52,575,80,700
2019,TLF3,Lincolnshire,13,Manufacture of textiles,57,1075,170,1350
2020,TLF3,Lincolnshire,13,Manufacture of textiles,44,565,125,705
2021,TLF3,Lincolnshire,13,Manufacture of textiles,43,265,15,275
2022,TLF3,Lincolnshire,13,Manufacture of textiles,51,490,70,580
2015,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,9,20,10,55
2016,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,5,55,35,85
2017,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,6,50,25,65
2018,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,7,40,20,60
2019,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,6,65,30,95
2020,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,5,20,15,35
2021,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,7,30,10,50
2022,TLF3,Lincolnshire,14-15,Manufacture of wearing apparel and leather products,7,35,10,135
2015,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,118,2575,190,2975
2016,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,141,2765,205,2900
2017,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,136,2730,175,2830
2018,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,146,3100,170,3455
2019,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,154,2930,325,3190
2020,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,190,2385,80,2410
2021,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,158,2960,295,3180
2022,TLF3,Lincolnshire,16-17,Manufacture of wood and paper products,158,2445,305,2795
2015,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,59,1485,115,1735
2016,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,59,1210,300,1535
2017,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,69,1485,125,1510
2018,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,63,1140,220,1485
2019,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,73,875,265,1225
2020,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,58,695,85,800
2021,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,100,1100,145,1225
2022,TLF3,Lincolnshire,18,Printing and reproduction of recorded media,134,1250,205,1550
2015,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",83,565,90,660
2016,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",68,660,60,785
2017,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",76,1155,230,1335
2018,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",74,630,60,680
2019,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",84,560,35,615
2020,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",115,865,85,975
2021,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",117,745,85,820
2022,TLF3,Lincolnshire,CD-CF (19-21),"Manufacture of petroleum, chemicals and pharmaceuticals",113,885,35,920
2015,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,119,2025,115,2300
2016,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,113,2225,130,2275
2017,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,104,2500,105,2600
2018,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,99,1650,155,1775
2019,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,100,1850,70,1950
2020,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,117,1800,155,1875
2021,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,132,1925,80,2050
2022,TLF3,Lincolnshire,22,Manufacture of rubber and plastic products,130,1950,70,2125
2015,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,18,360,30,410
2016,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,20,340,5,360
2017,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,23,420,35,460
2018,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,22,345,0,435
2019,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,26,580,10,575
2020,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,33,415,15,520
2021,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,32,350,10,420
2022,TLF3,Lincolnshire,23,Manufacture of other non-metallic mineral products,33,385,10,390
2015,TLF3,Lincolnshire,24,Manufacture of basic metals,5,170,0,170
2016,TLF3,Lincolnshire,24,Manufacture of basic metals,7,115,0,115
2017,TLF3,Lincolnshire,24,Manufacture of basic metals,8,90,0,95
2018,TLF3,Lincolnshire,24,Manufacture of basic metals,7,130,0,135
2019,TLF3,Lincolnshire,24,Manufacture of basic metals,10,130,0,135
2020,TLF3,Lincolnshire,24,Manufacture of basic metals,9,60,10,75
2021,TLF3,Lincolnshire,24,Manufacture of basic metals,9,125,10,135
2022,TLF3,Lincolnshire,24,Manufacture of basic metals,11,70,0,80
2015,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,107,2710,295,3095
2016,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,103,1865,200,2050
2017,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,103,2870,440,3590
2018,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,120,1935,175,2025
2019,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,131,2495,185,2720
2020,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,130,1930,205,2265
2021,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,138,1905,150,2090
2022,TLF3,Lincolnshire,25,Manufacture of fabricated metal products,134,2345,240,2620
2015,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",134,1505,125,1630
2016,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",182,1355,200,1565
2017,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",177,980,50,1035
2018,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",134,755,90,925
2019,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",118,630,40,655
2020,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",86,860,65,885
2021,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",71,405,65,470
2022,TLF3,Lincolnshire,CI (26),"Manufacture of computer, electronic and optical products",55,795,85,950
2015,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,50,1010,75,1065
2016,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,41,290,10,305
2017,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,45,915,35,940
2018,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,39,695,100,780
2019,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,38,380,50,420
2020,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,43,890,55,965
2021,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,36,385,50,420
2022,TLF3,Lincolnshire,CJ (27),Manufacture of electrical equipment,35,335,10,375
2015,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,293,3440,150,3565
2016,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,264,2420,210,2790
2017,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,266,3350,230,3695
2018,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,288,3435,240,3550
2019,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,272,2890,220,3105
2020,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,237,3790,185,4050
2021,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,233,3630,230,3890
2022,TLF3,Lincolnshire,CK (28),Manufacture of machinery and equipment,199,3030,290,3295
2015,TLF3,Lincolnshire,29,Manufacture of motor vehicles,46,905,40,930
2016,TLF3,Lincolnshire,29,Manufacture of motor vehicles,55,800,45,850
2017,TLF3,Lincolnshire,29,Manufacture of motor vehicles,60,950,65,1000
2018,TLF3,Lincolnshire,29,Manufacture of motor vehicles,62,1380,145,1505
2019,TLF3,Lincolnshire,29,Manufacture of motor vehicles,68,1365,60,1390
2020,TLF3,Lincolnshire,29,Manufacture of motor vehicles,66,1065,145,1170
2021,TLF3,Lincolnshire,29,Manufacture of motor vehicles,85,1275,305,1560
2022,TLF3,Lincolnshire,29,Manufacture of motor vehicles,93,1185,40,1260
2015,TLF3,Lincolnshire,30,Manufacture of other transport equipment,57,895,10,995
2016,TLF3,Lincolnshire,30,Manufacture of other transport equipment,73,1010,5,1030
2017,TLF3,Lincolnshire,30,Manufacture of other transport equipment,87,975,20,1010
2018,TLF3,Lincolnshire,30,Manufacture of other transport equipment,97,1235,20,1235
2019,TLF3,Lincolnshire,30,Manufacture of other transport equipment,96,945,10,1045
2020,TLF3,Lincolnshire,30,Manufacture of other transport equipment,121,1000,20,1105
2021,TLF3,Lincolnshire,30,Manufacture of other transport equipment,124,960,20,985
2022,TLF3,Lincolnshire,30,Manufacture of other transport equipment,95,850,15,850
2015,TLF3,Lincolnshire,31,Manufacture of furniture,27,875,60,1000
2016,TLF3,Lincolnshire,31,Manufacture of furniture,29,750,50,900
2017,TLF3,Lincolnshire,31,Manufacture of furniture,38,690,65,720
2018,TLF3,Lincolnshire,31,Manufacture of furniture,43,525,55,685
2019,TLF3,Lincolnshire,31,Manufacture of furniture,33,265,40,295
2020,TLF3,Lincolnshire,31,Manufacture of furniture,23,120,30,185
2021,TLF3,Lincolnshire,31,Manufacture of furniture,20,450,45,550
2022,TLF3,Lincolnshire,31,Manufacture of furniture,18,240,85,440
2015,TLF3,Lincolnshire,32,Other manufacturing,46,410,35,455
2016,TLF3,Lincolnshire,32,Other manufacturing,42,415,65,460
2017,TLF3,Lincolnshire,32,Other manufacturing,54,500,95,585
2018,TLF3,Lincolnshire,32,Other manufacturing,50,355,45,480
2019,TLF3,Lincolnshire,32,Other manufacturing,45,210,45,250
2020,TLF3,Lincolnshire,32,Other manufacturing,33,90,10,115
2021,TLF3,Lincolnshire,32,Other manufacturing,25,260,175,495
2022,TLF3,Lincolnshire,32,Other manufacturing,26,400,20,430
2015,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,74,1610,170,1655
2016,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,90,805,245,1045
2017,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,110,1480,135,1550
2018,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,122,1500,225,2010
2019,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,112,1290,115,1840
2020,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,100,1440,290,1625
2021,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,85,2190,545,2750
2022,TLF3,Lincolnshire,33,Repair and installation of machinery and equipment,91,1075,80,1115
2015,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",143,695,0,645
2016,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",138,495,5,495
2017,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",160,595,5,620
2018,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",152,730,5,730
2019,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",163,605,10,605
2020,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",190,540,20,590
2021,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",90,675,20,675
2022,TLF3,Lincolnshire,D (35),"Electricity, gas, steam and air conditioning supply",111,530,10,560
2015,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,343,2830,370,3280
2016,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,370,2820,360,3270
2017,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,413,3150,345,3400
2018,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,419,2770,985,3770
2019,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,442,3170,265,3670
2020,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,465,2960,230,3110
2021,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,477,3110,285,3510
2022,TLF3,Lincolnshire,E (36-39),Water supply; sewerage and waste management,511,3065,280,3275
2015,TLF3,Lincolnshire,41,Construction of buildings,264,2850,445,3800
2016,TLF3,Lincolnshire,41,Construction of buildings,248,2900,535,3750
2017,TLF3,Lincolnshire,41,Construction of buildings,264,2850,775,3900
2018,TLF3,Lincolnshire,41,Construction of buildings,290,2200,575,3200
2019,TLF3,Lincolnshire,41,Construction of buildings,299,2800,675,3600
2020,TLF3,Lincolnshire,41,Construction of buildings,342,3100,675,4100
2021,TLF3,Lincolnshire,41,Construction of buildings,372,3750,825,5150
2022,TLF3,Lincolnshire,41,Construction of buildings,421,3700,1000,5500
2015,TLF3,Lincolnshire,42,Civil engineering,259,2795,200,3105
2016,TLF3,Lincolnshire,42,Civil engineering,268,3540,205,3765
2017,TLF3,Lincolnshire,42,Civil engineering,300,3005,570,3565
2018,TLF3,Lincolnshire,42,Civil engineering,256,1715,185,2065
2019,TLF3,Lincolnshire,42,Civil engineering,283,1445,125,1645
2020,TLF3,Lincolnshire,42,Civil engineering,266,2355,300,3115
2021,TLF3,Lincolnshire,42,Civil engineering,239,1500,310,2090
2022,TLF3,Lincolnshire,42,Civil engineering,260,1850,265,2325
2015,TLF3,Lincolnshire,43,Specialised construction activities,469,7675,1260,9525
2016,TLF3,Lincolnshire,43,Specialised construction activities,484,8030,1330,9905
2017,TLF3,Lincolnshire,43,Specialised construction activities,499,5160,1225,7115
2018,TLF3,Lincolnshire,43,Specialised construction activities,447,6685,1480,8835
2019,TLF3,Lincolnshire,43,Specialised construction activities,479,7380,1285,9660
2020,TLF3,Lincolnshire,43,Specialised construction activities,353,5520,1010,7650
2021,TLF3,Lincolnshire,43,Specialised construction activities,461,6285,1230,9060
2022,TLF3,Lincolnshire,43,Specialised construction activities,544,8655,1580,11330
2015,TLF3,Lincolnshire,45,Motor trades,350,4825,1015,6400
2016,TLF3,Lincolnshire,45,Motor trades,267,5050,845,6850
2017,TLF3,Lincolnshire,45,Motor trades,307,5525,725,6800
2018,TLF3,Lincolnshire,45,Motor trades,343,6375,1075,8500
2019,TLF3,Lincolnshire,45,Motor trades,422,4900,820,6350
2020,TLF3,Lincolnshire,45,Motor trades,238,5275,980,7200
2021,TLF3,Lincolnshire,45,Motor trades,474,6450,1060,8650
2022,TLF3,Lincolnshire,45,Motor trades,491,8200,1235,9600
2015,TLF3,Lincolnshire,46,Wholesale trade,505,11870,1815,14045
2016,TLF3,Lincolnshire,46,Wholesale trade,528,14250,2490,17245
2017,TLF3,Lincolnshire,46,Wholesale trade,582,11965,2165,15260
2018,TLF3,Lincolnshire,46,Wholesale trade,707,12680,1640,15020
2019,TLF3,Lincolnshire,46,Wholesale trade,721,14835,2355,17620
2020,TLF3,Lincolnshire,46,Wholesale trade,875,11875,2010,14175
2021,TLF3,Lincolnshire,46,Wholesale trade,1066,10960,2655,14455
2022,TLF3,Lincolnshire,46,Wholesale trade,1145,12405,2830,15400
2015,TLF3,Lincolnshire,47,Retail trade,878,13645,19715,34105
2016,TLF3,Lincolnshire,47,Retail trade,876,12055,19255,32910
2017,TLF3,Lincolnshire,47,Retail trade,1019,11390,18555,30765
2018,TLF3,Lincolnshire,47,Retail trade,1000,10800,18015,30350
2019,TLF3,Lincolnshire,47,Retail trade,1056,11830,17670,31370
2020,TLF3,Lincolnshire,47,Retail trade,973,11460,18945,32195
2021,TLF3,Lincolnshire,47,Retail trade,1017,11245,19180,31875
2022,TLF3,Lincolnshire,47,Retail trade,1081,10395,17400,28585
2015,TLF3,Lincolnshire,49,Land transport,287,5200,985,6625
2016,TLF3,Lincolnshire,49,Land transport,304,7675,955,7975
2017,TLF3,Lincolnshire,49,Land transport,324,6375,1660,7900
2018,TLF3,Lincolnshire,49,Land transport,291,5850,1165,6875
2019,TLF3,Lincolnshire,49,Land transport,328,5275,2035,8050
2020,TLF3,Lincolnshire,49,Land transport,304,6425,1150,8325
2021,TLF3,Lincolnshire,49,Land transport,362,6450,1325,8100
2022,TLF3,Lincolnshire,49,Land transport,433,5700,845,6525
2015,TLF3,Lincolnshire,50-51,Water and air transport,15,130,10,130
2016,TLF3,Lincolnshire,50-51,Water and air transport,13,10,0,10
2017,TLF3,Lincolnshire,50-51,Water and air transport,10,0,0,100
2018,TLF3,Lincolnshire,50-51,Water and air transport,8,0,15,20
2019,TLF3,Lincolnshire,50-51,Water and air transport,9,25,0,80
2020,TLF3,Lincolnshire,50-51,Water and air transport,9,25,5,30
2021,TLF3,Lincolnshire,50-51,Water and air transport,9,15,45,60
2022,TLF3,Lincolnshire,50-51,Water and air transport,11,40,10,50
2015,TLF3,Lincolnshire,52,Warehousing and transport support activities,80,1965,185,2375
2016,TLF3,Lincolnshire,52,Warehousing and transport support activities,79,2315,310,2615
2017,TLF3,Lincolnshire,52,Warehousing and transport support activities,77,1910,170,2120
2018,TLF3,Lincolnshire,52,Warehousing and transport support activities,85,2130,205,2345
2019,TLF3,Lincolnshire,52,Warehousing and transport support activities,94,2175,165,2565
2020,TLF3,Lincolnshire,52,Warehousing and transport support activities,68,2355,385,2715
2021,TLF3,Lincolnshire,52,Warehousing and transport support activities,85,1970,335,2570
2022,TLF3,Lincolnshire,52,Warehousing and transport support activities,90,1875,175,2135
2015,TLF3,Lincolnshire,53,Postal and courier activities,71,1300,460,2025
2016,TLF3,Lincolnshire,53,Postal and courier activities,69,1060,475,1725
2017,TLF3,Lincolnshire,53,Postal and courier activities,73,1300,480,2025
2018,TLF3,Lincolnshire,53,Postal and courier activities,69,1385,535,2025
2019,TLF3,Lincolnshire,53,Postal and courier activities,71,1375,645,2200
2020,TLF3,Lincolnshire,53,Postal and courier activities,90,1180,620,1925
2021,TLF3,Lincolnshire,53,Postal and courier activities,67,1270,335,2125
2022,TLF3,Lincolnshire,53,Postal and courier activities,70,2500,1375,3775
2015,TLF3,Lincolnshire,55,Accommodation,158,4005,2785,6750
2016,TLF3,Lincolnshire,55,Accommodation,195,4910,4425,9400
2017,TLF3,Lincolnshire,55,Accommodation,189,4675,2900,7325
2018,TLF3,Lincolnshire,55,Accommodation,168,3790,2950,7250
2019,TLF3,Lincolnshire,55,Accommodation,217,3880,3790,8075
2020,TLF3,Lincolnshire,55,Accommodation,185,4410,2915,7875
2021,TLF3,Lincolnshire,55,Accommodation,149,3890,2610,6525
2022,TLF3,Lincolnshire,55,Accommodation,190,3365,3255,7250
2015,TLF3,Lincolnshire,56,Food and beverage service activities,243,4725,8750,15450
2016,TLF3,Lincolnshire,56,Food and beverage service activities,252,6550,11700,19400
2017,TLF3,Lincolnshire,56,Food and beverage service activities,302,6900,11350,18800
2018,TLF3,Lincolnshire,56,Food and beverage service activities,341,5800,11500,18600
2019,TLF3,Lincolnshire,56,Food and beverage service activities,403,5600,10400,16750
2020,TLF3,Lincolnshire,56,Food and beverage service activities,216,5250,9600,14800
2021,TLF3,Lincolnshire,56,Food and beverage service activities,418,6200,10000,18600
2022,TLF3,Lincolnshire,56,Food and beverage service activities,524,6350,14150,21400
2015,TLF3,Lincolnshire,58,Publishing activities,36,580,135,740
2016,TLF3,Lincolnshire,58,Publishing activities,44,555,120,660
2017,TLF3,Lincolnshire,58,Publishing activities,46,355,195,565
2018,TLF3,Lincolnshire,58,Publishing activities,47,390,130,520
2019,TLF3,Lincolnshire,58,Publishing activities,40,490,140,635
2020,TLF3,Lincolnshire,58,Publishing activities,42,420,95,540
2021,TLF3,Lincolnshire,58,Publishing activities,42,605,155,770
2022,TLF3,Lincolnshire,58,Publishing activities,45,285,155,455
2015,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",23,190,115,380
2016,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",25,210,170,450
2017,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",25,155,125,295
2018,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",22,125,135,325
2019,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",21,135,180,310
2020,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",30,280,195,505
2021,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",50,945,215,1125
2022,TLF3,Lincolnshire,59-60,"Film and TV production, programming and broadcasting",59,300,315,695
2015,TLF3,Lincolnshire,61,Telecommunications,72,730,220,950
2016,TLF3,Lincolnshire,61,Telecommunications,91,815,85,925
2017,TLF3,Lincolnshire,61,Telecommunications,110,915,110,1025
2018,TLF3,Lincolnshire,61,Telecommunications,114,615,90,730
2019,TLF3,Lincolnshire,61,Telecommunications,103,840,80,845
2020,TLF3,Lincolnshire,61,Telecommunications,87,615,115,725
2021,TLF3,Lincolnshire,61,Telecommunications,98,1055,135,1315
2022,TLF3,Lincolnshire,61,Telecommunications,102,815,125,915
2015,TLF3,Lincolnshire,62,Computer programming and consultancy,112,2155,135,2260
2016,TLF3,Lincolnshire,62,Computer programming and consultancy,96,2060,360,2560
2017,TLF3,Lincolnshire,62,Computer programming and consultancy,115,2710,405,3165
2018,TLF3,Lincolnshire,62,Computer programming and consultancy,150,3780,680,4240
2019,TLF3,Lincolnshire,62,Computer programming and consultancy,184,2510,215,2660
2020,TLF3,Lincolnshire,62,Computer programming and consultancy,241,2970,1285,4130
2021,TLF3,Lincolnshire,62,Computer programming and consultancy,261,2560,320,2810
2022,TLF3,Lincolnshire,62,Computer programming and consultancy,239,3415,320,3965
2015,TLF3,Lincolnshire,63,Information service activities,5,60,35,95
2016,TLF3,Lincolnshire,63,Information service activities,6,190,40,220
2017,TLF3,Lincolnshire,63,Information service activities,8,705,10,705
2018,TLF3,Lincolnshire,63,Information service activities,8,35,10,45
2019,TLF3,Lincolnshire,63,Information service activities,8,120,55,190
2020,TLF3,Lincolnshire,63,Information service activities,9,145,20,150
2021,TLF3,Lincolnshire,63,Information service activities,9,230,50,260
2022,TLF3,Lincolnshire,63,Information service activities,7,195,15,200
2015,TLF3,Lincolnshire,64,Financial service activities,198,990,410,1365
2016,TLF3,Lincolnshire,64,Financial service activities,202,810,410,1170
2017,TLF3,Lincolnshire,64,Financial service activities,164,760,390,1170
2018,TLF3,Lincolnshire,64,Financial service activities,151,735,380,1160
2019,TLF3,Lincolnshire,64,Financial service activities,138,650,375,995
2020,TLF3,Lincolnshire,64,Financial service activities,130,615,310,930
2021,TLF3,Lincolnshire,64,Financial service activities,140,735,375,1195
2022,TLF3,Lincolnshire,64,Financial service activities,196,755,305,1035
2015,TLF3,Lincolnshire,65,Insurance and pension funding,18,20,0,30
2016,TLF3,Lincolnshire,65,Insurance and pension funding,12,10,10,15
2017,TLF3,Lincolnshire,65,Insurance and pension funding,10,10,0,10
2018,TLF3,Lincolnshire,65,Insurance and pension funding,6,25,10,45
2019,TLF3,Lincolnshire,65,Insurance and pension funding,2,115,80,175
2020,TLF3,Lincolnshire,65,Insurance and pension funding,18,150,20,180
2021,TLF3,Lincolnshire,65,Insurance and pension funding,30,150,15,150
2022,TLF3,Lincolnshire,65,Insurance and pension funding,0,20,0,20
2015,TLF3,Lincolnshire,66,Activities auxiliary to finance and insurance,41,1055,360,1490
2016,TLF3,Lincolnshire,66,Activities auxiliary to finance and insurance,34,545,155,675
