DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2020,TLE4,West Yorkshire,S (94-96),Other service activities,925,9605,6955,17875
2021,TLE4,West Yorkshire,S (94-96),Other service activities,1047,13370,10025,25320
2022,TLE4,West Yorkshire,S (94-96),Other service activities,1195,9295,7565,18110
2015,TLE4,West Yorkshire,T (97-98),Activities of households,39,0,0,0
2016,TLE4,West Yorkshire,T (97-98),Activities of households,34,0,0,0
2017,TLE4,West Yorkshire,T (97-98),Activities of households,44,0,0,0
2018,TLE4,West Yorkshire,T (97-98),Activities of households,50,0,0,0
2019,TLE4,West Yorkshire,T (97-98),Activities of households,53,0,0,0
2020,TLE4,West Yorkshire,T (97-98),Activities of households,50,0,0,0
2021,TLE4,West Yorkshire,T (97-98),Activities of households,52,0,0,0
2022,TLE4,West Yorkshire,T (97-98),Activities of households,63,0,0,0
2015,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",293,3430,1040,12270
2016,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",269,3130,960,12105
2017,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",294,3915,1340,13135
2018,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",283,3065,1285,12210
2019,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",307,3830,835,12450
2020,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",311,4435,1185,13580
2021,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",359,2730,1090,11935
2022,TLF1,Derbyshire and Nottinghamshire,A (1-3),"Agriculture, forestry and fishing",413,3270,965,12130
2015,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,139,1740,480,2265
2016,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,111,1510,55,1520
2017,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,120,1445,40,1475
2018,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,135,1305,60,1355
2019,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,154,1575,75,1705
2020,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,158,1315,65,1325
2021,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,147,1430,70,1490
2022,TLF1,Derbyshire and Nottinghamshire,B (5-9),Mining and quarrying,173,1710,55,1710
2015,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,8011,117050,9180,127560
2016,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,8011,114735,11220,125875
2017,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,7941,123290,11265,135835
2018,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,8460,117795,9690,128245
2019,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,9321,117710,9685,127830
2020,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,9771,111115,10345,121935
2021,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,10357,103580,10695,114485
2022,TLF1,Derbyshire and Nottinghamshire,C (10-33),Manufacturing,10151,101795,9480,113395
2015,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",1209,6745,635,7745
2016,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",1055,5740,635,6250
2017,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",1099,7385,630,7635
2018,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",977,6445,730,7695
2019,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",1099,6040,795,6865
2020,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",990,5440,695,6470
2021,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",457,8485,840,9965
2022,TLF1,Derbyshire and Nottinghamshire,D (35),"Electricity, gas, steam and air conditioning supply",473,5665,465,6340
2015,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,523,5335,480,5845
2016,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,545,4700,520,5550
2017,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,548,5590,565,6390
2018,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,583,6295,525,7045
2019,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,559,6575,215,6675
2020,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,481,5115,450,5365
2021,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,558,5260,480,5515
2022,TLF1,Derbyshire and Nottinghamshire,E (36-39),Water supply; sewerage and waste management,643,5175,600,5875
2015,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,2886,41790,6165,51105
2016,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3016,44195,6360,51205
2017,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3124,35830,7450,47105
2018,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3194,35865,7940,48790
2019,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3354,40025,6565,49560
2020,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3239,38190,6390,46625
2021,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,3550,39455,7340,50740
2022,TLF1,Derbyshire and Nottinghamshire,F (41-43),Construction,4039,47430,8070,59290
2015,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,5504,87390,64910,160405
2016,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,5481,91625,63320,161570
2017,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,5885,83900,61675,150420
2018,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6116,89955,60360,156905
2019,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,5931,85495,61575,155450
2020,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6199,82860,60055,149845
2021,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6425,81800,63695,150800
2022,TLF1,Derbyshire and Nottinghamshire,G (45-47),Wholesale and retail trade; repair of motor vehicles,6596,84965,58410,148375
2015,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,1665,31545,5485,38100
2016,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,1780,33215,5270,39000
2017,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,1731,34245,6855,42630
2018,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,1805,34900,5735,42220
2019,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,2048,38215,8255,46715
2020,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,2059,39800,7120,50120
2021,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,1980,40150,7140,50860
2022,TLF1,Derbyshire and Nottinghamshire,H (49-53),Transportation and storage,2225,44035,9180,53085
2015,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1076,19200,32650,56950
2016,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1206,26150,42500,70650
2017,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1354,25200,39900,67100
2018,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1371,24325,41600,68100
2019,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1321,22625,40600,68300
2020,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,896,22425,39200,64100
2021,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1199,25375,41650,70450
2022,TLF1,Derbyshire and Nottinghamshire,I (55-56),Accommodation and food service activities,1620,25250,51675,80550
2015,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,1749,21150,2875,24825
2016,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,1868,21295,3475,25035
2017,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,1932,25475,4250,30450
2018,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,2000,26020,4865,30320
2019,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,1827,21930,3820,25970
2020,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,1816,25110,7315,32670
2021,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,2263,28310,4465,33225
2022,TLF1,Derbyshire and Nottinghamshire,J (58-63),Information and communication,2368,25530,3855,30250
2015,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1164,8930,3120,12830
2016,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1105,7580,2550,10655
2017,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1274,9945,2560,12060
2018,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1234,9170,3000,12765
2019,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1321,10180,2740,13040
2020,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1190,8715,2480,11820
2021,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1485,10750,3390,13495
2022,TLF1,Derbyshire and Nottinghamshire,K (64-66),Financial and insurance activities,1651,11190,2855,13710
2015,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2208,40910,11325,56590
2016,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2434,44570,11695,59005
2017,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2505,42530,13335,57545
2018,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2661,46340,11960,59125
2019,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2886,50990,19170,72225
2020,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",2753,50295,16215,67925
2021,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",3022,46925,19415,68440
2022,TLF1,Derbyshire and Nottinghamshire,M (69-75),"Professional, scientific and technical activities",3523,50225,15795,67700
2015,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2236,72525,34145,106740
2016,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2274,63455,33500,97050
2017,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2338,45275,21765,69025
2018,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2286,45730,22705,68535
2019,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2285,47775,26170,75285
2020,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2110,35995,21245,57715
2021,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2302,43570,22545,68575
2022,TLF1,Derbyshire and Nottinghamshire,N (77-82),Administrative and support service activities,2685,54035,27170,82835
2015,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,1899,26800,10950,37600
2016,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,1947,28200,12125,40100
2017,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,1919,26050,11800,36700
2018,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,1928,24700,10750,36350
2019,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,2115,27400,10200,37400
2020,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,2261,28550,10175,39450
2021,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,2471,32250,9975,42050
2022,TLF1,Derbyshire and Nottinghamshire,O (84),Public administration and defence,2513,32250,8740,42300
2015,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3043,45470,40695,88715
2016,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3032,44085,40185,83550
2017,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3131,46115,39025,83955
2018,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3353,49620,39465,88815
2019,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3588,45595,41465,86860
2020,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3470,44070,40445,85365
2021,TLF1,Derbyshire and Nottinghamshire,P (85),Education,3706,43695,40790,86485
2022,TLF1,Derbyshire and Nottinghamshire,P (85),Education,4189,45555,40235,87095
2015,TLF1,Derbyshire and Nottinghamshire,Q (86-88),Human health and social work activities,4202,68350,54625,124100
