DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2022,TLC11,Hartlepool and Stockton-on-Tees,G (45-47),Wholesale and retail trade; repair of motor vehicles,937,8705,8290,17620
2015,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,402,4225,2120,5045
2016,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,404,4195,685,5090
2017,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,307,3680,985,5000
2018,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,199,4485,1020,5465
2019,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,200,4585,1070,5655
2020,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,216,4235,1025,5915
2021,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,206,5145,1090,6555
2022,TLC11,Hartlepool and Stockton-on-Tees,H (49-53),Transportation and storage,240,5320,730,5900
2015,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,129,2555,10950,8135
2016,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,133,2695,4745,7895
2017,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,139,2975,5420,8750
2018,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,136,2275,4395,7245
2019,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,155,2110,5110,7835
2020,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,91,2360,5550,8405
2021,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,154,3115,6210,9240
2022,TLC11,Hartlepool and Stockton-on-Tees,I (55-56),Accommodation and food service activities,197,3190,5625,8975
2015,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,52,1760,450,2010
2016,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,95,1050,255,1215
2017,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,96,2415,260,2475
2018,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,95,2180,485,2795
2019,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,116,2375,350,2835
2020,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,171,2505,605,3020
2021,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,190,2905,500,3470
2022,TLC11,Hartlepool and Stockton-on-Tees,J (58-63),Information and communication,185,2620,295,2970
2015,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,428,1990,1120,2470
2016,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,462,1660,465,2355
2017,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,581,1720,545,2475
2018,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,537,2100,595,2605
2019,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,480,2260,590,2630
2020,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,410,1835,615,2555
2021,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,446,1695,600,2380
2022,TLC11,Hartlepool and Stockton-on-Tees,K (64-66),Financial and insurance activities,578,860,435,1370
2015,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",312,1070,930,2700
2016,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",310,1525,330,2050
2017,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",267,1360,270,2080
2018,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",161,1045,435,1780
2019,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",189,1140,405,1530
2020,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",187,660,305,1215
2021,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",152,820,415,1300
2022,TLC11,Hartlepool and Stockton-on-Tees,L (68),"Real estate activities, excluding imputed rental",153,800,320,1475
2015,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",445,10225,2440,12230
2016,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",499,7425,1440,9165
2017,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",481,5810,2910,9220
2018,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",508,5520,820,6355
2019,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",551,7250,1310,8695
2020,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",618,5130,1560,6790
2021,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",716,7825,1815,9985
2022,TLC11,Hartlepool and Stockton-on-Tees,M (69-75),"Professional, scientific and technical activities",698,6335,1305,7545
2015,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,288,4645,5970,7850
2016,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,293,4630,1640,6430
2017,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,281,5530,2345,8170
2018,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,276,5305,3000,8265
2019,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,318,6325,3025,9145
2020,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,342,7230,2555,9990
2021,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,315,6065,2650,8695
2022,TLC11,Hartlepool and Stockton-on-Tees,N (77-82),Administrative and support service activities,323,5780,1855,7935
2015,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,239,3800,3020,5380
2016,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,261,3975,1470,5600
2017,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,254,3470,1650,4940
2018,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,272,4020,1490,5330
2019,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,282,4040,1525,5575
2020,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,286,3815,2045,5920
2021,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,278,3795,1515,5525
2022,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,309,3960,1350,5010
2015,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,336,5500,9270,10185
2016,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,350,6140,4520,10420
2017,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,322,5390,4285,9715
2018,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,329,5935,4480,10395
2019,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,346,5850,4290,9945
2020,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,401,6295,4105,10705
2021,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,377,5900,4375,10345
2022,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,414,6365,4280,10290
2015,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,530,9750,14120,16635
2016,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,553,9640,7170,16345
2017,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,559,9500,7190,16215
2018,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,578,9910,6490,15900
2019,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,635,8190,7970,16950
2020,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,717,9970,7420,17200
2021,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,729,8535,6720,15125
2022,TLC11,Hartlepool and Stockton-on-Tees,Q (86-88),Human health and social work activities,702,10150,6335,16225
2015,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",79,905,2760,2395
2016,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",60,1065,1760,2825
2017,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",62,985,1435,2560
2018,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",61,820,1575,2345
2019,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",81,1210,1505,2750
2020,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",47,750,1085,1900
2021,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",59,730,895,1615
2022,TLC11,Hartlepool and Stockton-on-Tees,R (90-93),"Arts, entertainment and recreation",68,760,975,1825
2015,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,71,695,2230,1985
2016,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,86,565,965,1730
2017,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,87,770,1030,2110
2018,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,108,1390,1195,2950
2019,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,104,720,990,1745
2020,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,91,670,800,1710
2021,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,104,855,850,1760
2022,TLC11,Hartlepool and Stockton-on-Tees,S (94-96),Other service activities,108,760,1000,1935
2015,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,5,0,0,0
2016,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,7,0,0,0
2017,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,5,0,0,0
2018,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,8,0,0,0
2019,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,10,0,0,0
2020,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,8,0,0,0
2021,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,9,0,0,0
2022,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,6,0,0,0
2015,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",118,1110,100,1425
2016,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",80,915,55,1245
2017,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",62,760,50,1060
2018,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",75,645,45,945
2019,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",83,665,45,985
2020,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",67,720,45,1030
2021,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",82,655,40,940
2022,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",125,635,45,945
2015,TLC12,South Teesside,C (10-33),Manufacturing,584,7485,980,7935
2016,TLC12,South Teesside,C (10-33),Manufacturing,553,7445,580,8035
2017,TLC12,South Teesside,C (10-33),Manufacturing,498,7020,405,7560
2018,TLC12,South Teesside,C (10-33),Manufacturing,552,7030,800,7790
2019,TLC12,South Teesside,C (10-33),Manufacturing,518,7060,480,7585
2020,TLC12,South Teesside,C (10-33),Manufacturing,508,6750,325,7330
2021,TLC12,South Teesside,C (10-33),Manufacturing,528,6010,520,6865
2022,TLC12,South Teesside,C (10-33),Manufacturing,601,6235,730,7005
2015,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",61,715,0,720
2016,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",83,535,10,535
2017,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",93,1150,65,1180
2018,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",85,900,15,1025
2019,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",79,1035,30,1020
2020,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",84,1075,35,1180
2021,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",78,980,90,1160
2022,TLC12,South Teesside,DE (35-39),"Electricity, gas, water; sewerage and waste management",96,1115,45,1160
2015,TLC12,South Teesside,F (41-43),Construction,253,4265,840,5040
2016,TLC12,South Teesside,F (41-43),Construction,260,3235,300,3945
2017,TLC12,South Teesside,F (41-43),Construction,248,3130,770,4005
2018,TLC12,South Teesside,F (41-43),Construction,264,4185,465,4590
2019,TLC12,South Teesside,F (41-43),Construction,260,3305,420,4255
2020,TLC12,South Teesside,F (41-43),Construction,199,3300,615,4000
2021,TLC12,South Teesside,F (41-43),Construction,245,3945,365,4575
2022,TLC12,South Teesside,F (41-43),Construction,272,4150,315,4645
2015,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,504,7535,14140,15060
2016,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,457,7365,7380,15210
2017,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,435,7460,7355,15145
2018,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,439,7560,7030,14850
2019,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,412,6970,7205,15095
2020,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,454,5975,6335,13020
2021,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,467,7045,7210,14740
2022,TLC12,South Teesside,G (45-47),Wholesale and retail trade; repair of motor vehicles,483,6065,7430,13855
2015,TLC12,South Teesside,H (49-53),Transportation and storage,145,4130,1610,5090
2016,TLC12,South Teesside,H (49-53),Transportation and storage,147,4095,515,4820
2017,TLC12,South Teesside,H (49-53),Transportation and storage,202,4070,775,5125
2018,TLC12,South Teesside,H (49-53),Transportation and storage,286,4600,865,5545
2019,TLC12,South Teesside,H (49-53),Transportation and storage,315,4505,745,5405
2020,TLC12,South Teesside,H (49-53),Transportation and storage,300,3810,600,4785
2021,TLC12,South Teesside,H (49-53),Transportation and storage,269,4485,755,5715
2022,TLC12,South Teesside,H (49-53),Transportation and storage,302,5055,685,5725
2015,TLC12,South Teesside,I (55-56),Accommodation and food service activities,107,1835,9000,6605
2016,TLC12,South Teesside,I (55-56),Accommodation and food service activities,112,2215,4020,6590
2017,TLC12,South Teesside,I (55-56),Accommodation and food service activities,115,2545,4600,7470
2018,TLC12,South Teesside,I (55-56),Accommodation and food service activities,119,1800,3770,6125
2019,TLC12,South Teesside,I (55-56),Accommodation and food service activities,137,1815,4255,6680
2020,TLC12,South Teesside,I (55-56),Accommodation and food service activities,72,2120,4675,7350
2021,TLC12,South Teesside,I (55-56),Accommodation and food service activities,104,2455,4965,7355
2022,TLC12,South Teesside,I (55-56),Accommodation and food service activities,138,2295,4010,6755
2015,TLC12,South Teesside,J (58-63),Information and communication,88,1555,600,1940
2016,TLC12,South Teesside,J (58-63),Information and communication,117,1235,360,1605
2017,TLC12,South Teesside,J (58-63),Information and communication,118,1475,300,1735
2018,TLC12,South Teesside,J (58-63),Information and communication,84,1625,410,1910
2019,TLC12,South Teesside,J (58-63),Information and communication,111,1285,325,1630
2020,TLC12,South Teesside,J (58-63),Information and communication,100,1300,350,1610
2021,TLC12,South Teesside,J (58-63),Information and communication,102,1280,240,1580
2022,TLC12,South Teesside,J (58-63),Information and communication,107,1700,285,1920
2015,TLC12,South Teesside,K (64-66),Financial and insurance activities,161,1130,680,1450
2016,TLC12,South Teesside,K (64-66),Financial and insurance activities,167,1035,275,1380
2017,TLC12,South Teesside,K (64-66),Financial and insurance activities,132,960,395,1450
2018,TLC12,South Teesside,K (64-66),Financial and insurance activities,127,1065,330,1445
2019,TLC12,South Teesside,K (64-66),Financial and insurance activities,134,955,270,1165
2020,TLC12,South Teesside,K (64-66),Financial and insurance activities,109,905,300,1225
2021,TLC12,South Teesside,K (64-66),Financial and insurance activities,102,1100,300,1435
2022,TLC12,South Teesside,K (64-66),Financial and insurance activities,102,890,275,1150
2015,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",252,1070,730,2175
2016,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",263,1290,320,1785
2017,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",260,970,295,1350
2018,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",293,1605,420,2180
2019,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",324,1940,430,2370
2020,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",284,2055,485,2650
2021,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",393,1980,910,3000
2022,TLC12,South Teesside,L (68),"Real estate activities, excluding imputed rental",439,1635,775,3165
2015,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",169,5780,1610,7055
2016,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",138,4345,910,5535
2017,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",133,3325,1260,4905
2018,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",118,3145,580,3790
2019,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",114,4460,1040,5685
2020,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",102,3050,1130,4165
2021,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",141,5060,1380,6760
2022,TLC12,South Teesside,M (69-75),"Professional, scientific and technical activities",139,3750,1050,4885
2015,TLC12,South Teesside,N (77-82),Administrative and support service activities,140,3770,5140,6180
2016,TLC12,South Teesside,N (77-82),Administrative and support service activities,129,5205,1910,6960
2017,TLC12,South Teesside,N (77-82),Administrative and support service activities,129,5460,2130,7710
2018,TLC12,South Teesside,N (77-82),Administrative and support service activities,140,4425,2950,7670
2019,TLC12,South Teesside,N (77-82),Administrative and support service activities,153,4645,2445,7110
2020,TLC12,South Teesside,N (77-82),Administrative and support service activities,146,4465,1990,6595
2021,TLC12,South Teesside,N (77-82),Administrative and support service activities,128,4515,2655,7225
2022,TLC12,South Teesside,N (77-82),Administrative and support service activities,171,5540,2650,8420
2015,TLC12,South Teesside,O (84),Public administration and defence,251,3655,3950,5230
2016,TLC12,South Teesside,O (84),Public administration and defence,277,3585,2125,5460
2017,TLC12,South Teesside,O (84),Public administration and defence,275,3440,2020,5260
2018,TLC12,South Teesside,O (84),Public administration and defence,332,4060,2560,6910
2019,TLC12,South Teesside,O (84),Public administration and defence,331,4060,2300,6460
2020,TLC12,South Teesside,O (84),Public administration and defence,308,3450,2265,6150
2021,TLC12,South Teesside,O (84),Public administration and defence,304,3535,2200,5660
2022,TLC12,South Teesside,O (84),Public administration and defence,345,4010,1760,5870
2015,TLC12,South Teesside,P (85),Education,390,6980,10720,12635
2016,TLC12,South Teesside,P (85),Education,390,7835,4345,12360
2017,TLC12,South Teesside,P (85),Education,428,6890,4205,11245
2018,TLC12,South Teesside,P (85),Education,454,6270,4230,10750
2019,TLC12,South Teesside,P (85),Education,469,6770,3420,10205
2020,TLC12,South Teesside,P (85),Education,510,6810,3385,10430
2021,TLC12,South Teesside,P (85),Education,460,6725,3910,10630
2022,TLC12,South Teesside,P (85),Education,509,7090,3915,11105
2015,TLC12,South Teesside,Q (86-88),Human health and social work activities,681,12825,18390,21350
2016,TLC12,South Teesside,Q (86-88),Human health and social work activities,720,12390,9000,21500
2017,TLC12,South Teesside,Q (86-88),Human health and social work activities,789,11415,10465,22435
2018,TLC12,South Teesside,Q (86-88),Human health and social work activities,788,12075,7660,20100
2019,TLC12,South Teesside,Q (86-88),Human health and social work activities,771,12855,8925,23525
2020,TLC12,South Teesside,Q (86-88),Human health and social work activities,792,13560,8865,23225
2021,TLC12,South Teesside,Q (86-88),Human health and social work activities,1003,14640,7795,21795
2022,TLC12,South Teesside,Q (86-88),Human health and social work activities,1024,13760,8665,22840
2015,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",68,940,3140,2485
2016,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",82,1025,1925,2930
2017,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",85,650,1800,2495
2018,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",80,745,1645,2295
2019,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",79,865,1810,2700
2020,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",46,570,1750,2490
2021,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",51,525,1570,2180
2022,TLC12,South Teesside,R (90-93),"Arts, entertainment and recreation",71,615,1625,2385
2015,TLC12,South Teesside,S (94-96),Other service activities,38,515,2120,1795
2016,TLC12,South Teesside,S (94-96),Other service activities,46,460,850,1470
2017,TLC12,South Teesside,S (94-96),Other service activities,44,660,940,1795
2018,TLC12,South Teesside,S (94-96),Other service activities,50,780,790,1690
2019,TLC12,South Teesside,S (94-96),Other service activities,42,530,815,1435
2020,TLC12,South Teesside,S (94-96),Other service activities,41,475,615,1230
2021,TLC12,South Teesside,S (94-96),Other service activities,41,680,610,1355
2022,TLC12,South Teesside,S (94-96),Other service activities,49,705,730,1605
2015,TLC12,South Teesside,T (97-98),Activities of households,5,0,0,0
2016,TLC12,South Teesside,T (97-98),Activities of households,6,0,0,0
2017,TLC12,South Teesside,T (97-98),Activities of households,5,0,0,0
2018,TLC12,South Teesside,T (97-98),Activities of households,8,0,0,0
2019,TLC12,South Teesside,T (97-98),Activities of households,9,0,0,0
2020,TLC12,South Teesside,T (97-98),Activities of households,8,0,0,0
2021,TLC12,South Teesside,T (97-98),Activities of households,9,0,0,0
2022,TLC12,South Teesside,T (97-98),Activities of households,6,0,0,0
2015,TLC13,Darlington,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",21,225,100,550
2016,TLC13,Darlington,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",16,125,70,470
2017,TLC13,Darlington,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",19,175,40,550
2018,TLC13,Darlington,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",20,160,60,580
2019,TLC13,Darlington,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",24,160,50,610
