DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME,JOBCOUNT_ALLINEMPLOYMENT
2022,TLD35,Greater Manchester South East,S (94-96),Other service activities,316,2660,1410,4355
2015,TLD35,Greater Manchester South East,T (97-98),Activities of households,12,0,0,0
2016,TLD35,Greater Manchester South East,T (97-98),Activities of households,12,0,0,0
2017,TLD35,Greater Manchester South East,T (97-98),Activities of households,10,0,0,0
2018,TLD35,Greater Manchester South East,T (97-98),Activities of households,8,0,0,0
2019,TLD35,Greater Manchester South East,T (97-98),Activities of households,9,0,0,0
2020,TLD35,Greater Manchester South East,T (97-98),Activities of households,7,0,0,0
2021,TLD35,Greater Manchester South East,T (97-98),Activities of households,10,0,0,0
2022,TLD35,Greater Manchester South East,T (97-98),Activities of households,11,0,0,0
2015,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",11,285,100,815
2016,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,245,65,770
2017,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,300,70,860
2018,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",11,360,40,885
2019,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",11,440,65,960
2020,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",16,175,50,680
2021,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",14,110,45,565
2022,TLD36,Greater Manchester North West,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",14,205,45,765
2015,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1461,22390,3480,24035
2016,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1475,22530,2775,25640
2017,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1495,23600,2165,26020
2018,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1588,23050,2050,25765
2019,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1577,23735,2080,25950
2020,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1678,22295,2665,25495
2021,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1780,21455,1645,23605
2022,TLD36,Greater Manchester North West,C (10-33),Manufacturing,1773,22590,2335,25170
2015,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",366,2270,880,2845
2016,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",427,2655,490,3305
2017,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",349,2215,490,2515
2018,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",340,1945,370,2245
2019,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",387,2355,415,2705
2020,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",603,2290,450,2770
2021,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",340,1750,350,1980
2022,TLD36,Greater Manchester North West,DE (35-39),"Electricity, gas, water; sewerage and waste management",412,2000,265,2280
2015,TLD36,Greater Manchester North West,F (41-43),Construction,863,10970,1470,12430
2016,TLD36,Greater Manchester North West,F (41-43),Construction,872,10015,1300,11675
2017,TLD36,Greater Manchester North West,F (41-43),Construction,843,11680,1440,13760
2018,TLD36,Greater Manchester North West,F (41-43),Construction,861,11710,1920,13945
2019,TLD36,Greater Manchester North West,F (41-43),Construction,785,12170,1825,14445
2020,TLD36,Greater Manchester North West,F (41-43),Construction,812,11025,1120,12750
2021,TLD36,Greater Manchester North West,F (41-43),Construction,863,15325,2230,18605
2022,TLD36,Greater Manchester North West,F (41-43),Construction,945,16250,1740,18825
2015,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1402,22405,29340,39330
2016,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1285,20105,14995,35880
2017,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1420,22430,15420,39185
2018,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1507,23030,16385,40530
2019,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1414,24415,16425,40840
2020,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1713,24325,17600,43355
2021,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1661,22450,15055,38255
2022,TLD36,Greater Manchester North West,G (45-47),Wholesale and retail trade; repair of motor vehicles,1516,23190,14995,39265
2015,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,539,7615,5940,10740
2016,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,567,8000,4165,12315
2017,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,562,7830,3280,11670
2018,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,655,9865,3660,14395
2019,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,690,10290,4120,14695
2020,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,548,11005,2380,12790
2021,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,675,12900,2605,15520
2022,TLD36,Greater Manchester North West,H (49-53),Transportation and storage,635,10345,1630,12060
2015,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,234,4055,16000,12550
2016,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,225,3710,8255,12895
2017,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,239,3085,7280,10740
2018,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,261,3645,7175,11075
2019,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,225,3660,7295,11720
2020,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,133,4165,7210,11455
2021,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,209,5255,8805,14755
2022,TLD36,Greater Manchester North West,I (55-56),Accommodation and food service activities,250,4845,9910,14725
2015,TLD36,Greater Manchester North West,J (58-63),Information and communication,124,3470,1340,4370
2016,TLD36,Greater Manchester North West,J (58-63),Information and communication,149,2785,625,3540
2017,TLD36,Greater Manchester North West,J (58-63),Information and communication,157,3390,695,4175
2018,TLD36,Greater Manchester North West,J (58-63),Information and communication,184,2850,485,3315
2019,TLD36,Greater Manchester North West,J (58-63),Information and communication,187,2985,575,3780
2020,TLD36,Greater Manchester North West,J (58-63),Information and communication,227,2940,1170,4115
2021,TLD36,Greater Manchester North West,J (58-63),Information and communication,208,2720,890,3625
2022,TLD36,Greater Manchester North West,J (58-63),Information and communication,198,3205,1020,4315
2015,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,291,2660,1990,3695
2016,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,371,3220,1110,4575
2017,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,346,3145,1015,4315
2018,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,330,2950,925,4100
2019,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,385,3495,1060,4770
2020,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,315,3265,920,4180
2021,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,360,5540,1145,6455
2022,TLD36,Greater Manchester North West,K (64-66),Financial and insurance activities,360,3570,865,4605
2015,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",391,2985,1800,3975
2016,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",383,3055,1560,4545
2017,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",415,3070,1035,4240
2018,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",354,1990,1535,4235
2019,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",306,1925,790,2995
2020,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",283,1795,1050,2975
2021,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",339,2800,1105,4050
2022,TLD36,Greater Manchester North West,L (68),"Real estate activities, excluding imputed rental",372,2000,740,3125
2015,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",422,10525,5090,13840
2016,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",403,12200,3620,15985
2017,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",442,10545,2635,13450
2018,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",445,10500,2695,13595
2019,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",435,11915,2470,15120
2020,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",366,11125,2905,14460
2021,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",460,10310,2620,13350
2022,TLD36,Greater Manchester North West,M (69-75),"Professional, scientific and technical activities",440,12030,2820,15430
2015,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,384,10780,11820,16745
2016,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,425,11300,5610,17425
2017,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,481,11990,6475,19025
2018,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,449,11885,6420,18805
2019,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,386,12475,5395,18450
2020,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,357,11770,5345,17690
2021,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,399,11485,6190,18510
2022,TLD36,Greater Manchester North West,N (77-82),Administrative and support service activities,383,12470,7045,19420
2015,TLD36,Greater Manchester North West,O (84),Public administration and defence,560,7060,5760,9860
2016,TLD36,Greater Manchester North West,O (84),Public administration and defence,581,6710,3160,9610
2017,TLD36,Greater Manchester North West,O (84),Public administration and defence,626,7310,3110,10610
2018,TLD36,Greater Manchester North West,O (84),Public administration and defence,624,7310,2910,9610
2019,TLD36,Greater Manchester North West,O (84),Public administration and defence,617,6960,2810,9210
2020,TLD36,Greater Manchester North West,O (84),Public administration and defence,536,6710,2660,9710
2021,TLD36,Greater Manchester North West,O (84),Public administration and defence,536,6610,2760,9610
2022,TLD36,Greater Manchester North West,O (84),Public administration and defence,589,7510,3010,11010
2015,TLD36,Greater Manchester North West,P (85),Education,686,7305,18580,15765
2016,TLD36,Greater Manchester North West,P (85),Education,663,7380,9475,17055
2017,TLD36,Greater Manchester North West,P (85),Education,692,7760,9615,18100
2018,TLD36,Greater Manchester North West,P (85),Education,724,8625,9570,18395
2019,TLD36,Greater Manchester North West,P (85),Education,732,8140,9380,17190
2020,TLD36,Greater Manchester North West,P (85),Education,597,7970,9790,18345
2021,TLD36,Greater Manchester North West,P (85),Education,676,8245,9325,17990
2022,TLD36,Greater Manchester North West,P (85),Education,780,8110,10595,19325
2015,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1516,17525,26230,31375
2016,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1632,17125,13675,31650
2017,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1646,19475,13800,34250
2018,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1573,17225,12860,31025
2019,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1432,18400,12565,31525
2020,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,963,18875,12820,32025
2021,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1347,19575,14350,34200
2022,TLD36,Greater Manchester North West,Q (86-88),Human health and social work activities,1500,20225,13300,34075
2015,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",169,2130,5320,4895
2016,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",118,1980,2515,4660
2017,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",124,2515,3405,5835
2018,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",118,1960,3685,5925
2019,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",97,2410,3040,5595
2020,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",80,1810,2685,4580
2021,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",89,1945,2400,4595
2022,TLD36,Greater Manchester North West,R (90-93),"Arts, entertainment and recreation",96,1795,2340,4200
2015,TLD36,Greater Manchester North West,S (94-96),Other service activities,169,2850,3690,4800
2016,TLD36,Greater Manchester North West,S (94-96),Other service activities,177,1495,1655,3520
2017,TLD36,Greater Manchester North West,S (94-96),Other service activities,207,1925,1965,4375
2018,TLD36,Greater Manchester North West,S (94-96),Other service activities,222,2550,1865,4860
2019,TLD36,Greater Manchester North West,S (94-96),Other service activities,225,2780,1710,4925
2020,TLD36,Greater Manchester North West,S (94-96),Other service activities,182,2015,2110,4440
2021,TLD36,Greater Manchester North West,S (94-96),Other service activities,174,2540,980,4110
2022,TLD36,Greater Manchester North West,S (94-96),Other service activities,194,2605,1755,4715
2015,TLD36,Greater Manchester North West,T (97-98),Activities of households,14,0,0,0
2016,TLD36,Greater Manchester North West,T (97-98),Activities of households,14,0,0,0
2017,TLD36,Greater Manchester North West,T (97-98),Activities of households,11,0,0,0
2018,TLD36,Greater Manchester North West,T (97-98),Activities of households,9,0,0,0
2019,TLD36,Greater Manchester North West,T (97-98),Activities of households,10,0,0,0
2020,TLD36,Greater Manchester North West,T (97-98),Activities of households,8,0,0,0
2021,TLD36,Greater Manchester North West,T (97-98),Activities of households,12,0,0,0
2022,TLD36,Greater Manchester North West,T (97-98),Activities of households,13,0,0,0
2015,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",6,215,170,915
2016,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",6,235,90,955
2017,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",6,165,130,900
2018,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",8,225,60,905
2019,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",8,85,80,810
2020,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",11,130,70,820
2021,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",9,155,80,815
2022,TLD37,Greater Manchester North East,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",10,205,45,975
2015,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1678,25260,4040,28015
2016,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1585,24510,2700,28170
2017,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1691,25905,2635,28865
2018,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1728,25970,2480,29195
2019,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1764,24670,1840,27215
2020,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1797,24745,2840,28355
2021,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1876,23700,2310,26385
2022,TLD37,Greater Manchester North East,C (10-33),Manufacturing,1861,25330,2500,28310
2015,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",170,1915,340,2195
2016,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",164,2510,190,2645
2017,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",251,2180,380,2555
2018,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",283,1500,140,1715
2019,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",314,1375,155,1570
2020,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",165,1615,195,1820
2021,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",134,1345,170,1520
2022,TLD37,Greater Manchester North East,DE (35-39),"Electricity, gas, water; sewerage and waste management",131,1730,130,1805
2015,TLD37,Greater Manchester North East,F (41-43),Construction,755,10155,1450,11060
2016,TLD37,Greater Manchester North East,F (41-43),Construction,721,8970,1235,10545
2017,TLD37,Greater Manchester North East,F (41-43),Construction,763,10330,1485,12435
2018,TLD37,Greater Manchester North East,F (41-43),Construction,780,10380,2345,13390
2019,TLD37,Greater Manchester North East,F (41-43),Construction,694,10600,1895,13425
2020,TLD37,Greater Manchester North East,F (41-43),Construction,641,9335,1180,11280
2021,TLD37,Greater Manchester North East,F (41-43),Construction,735,13070,2295,16505
2022,TLD37,Greater Manchester North East,F (41-43),Construction,785,12865,1705,14995
2015,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1507,24165,29400,40160
2016,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1445,23265,15625,39835
2017,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1651,25025,16785,42380
2018,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1749,27755,18205,46915
2019,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,2018,28140,17025,46180
2020,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1985,26745,18520,46295
2021,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1927,24835,16095,41745
2022,TLD37,Greater Manchester North East,G (45-47),Wholesale and retail trade; repair of motor vehicles,1801,26470,16130,43405
2015,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,725,8830,6140,11960
2016,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,770,11705,4005,15760
2017,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,735,15530,3340,18035
2018,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,709,16585,3140,19870
2019,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,712,14215,4610,18495
2020,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,613,10645,2565,13215
2021,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,621,13145,2305,15655
2022,TLD37,Greater Manchester North East,H (49-53),Transportation and storage,622,10590,1745,12425
2015,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,244,4545,16360,13380
2016,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,230,4505,8625,14565
2017,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,248,3435,7300,10965
2018,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,267,4460,7380,12065
2019,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,255,4575,7815,12310
2020,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,158,4700,6870,12295
2021,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,245,6255,9125,15725
2022,TLD37,Greater Manchester North East,I (55-56),Accommodation and food service activities,296,5190,10215,15955
2015,TLD37,Greater Manchester North East,J (58-63),Information and communication,284,4935,1020,5590
2016,TLD37,Greater Manchester North East,J (58-63),Information and communication,271,3440,765,4370
2017,TLD37,Greater Manchester North East,J (58-63),Information and communication,227,4495,670,5110
2018,TLD37,Greater Manchester North East,J (58-63),Information and communication,232,3785,525,4415
2019,TLD37,Greater Manchester North East,J (58-63),Information and communication,225,3725,680,4615
2020,TLD37,Greater Manchester North East,J (58-63),Information and communication,277,3740,890,4885
2021,TLD37,Greater Manchester North East,J (58-63),Information and communication,283,3735,765,4470
2022,TLD37,Greater Manchester North East,J (58-63),Information and communication,310,4915,815,5745
2015,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,326,1355,940,1855
2016,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,297,2085,605,2735
2017,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,196,1585,525,2175
2018,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,193,1300,585,1945
2019,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,179,1670,655,2330
2020,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,135,1185,450,1675
2021,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,128,2290,530,2935
2022,TLD37,Greater Manchester North East,K (64-66),Financial and insurance activities,141,1710,340,2210
2015,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",469,3300,1180,4225
2016,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",462,2995,995,4275
2017,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",450,3400,955,4750
2018,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",400,3090,805,5075
2019,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",456,3000,875,4625
2020,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",447,3000,900,4525
2021,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",501,4575,1245,6125
2022,TLD37,Greater Manchester North East,L (68),"Real estate activities, excluding imputed rental",550,3125,925,4600
2015,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",346,10000,4040,12750
2016,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",366,12025,2640,15120
2017,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",394,10740,2530,13250
2018,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",446,9635,2375,12640
2019,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",413,10995,2360,14240
2020,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",295,8645,2470,11615
2021,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",361,8625,2380,11500
2022,TLD37,Greater Manchester North East,M (69-75),"Professional, scientific and technical activities",347,9330,2265,12485
2015,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,310,9235,13760,16665
2016,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,350,9705,5715,15735
2017,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,374,9985,5790,15525
2018,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,348,15280,5315,20975
2019,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,391,11060,5630,17280
2020,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,332,10780,3875,14735
2021,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,334,11305,5600,17265
2022,TLD37,Greater Manchester North East,N (77-82),Administrative and support service activities,338,11560,5025,16435
2015,TLD37,Greater Manchester North East,O (84),Public administration and defence,386,5145,2580,6495
2016,TLD37,Greater Manchester North East,O (84),Public administration and defence,426,5620,1115,7395
2017,TLD37,Greater Manchester North East,O (84),Public administration and defence,483,5770,2415,8620
2018,TLD37,Greater Manchester North East,O (84),Public administration and defence,505,5910,2475,8370
2019,TLD37,Greater Manchester North East,O (84),Public administration and defence,525,6220,2565,8270
2020,TLD37,Greater Manchester North East,O (84),Public administration and defence,468,6245,2090,8070
2021,TLD37,Greater Manchester North East,O (84),Public administration and defence,468,6420,2225,8820
2022,TLD37,Greater Manchester North East,O (84),Public administration and defence,506,6270,2510,8720
2015,TLD37,Greater Manchester North East,P (85),Education,740,10945,21810,22770
2016,TLD37,Greater Manchester North East,P (85),Education,736,15835,7490,23375
2017,TLD37,Greater Manchester North East,P (85),Education,738,12975,11895,24490
2018,TLD37,Greater Manchester North East,P (85),Education,750,12285,9850,22630
2019,TLD37,Greater Manchester North East,P (85),Education,747,12335,9795,22790
2020,TLD37,Greater Manchester North East,P (85),Education,623,11205,10915,22925
2021,TLD37,Greater Manchester North East,P (85),Education,677,12675,9430,22460
2022,TLD37,Greater Manchester North East,P (85),Education,782,12800,8960,21810
2015,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1261,21450,28050,35675
2016,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1381,20600,15500,36350
2017,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1275,18400,14425,33300
2018,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1203,18125,12325,32000
2019,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1193,19800,13150,32825
2020,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,794,18775,12075,31650
2021,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1005,20325,13200,33800
2022,TLD37,Greater Manchester North East,Q (86-88),Human health and social work activities,1176,27725,14300,43150
2015,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",100,1675,4770,4255
2016,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",71,1705,1895,3640
2017,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",72,1745,2445,4305
2018,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",67,1530,2555,4205
2019,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",65,1990,2240,4100
2020,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",50,1505,1900,3530
2021,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",69,1650,2205,3930
2022,TLD37,Greater Manchester North East,R (90-93),"Arts, entertainment and recreation",97,1795,2270,4250
2015,TLD37,Greater Manchester North East,S (94-96),Other service activities,186,2675,3610,4545
2016,TLD37,Greater Manchester North East,S (94-96),Other service activities,186,1485,1530,3545
2017,TLD37,Greater Manchester North East,S (94-96),Other service activities,219,1625,1910,3860
2018,TLD37,Greater Manchester North East,S (94-96),Other service activities,204,2325,1690,4500
2019,TLD37,Greater Manchester North East,S (94-96),Other service activities,188,2655,1615,4570
2020,TLD37,Greater Manchester North East,S (94-96),Other service activities,164,1750,1750,3960
2021,TLD37,Greater Manchester North East,S (94-96),Other service activities,163,2615,890,3910
2022,TLD37,Greater Manchester North East,S (94-96),Other service activities,167,2670,1690,4635
2015,TLD37,Greater Manchester North East,T (97-98),Activities of households,15,0,0,0
2016,TLD37,Greater Manchester North East,T (97-98),Activities of households,14,0,0,0
2017,TLD37,Greater Manchester North East,T (97-98),Activities of households,12,0,0,0
2018,TLD37,Greater Manchester North East,T (97-98),Activities of households,10,0,0,0
2019,TLD37,Greater Manchester North East,T (97-98),Activities of households,11,0,0,0
2020,TLD37,Greater Manchester North East,T (97-98),Activities of households,9,0,0,0
2021,TLD37,Greater Manchester North East,T (97-98),Activities of households,13,0,0,0
2022,TLD37,Greater Manchester North East,T (97-98),Activities of households,14,0,0,0
2015,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,50,20,280
2016,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,40,10,260
2017,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,30,10,260
2018,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,25,10,235
2019,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,25,10,260
2020,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,25,10,250
2021,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,25,5,260
2022,TLD41,Blackburn with Darwen,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",2,40,5,260
