ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLC1,Tees Valley and Durham,1,Agriculture and hunting,1998,58
TLC1,Tees Valley and Durham,1,Agriculture and hunting,1999,50
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2000,44
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2001,31
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2002,74
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2003,72
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2004,64
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2005,50
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2006,63
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2007,57
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2008,93
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2009,95
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2010,88
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2011,110
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2012,99
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2013,101
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2014,143
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2015,115
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2016,101
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2017,99
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2018,100
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2019,112
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2020,109
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2021,149
TLC1,Tees Valley and Durham,1,Agriculture and hunting,2022,180
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,1998,6
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,1999,5
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2000,4
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2001,4
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2002,3
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2003,3
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2004,3
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2005,3
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2006,3
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2007,4
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2008,4
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2009,5
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2010,4
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2011,6
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2012,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2013,6
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2014,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2015,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2016,5
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2017,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2018,6
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2019,8
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2020,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2021,7
TLC1,Tees Valley and Durham,2-3,Forestry and fishing,2022,7
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,1998,70
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,1999,62
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2000,57
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2001,58
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2002,67
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2003,88
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2004,87
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2005,69
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2006,74
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2007,73
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2008,94
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2009,107
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2010,122
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2011,139
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2012,176
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2013,191
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2014,169
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2015,170
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2016,106
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2017,89
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2018,95
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2019,109
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2020,79
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2021,102
TLC1,Tees Valley and Durham,B (5-9),Mining and quarrying,2022,125
TLC1,Tees Valley and Durham,10,Manufacture of food products,1998,243
TLC1,Tees Valley and Durham,10,Manufacture of food products,1999,256
TLC1,Tees Valley and Durham,10,Manufacture of food products,2000,271
TLC1,Tees Valley and Durham,10,Manufacture of food products,2001,294
TLC1,Tees Valley and Durham,10,Manufacture of food products,2002,288
TLC1,Tees Valley and Durham,10,Manufacture of food products,2003,297
TLC1,Tees Valley and Durham,10,Manufacture of food products,2004,290
TLC1,Tees Valley and Durham,10,Manufacture of food products,2005,259
TLC1,Tees Valley and Durham,10,Manufacture of food products,2006,270
TLC1,Tees Valley and Durham,10,Manufacture of food products,2007,285
TLC1,Tees Valley and Durham,10,Manufacture of food products,2008,277
TLC1,Tees Valley and Durham,10,Manufacture of food products,2009,287
TLC1,Tees Valley and Durham,10,Manufacture of food products,2010,322
TLC1,Tees Valley and Durham,10,Manufacture of food products,2011,293
TLC1,Tees Valley and Durham,10,Manufacture of food products,2012,287
TLC1,Tees Valley and Durham,10,Manufacture of food products,2013,253
