ITL_code,Region_name,SIC07_code,SIC07_description,year,value
TLM50,Aberdeen City and Aberdeenshire,A-F,Goods,1998,3215
TLM50,Aberdeen City and Aberdeenshire,G-T,Services,1998,5018
TLM71,Angus and Dundee City,A-F,Goods,1998,944
TLM71,Angus and Dundee City,G-T,Services,1998,1953
TLN0D,Antrim and Newtownabbey,A-F,Goods,1998,542
TLN0D,Antrim and Newtownabbey,G-T,Services,1998,1066
TLN09,Ards and North Down,A-F,Goods,1998,225
TLN09,Ards and North Down,G-T,Services,1998,834
TLN07,"Armagh City, Banbridge and Craigavon",A-F,Goods,1998,576
TLN07,"Armagh City, Banbridge and Craigavon",G-T,Services,1998,1066
TLI52,Barking & Dagenham and Havering,A-F,Goods,1998,1725
TLI52,Barking & Dagenham and Havering,G-T,Services,1998,3542
TLI71,Barnet,A-F,Goods,1998,664
TLI71,Barnet,G-T,Services,1998,3485
TLE31,"Barnsley, Doncaster and Rotherham",A-F,Goods,1998,2561
TLE31,"Barnsley, Doncaster and Rotherham",G-T,Services,1998,4455
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",A-F,Goods,1998,2756
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",G-T,Services,1998,6467
TLH24,Bedford,A-F,Goods,1998,595
TLH24,Bedford,G-T,Services,1998,1457
TLN06,Belfast,A-F,Goods,1998,890
TLN06,Belfast,G-T,Services,1998,4749
TLJ11,Berkshire,A-F,Goods,1998,3989
TLJ11,Berkshire,G-T,Services,1998,16635
TLI51,Bexley and Greenwich,A-F,Goods,1998,1399
TLI51,Bexley and Greenwich,G-T,Services,1998,4251
TLG31,Birmingham,A-F,Goods,1998,3557
TLG31,Birmingham,G-T,Services,1998,10078
TLD41,Blackburn with Darwen,A-F,Goods,1998,574
TLD41,Blackburn with Darwen,G-T,Services,1998,954
TLD42,Blackpool,A-F,Goods,1998,212
TLD42,Blackpool,G-T,Services,1998,1061
TLK24,"Bournemouth, Christchurch and Poole",A-F,Goods,1998,963
TLK24,"Bournemouth, Christchurch and Poole",G-T,Services,1998,3946
TLE41,Bradford,A-F,Goods,1998,1665
TLE41,Bradford,G-T,Services,1998,3560
TLH17,Breckland and South Norfolk,A-F,Goods,1998,853
TLH17,Breckland and South Norfolk,G-T,Services,1998,1551
TLI72,Brent,A-F,Goods,1998,926
TLI72,Brent,G-T,Services,1998,3118
TLL17,Bridgend and Neath Port Talbot,A-F,Goods,1998,1218
TLL17,Bridgend and Neath Port Talbot,G-T,Services,1998,1760
TLJ21,Brighton and Hove,A-F,Goods,1998,404
TLJ21,Brighton and Hove,G-T,Services,1998,2943
TLK11,"Bristol, City of",A-F,Goods,1998,1033
TLK11,"Bristol, City of",G-T,Services,1998,5334
TLI61,Bromley,A-F,Goods,1998,641
TLI61,Bromley,G-T,Services,1998,3775
TLJ13,Buckinghamshire CC,A-F,Goods,1998,1874
TLJ13,Buckinghamshire CC,G-T,Services,1998,6384
TLM61,"Caithness and Sutherland, and Ross and Cromarty",A-F,Goods,1998,346
TLM61,"Caithness and Sutherland, and Ross and Cromarty",G-T,Services,1998,649
TLE44,Calderdale and Kirklees,A-F,Goods,1998,2222
TLE44,Calderdale and Kirklees,G-T,Services,1998,3912
TLH12,Cambridgeshire CC,A-F,Goods,1998,2580
TLH12,Cambridgeshire CC,G-T,Services,1998,6248
TLI31,Camden and City of London,A-F,Goods,1998,1146
TLI31,Camden and City of London,G-T,Services,1998,33122
TLL22,Cardiff and Vale of Glamorgan,A-F,Goods,1998,1380
TLL22,Cardiff and Vale of Glamorgan,G-T,Services,1998,4905
TLN0C,Causeway Coast and Glens,A-F,Goods,1998,340
TLN0C,Causeway Coast and Glens,G-T,Services,1998,780
TLH25,Central Bedfordshire,A-F,Goods,1998,881
TLH25,Central Bedfordshire,G-T,Services,1998,2009
TLJ36,Central Hampshire,A-F,Goods,1998,2214
TLJ36,Central Hampshire,G-T,Services,1998,5796
TLL15,Central Valleys,A-F,Goods,1998,869
TLL15,Central Valleys,G-T,Services,1998,1704
TLD62,Cheshire East,A-F,Goods,1998,2239
TLD62,Cheshire East,G-T,Services,1998,3697
TLD63,Cheshire West and Chester,A-F,Goods,1998,1597
TLD63,Cheshire West and Chester,G-T,Services,1998,3295
TLD47,Chorley and West Lancashire,A-F,Goods,1998,663
TLD47,Chorley and West Lancashire,G-T,Services,1998,1573
TLM75,City of Edinburgh,A-F,Goods,1998,1712
TLM75,City of Edinburgh,G-T,Services,1998,7911
TLM72,Clackmannanshire and Fife,A-F,Goods,1998,1915
TLM72,Clackmannanshire and Fife,G-T,Services,1998,2320
TLL13,Conwy and Denbighshire,A-F,Goods,1998,433
TLL13,Conwy and Denbighshire,G-T,Services,1998,1400
TLK30,Cornwall and Isles of Scilly,A-F,Goods,1998,1307
TLK30,Cornwall and Isles of Scilly,G-T,Services,1998,3621
TLG33,Coventry,A-F,Goods,1998,1403
TLG33,Coventry,G-T,Services,1998,3547
TLI62,Croydon,A-F,Goods,1998,565
TLI62,Croydon,G-T,Services,1998,4416
TLC13,Darlington,A-F,Goods,1998,488
TLC13,Darlington,G-T,Services,1998,1030
TLF11,Derby,A-F,Goods,1998,1593
TLF11,Derby,G-T,Services,1998,2179
TLN0A,Derry City and Strabane,A-F,Goods,1998,369
TLN0A,Derry City and Strabane,G-T,Services,1998,920
TLK43,Devon CC,A-F,Goods,1998,2483
TLK43,Devon CC,G-T,Services,1998,6203
TLK25,Dorset,A-F,Goods,1998,1300
TLK25,Dorset,G-T,Services,1998,2865
TLG36,Dudley,A-F,Goods,1998,1230
TLG36,Dudley,G-T,Services,1998,2009
TLM92,Dumfries and Galloway,A-F,Goods,1998,712
TLM92,Dumfries and Galloway,G-T,Services,1998,1167
TLC14,Durham CC,A-F,Goods,1998,1749
TLC14,Durham CC,G-T,Services,1998,2894
TLI73,Ealing,A-F,Goods,1998,980
TLI73,Ealing,G-T,Services,1998,3761
