DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2016,Lincolnshire,Water supply; sewerage and waste management,E (36-39),3270
2016,Lincolnshire,Construction,F (41-43),17420
2016,Lincolnshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),57005
2016,Lincolnshire,Transportation and storage,H (49-53),12325
2016,Lincolnshire,Accommodation and food service activities,I (55-56),28800
2016,Lincolnshire,Information and communication,J (58-63),4815
2016,Lincolnshire,Financial and insurance activities,K (64-66),1860
2016,Lincolnshire,Real estate activities,L (68),3730
2016,Lincolnshire,"Professional, scientific and technical activities",M (69-75),14265
2016,Lincolnshire,Administrative and support service activities,N (77-82),25675
2016,Lincolnshire,Public administration and defence,O (84),9900
2016,Lincolnshire,Education,P (85),23300
2016,Lincolnshire,Human health and social work activities,Q (86-88),40325
2016,Lincolnshire,"Arts, entertainment and recreation",R (90-93),6025
2016,Lincolnshire,Other service activities,S (94-96),5705
2016,Lincolnshire,Activities of households,T (97-98),0
2016,Lincolnshire,Activities of extraterritorial organisations and bodies,U (99),0
2016,Merseyside,"Agriculture, forestry and fishing",A (1-3),1360
2016,Merseyside,Mining and quarrying,B (5-9),95
2016,Merseyside,Manufacturing,C (10-33),48250
2016,Merseyside,"Electricity, gas, steam and air conditioning supply",D (35),1045
2016,Merseyside,Water supply; sewerage and waste management,E (36-39),5595
2016,Merseyside,Construction,F (41-43),22185
2016,Merseyside,Wholesale and retail trade; repair of motor vehicles,G (45-47),92090
2016,Merseyside,Transportation and storage,H (49-53),42585
2016,Merseyside,Accommodation and food service activities,I (55-56),50100
2016,Merseyside,Information and communication,J (58-63),12995
2016,Merseyside,Financial and insurance activities,K (64-66),16925
2016,Merseyside,Real estate activities,L (68),10250
2016,Merseyside,"Professional, scientific and technical activities",M (69-75),48835
2016,Merseyside,Administrative and support service activities,N (77-82),49015
2016,Merseyside,Public administration and defence,O (84),34300
2016,Merseyside,Education,P (85),59455
2016,Merseyside,Human health and social work activities,Q (86-88),110500
2016,Merseyside,"Arts, entertainment and recreation",R (90-93),17125
2016,Merseyside,Other service activities,S (94-96),10240
2016,Merseyside,Activities of households,T (97-98),0
2016,Merseyside,Activities of extraterritorial organisations and bodies,U (99),0
2016,North Eastern Scotland,"Agriculture, forestry and fishing",A (1-3),2620
2016,North Eastern Scotland,Mining and quarrying,B (5-9),26405
2016,North Eastern Scotland,Manufacturing,C (10-33),23860
2016,North Eastern Scotland,"Electricity, gas, steam and air conditioning supply",D (35),1010
2016,North Eastern Scotland,Water supply; sewerage and waste management,E (36-39),890
2016,North Eastern Scotland,Construction,F (41-43),15765
2016,North Eastern Scotland,Wholesale and retail trade; repair of motor vehicles,G (45-47),36085
2016,North Eastern Scotland,Transportation and storage,H (49-53),13130
2016,North Eastern Scotland,Accommodation and food service activities,I (55-56),19535
2016,North Eastern Scotland,Information and communication,J (58-63),4780
2016,North Eastern Scotland,Financial and insurance activities,K (64-66),2085
2016,North Eastern Scotland,Real estate activities,L (68),3800
2016,North Eastern Scotland,"Professional, scientific and technical activities",M (69-75),35790
2016,North Eastern Scotland,Administrative and support service activities,N (77-82),17950
2016,North Eastern Scotland,Public administration and defence,O (84),12200
2016,North Eastern Scotland,Education,P (85),16345
2016,North Eastern Scotland,Human health and social work activities,Q (86-88),38200
2016,North Eastern Scotland,"Arts, entertainment and recreation",R (90-93),6930
2016,North Eastern Scotland,Other service activities,S (94-96),4930
2016,North Eastern Scotland,Activities of households,T (97-98),0
2016,North Eastern Scotland,Activities of extraterritorial organisations and bodies,U (99),0
2016,North Yorkshire,"Agriculture, forestry and fishing",A (1-3),20920
2016,North Yorkshire,Mining and quarrying,B (5-9),665
2016,North Yorkshire,Manufacturing,C (10-33),33315
2016,North Yorkshire,"Electricity, gas, steam and air conditioning supply",D (35),1785
2016,North Yorkshire,Water supply; sewerage and waste management,E (36-39),1765
2016,North Yorkshire,Construction,F (41-43),19820
2016,North Yorkshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),63620
2016,North Yorkshire,Transportation and storage,H (49-53),16995
2016,North Yorkshire,Accommodation and food service activities,I (55-56),41225
2016,North Yorkshire,Information and communication,J (58-63),9630
2016,North Yorkshire,Financial and insurance activities,K (64-66),9555
2016,North Yorkshire,Real estate activities,L (68),6600
2016,North Yorkshire,"Professional, scientific and technical activities",M (69-75),28885
2016,North Yorkshire,Administrative and support service activities,N (77-82),27530
2016,North Yorkshire,Public administration and defence,O (84),13050
2016,North Yorkshire,Education,P (85),36360
2016,North Yorkshire,Human health and social work activities,Q (86-88),52375
2016,North Yorkshire,"Arts, entertainment and recreation",R (90-93),11420
2016,North Yorkshire,Other service activities,S (94-96),7900
2016,North Yorkshire,Activities of households,T (97-98),0
2016,North Yorkshire,Activities of extraterritorial organisations and bodies,U (99),0
2016,Northumberland and Tyne and Wear,"Agriculture, forestry and fishing",A (1-3),7185
2016,Northumberland and Tyne and Wear,Mining and quarrying,B (5-9),350
2016,Northumberland and Tyne and Wear,Manufacturing,C (10-33),63745
2016,Northumberland and Tyne and Wear,"Electricity, gas, steam and air conditioning supply",D (35),3065
2016,Northumberland and Tyne and Wear,Water supply; sewerage and waste management,E (36-39),2640
2016,Northumberland and Tyne and Wear,Construction,F (41-43),23325
2016,Northumberland and Tyne and Wear,Wholesale and retail trade; repair of motor vehicles,G (45-47),90295
2016,Northumberland and Tyne and Wear,Transportation and storage,H (49-53),24955
2016,Northumberland and Tyne and Wear,Accommodation and food service activities,I (55-56),51935
2016,Northumberland and Tyne and Wear,Information and communication,J (58-63),21475
2016,Northumberland and Tyne and Wear,Financial and insurance activities,K (64-66),14265
2016,Northumberland and Tyne and Wear,Real estate activities,L (68),11275
2016,Northumberland and Tyne and Wear,"Professional, scientific and technical activities",M (69-75),36775
2016,Northumberland and Tyne and Wear,Administrative and support service activities,N (77-82),53705
2016,Northumberland and Tyne and Wear,Public administration and defence,O (84),39100
2016,Northumberland and Tyne and Wear,Education,P (85),55285
2016,Northumberland and Tyne and Wear,Human health and social work activities,Q (86-88),101900
2016,Northumberland and Tyne and Wear,"Arts, entertainment and recreation",R (90-93),17470
2016,Northumberland and Tyne and Wear,Other service activities,S (94-96),13655
2016,Northumberland and Tyne and Wear,Activities of households,T (97-98),0
2016,Northumberland and Tyne and Wear,Activities of extraterritorial organisations and bodies,U (99),0
2016,Outer London - East and North East,"Agriculture, forestry and fishing",A (1-3),270
2016,Outer London - East and North East,Mining and quarrying,B (5-9),100
2016,Outer London - East and North East,Manufacturing,C (10-33),27335
2016,Outer London - East and North East,"Electricity, gas, steam and air conditioning supply",D (35),995
2016,Outer London - East and North East,Water supply; sewerage and waste management,E (36-39),4580
2016,Outer London - East and North East,Construction,F (41-43),35790
2016,Outer London - East and North East,Wholesale and retail trade; repair of motor vehicles,G (45-47),91180
2016,Outer London - East and North East,Transportation and storage,H (49-53),34020
2016,Outer London - East and North East,Accommodation and food service activities,I (55-56),35510
2016,Outer London - East and North East,Information and communication,J (58-63),17830
2016,Outer London - East and North East,Financial and insurance activities,K (64-66),8635
2016,Outer London - East and North East,Real estate activities,L (68),8225
2016,Outer London - East and North East,"Professional, scientific and technical activities",M (69-75),34705
2016,Outer London - East and North East,Administrative and support service activities,N (77-82),53610
2016,Outer London - East and North East,Public administration and defence,O (84),22200
2016,Outer London - East and North East,Education,P (85),62670
2016,Outer London - East and North East,Human health and social work activities,Q (86-88),79100
2016,Outer London - East and North East,"Arts, entertainment and recreation",R (90-93),13675
2016,Outer London - East and North East,Other service activities,S (94-96),13395
2016,Outer London - East and North East,Activities of households,T (97-98),0
2016,Outer London - East and North East,Activities of extraterritorial organisations and bodies,U (99),0
2016,Outer London - South,"Agriculture, forestry and fishing",A (1-3),525
2016,Outer London - South,Mining and quarrying,B (5-9),10
2016,Outer London - South,Manufacturing,C (10-33),12650
2016,Outer London - South,"Electricity, gas, steam and air conditioning supply",D (35),620
2016,Outer London - South,Water supply; sewerage and waste management,E (36-39),2040
2016,Outer London - South,Construction,F (41-43),26930
2016,Outer London - South,Wholesale and retail trade; repair of motor vehicles,G (45-47),74275
2016,Outer London - South,Transportation and storage,H (49-53),17965
2016,Outer London - South,Accommodation and food service activities,I (55-56),30490
2016,Outer London - South,Information and communication,J (58-63),24105
2016,Outer London - South,Financial and insurance activities,K (64-66),15345
2016,Outer London - South,Real estate activities,L (68),7750
2016,Outer London - South,"Professional, scientific and technical activities",M (69-75),47220
2016,Outer London - South,Administrative and support service activities,N (77-82),59605
2016,Outer London - South,Public administration and defence,O (84),18930
2016,Outer London - South,Education,P (85),42275
2016,Outer London - South,Human health and social work activities,Q (86-88),60250
2016,Outer London - South,"Arts, entertainment and recreation",R (90-93),12880
2016,Outer London - South,Other service activities,S (94-96),13895
2016,Outer London - South,Activities of households,T (97-98),0
2016,Outer London - South,Activities of extraterritorial organisations and bodies,U (99),0
2016,Outer London - West and North West,"Agriculture, forestry and fishing",A (1-3),250
2016,Outer London - West and North West,Mining and quarrying,B (5-9),960
2016,Outer London - West and North West,Manufacturing,C (10-33),38530
2016,Outer London - West and North West,"Electricity, gas, steam and air conditioning supply",D (35),770
2016,Outer London - West and North West,Water supply; sewerage and waste management,E (36-39),4100
2016,Outer London - West and North West,Construction,F (41-43),41790
2016,Outer London - West and North West,Wholesale and retail trade; repair of motor vehicles,G (45-47),133395
2016,Outer London - West and North West,Transportation and storage,H (49-53),100290
2016,Outer London - West and North West,Accommodation and food service activities,I (55-56),65360
2016,Outer London - West and North West,Information and communication,J (58-63),61085
2016,Outer London - West and North West,Financial and insurance activities,K (64-66),13730
2016,Outer London - West and North West,Real estate activities,L (68),19015
2016,Outer London - West and North West,"Professional, scientific and technical activities",M (69-75),94750
2016,Outer London - West and North West,Administrative and support service activities,N (77-82),92820
2016,Outer London - West and North West,Public administration and defence,O (84),27750
2016,Outer London - West and North West,Education,P (85),72750
2016,Outer London - West and North West,Human health and social work activities,Q (86-88),92600
2016,Outer London - West and North West,"Arts, entertainment and recreation",R (90-93),23705
2016,Outer London - West and North West,Other service activities,S (94-96),21090
2016,Outer London - West and North West,Activities of households,T (97-98),0
2016,Outer London - West and North West,Activities of extraterritorial organisations and bodies,U (99),0
2016,Shropshire and Staffordshire,"Agriculture, forestry and fishing",A (1-3),20800
2016,Shropshire and Staffordshire,Mining and quarrying,B (5-9),250
2016,Shropshire and Staffordshire,Manufacturing,C (10-33),83380
2016,Shropshire and Staffordshire,"Electricity, gas, steam and air conditioning supply",D (35),835
2016,Shropshire and Staffordshire,Water supply; sewerage and waste management,E (36-39),4130
2016,Shropshire and Staffordshire,Construction,F (41-43),30980
2016,Shropshire and Staffordshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),124630
2016,Shropshire and Staffordshire,Transportation and storage,H (49-53),41885
2016,Shropshire and Staffordshire,Accommodation and food service activities,I (55-56),50615
2016,Shropshire and Staffordshire,Information and communication,J (58-63),17440
2016,Shropshire and Staffordshire,Financial and insurance activities,K (64-66),10015
2016,Shropshire and Staffordshire,Real estate activities,L (68),8625
2016,Shropshire and Staffordshire,"Professional, scientific and technical activities",M (69-75),39445
2016,Shropshire and Staffordshire,Administrative and support service activities,N (77-82),47360
2016,Shropshire and Staffordshire,Public administration and defence,O (84),25375
2016,Shropshire and Staffordshire,Education,P (85),54025
2016,Shropshire and Staffordshire,Human health and social work activities,Q (86-88),96450
2016,Shropshire and Staffordshire,"Arts, entertainment and recreation",R (90-93),19555
2016,Shropshire and Staffordshire,Other service activities,S (94-96),16230
2016,Shropshire and Staffordshire,Activities of households,T (97-98),0
2016,Shropshire and Staffordshire,Activities of extraterritorial organisations and bodies,U (99),0
2016,South Yorkshire,"Agriculture, forestry and fishing",A (1-3),3240
2016,South Yorkshire,Mining and quarrying,B (5-9),300
2016,South Yorkshire,Manufacturing,C (10-33),52735
2016,South Yorkshire,"Electricity, gas, steam and air conditioning supply",D (35),1025
2016,South Yorkshire,Water supply; sewerage and waste management,E (36-39),3540
2016,South Yorkshire,Construction,F (41-43),30065
2016,South Yorkshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),92455
2016,South Yorkshire,Transportation and storage,H (49-53),29510
2016,South Yorkshire,Accommodation and food service activities,I (55-56),31110
2016,South Yorkshire,Information and communication,J (58-63),13575
2016,South Yorkshire,Financial and insurance activities,K (64-66),13335
2016,South Yorkshire,Real estate activities,L (68),6185
2016,South Yorkshire,"Professional, scientific and technical activities",M (69-75),34645
2016,South Yorkshire,Administrative and support service activities,N (77-82),46895
2016,South Yorkshire,Public administration and defence,O (84),28580
2016,South Yorkshire,Education,P (85),60985
2016,South Yorkshire,Human health and social work activities,Q (86-88),95850
2016,South Yorkshire,"Arts, entertainment and recreation",R (90-93),13645
2016,South Yorkshire,Other service activities,S (94-96),9755
2016,South Yorkshire,Activities of households,T (97-98),0
2016,South Yorkshire,Activities of extraterritorial organisations and bodies,U (99),0
2016,Southern Scotland,"Agriculture, forestry and fishing",A (1-3),2280
2016,Southern Scotland,Mining and quarrying,B (5-9),920
2016,Southern Scotland,Manufacturing,C (10-33),34410
2016,Southern Scotland,"Electricity, gas, steam and air conditioning supply",D (35),5920
2016,Southern Scotland,Water supply; sewerage and waste management,E (36-39),2460
2016,Southern Scotland,Construction,F (41-43),24100
2016,Southern Scotland,Wholesale and retail trade; repair of motor vehicles,G (45-47),61570
2016,Southern Scotland,Transportation and storage,H (49-53),14530
2016,Southern Scotland,Accommodation and food service activities,I (55-56),27545
2016,Southern Scotland,Information and communication,J (58-63),4395
2016,Southern Scotland,Financial and insurance activities,K (64-66),4555
2016,Southern Scotland,Real estate activities,L (68),4875
2016,Southern Scotland,"Professional, scientific and technical activities",M (69-75),16495
2016,Southern Scotland,Administrative and support service activities,N (77-82),22615
2016,Southern Scotland,Public administration and defence,O (84),20500
2016,Southern Scotland,Education,P (85),24125
2016,Southern Scotland,Human health and social work activities,Q (86-88),62675
2016,Southern Scotland,"Arts, entertainment and recreation",R (90-93),11860
2016,Southern Scotland,Other service activities,S (94-96),7355
2016,Southern Scotland,Activities of households,T (97-98),0
2016,Southern Scotland,Activities of extraterritorial organisations and bodies,U (99),0
2016,"Surrey, East and West Sussex","Agriculture, forestry and fishing",A (1-3),15150
2016,"Surrey, East and West Sussex",Mining and quarrying,B (5-9),300
2016,"Surrey, East and West Sussex",Manufacturing,C (10-33),69035
2016,"Surrey, East and West Sussex","Electricity, gas, steam and air conditioning supply",D (35),10640
2016,"Surrey, East and West Sussex",Water supply; sewerage and waste management,E (36-39),6945
2016,"Surrey, East and West Sussex",Construction,F (41-43),67940
2016,"Surrey, East and West Sussex",Wholesale and retail trade; repair of motor vehicles,G (45-47),206940
2016,"Surrey, East and West Sussex",Transportation and storage,H (49-53),62715
2016,"Surrey, East and West Sussex",Accommodation and food service activities,I (55-56),97675
2016,"Surrey, East and West Sussex",Information and communication,J (58-63),65460
2016,"Surrey, East and West Sussex",Financial and insurance activities,K (64-66),46745
2016,"Surrey, East and West Sussex",Real estate activities,L (68),29100
2016,"Surrey, East and West Sussex","Professional, scientific and technical activities",M (69-75),122575
2016,"Surrey, East and West Sussex",Administrative and support service activities,N (77-82),114545
2016,"Surrey, East and West Sussex",Public administration and defence,O (84),36050
2016,"Surrey, East and West Sussex",Education,P (85),119875
2016,"Surrey, East and West Sussex",Human health and social work activities,Q (86-88),171250
2016,"Surrey, East and West Sussex","Arts, entertainment and recreation",R (90-93),41500
2016,"Surrey, East and West Sussex",Other service activities,S (94-96),30075
2016,"Surrey, East and West Sussex",Activities of households,T (97-98),0
2016,"Surrey, East and West Sussex",Activities of extraterritorial organisations and bodies,U (99),0
2016,Tees Valley and Durham,"Agriculture, forestry and fishing",A (1-3),5500
2016,Tees Valley and Durham,Mining and quarrying,B (5-9),1430
2016,Tees Valley and Durham,Manufacturing,C (10-33),49785
2016,Tees Valley and Durham,"Electricity, gas, steam and air conditioning supply",D (35),1635
2016,Tees Valley and Durham,Water supply; sewerage and waste management,E (36-39),2595
2016,Tees Valley and Durham,Construction,F (41-43),21265
2016,Tees Valley and Durham,Wholesale and retail trade; repair of motor vehicles,G (45-47),66985
2016,Tees Valley and Durham,Transportation and storage,H (49-53),20535
2016,Tees Valley and Durham,Accommodation and food service activities,I (55-56),30925
2016,Tees Valley and Durham,Information and communication,J (58-63),6915
2016,Tees Valley and Durham,Financial and insurance activities,K (64-66),7635
2016,Tees Valley and Durham,Real estate activities,L (68),7175
2016,Tees Valley and Durham,"Professional, scientific and technical activities",M (69-75),27115
2016,Tees Valley and Durham,Administrative and support service activities,N (77-82),26705
2016,Tees Valley and Durham,Public administration and defence,O (84),27375
2016,Tees Valley and Durham,Education,P (85),48150
2016,Tees Valley and Durham,Human health and social work activities,Q (86-88),70050
2016,Tees Valley and Durham,"Arts, entertainment and recreation",R (90-93),10955
2016,Tees Valley and Durham,Other service activities,S (94-96),7165
2016,Tees Valley and Durham,Activities of households,T (97-98),0
2016,Tees Valley and Durham,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Central Scotland,"Agriculture, forestry and fishing",A (1-3),285
2016,West Central Scotland,Mining and quarrying,B (5-9),315
2016,West Central Scotland,Manufacturing,C (10-33),42870
2016,West Central Scotland,"Electricity, gas, steam and air conditioning supply",D (35),5235
2016,West Central Scotland,Water supply; sewerage and waste management,E (36-39),5410
2016,West Central Scotland,Construction,F (41-43),38830
2016,West Central Scotland,Wholesale and retail trade; repair of motor vehicles,G (45-47),105460
2016,West Central Scotland,Transportation and storage,H (49-53),34875
2016,West Central Scotland,Accommodation and food service activities,I (55-56),46450
2016,West Central Scotland,Information and communication,J (58-63),26930
2016,West Central Scotland,Financial and insurance activities,K (64-66),29610
2016,West Central Scotland,Real estate activities,L (68),13250
2016,West Central Scotland,"Professional, scientific and technical activities",M (69-75),51065
2016,West Central Scotland,Administrative and support service activities,N (77-82),81360
2016,West Central Scotland,Public administration and defence,O (84),49750
2016,West Central Scotland,Education,P (85),53875
2016,West Central Scotland,Human health and social work activities,Q (86-88),134200
2016,West Central Scotland,"Arts, entertainment and recreation",R (90-93),21380
2016,West Central Scotland,Other service activities,S (94-96),16570
2016,West Central Scotland,Activities of households,T (97-98),0
2016,West Central Scotland,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Midlands,"Agriculture, forestry and fishing",A (1-3),955
2016,West Midlands,Mining and quarrying,B (5-9),40
2016,West Midlands,Manufacturing,C (10-33),133735
2016,West Midlands,"Electricity, gas, steam and air conditioning supply",D (35),7350
2016,West Midlands,Water supply; sewerage and waste management,E (36-39),8580
2016,West Midlands,Construction,F (41-43),44050
2016,West Midlands,Wholesale and retail trade; repair of motor vehicles,G (45-47),204095
2016,West Midlands,Transportation and storage,H (49-53),66310
2016,West Midlands,Accommodation and food service activities,I (55-56),72615
2016,West Midlands,Information and communication,J (58-63),31265
2016,West Midlands,Financial and insurance activities,K (64-66),39280
2016,West Midlands,Real estate activities,L (68),19825
2016,West Midlands,"Professional, scientific and technical activities",M (69-75),92420
2016,West Midlands,Administrative and support service activities,N (77-82),112215
2016,West Midlands,Public administration and defence,O (84),48600
2016,West Midlands,Education,P (85),125550
2016,West Midlands,Human health and social work activities,Q (86-88),183250
2016,West Midlands,"Arts, entertainment and recreation",R (90-93),25585
2016,West Midlands,Other service activities,S (94-96),32650
2016,West Midlands,Activities of households,T (97-98),0
2016,West Midlands,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Wales,"Agriculture, forestry and fishing",A (1-3),37835
2016,West Wales,Mining and quarrying,B (5-9),1605
2016,West Wales,Manufacturing,C (10-33),80795
2016,West Wales,"Electricity, gas, steam and air conditioning supply",D (35),2580
2016,West Wales,Water supply; sewerage and waste management,E (36-39),6875
2016,West Wales,Construction,F (41-43),46630
2016,West Wales,Wholesale and retail trade; repair of motor vehicles,G (45-47),113125
2016,West Wales,Transportation and storage,H (49-53),22805
2016,West Wales,Accommodation and food service activities,I (55-56),74875
2016,West Wales,Information and communication,J (58-63),14815
2016,West Wales,Financial and insurance activities,K (64-66),10915
2016,West Wales,Real estate activities,L (68),11680
2016,West Wales,"Professional, scientific and technical activities",M (69-75),26000
2016,West Wales,Administrative and support service activities,N (77-82),38230
2016,West Wales,Public administration and defence,O (84),49500
2016,West Wales,Education,P (85),78225
2016,West Wales,Human health and social work activities,Q (86-88),123400
2016,West Wales,"Arts, entertainment and recreation",R (90-93),18370
2016,West Wales,Other service activities,S (94-96),11270
2016,West Wales,Activities of households,T (97-98),0
2016,West Wales,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Yorkshire,"Agriculture, forestry and fishing",A (1-3),5405
2016,West Yorkshire,Mining and quarrying,B (5-9),995
2016,West Yorkshire,Manufacturing,C (10-33),98465
2016,West Yorkshire,"Electricity, gas, steam and air conditioning supply",D (35),4870
2016,West Yorkshire,Water supply; sewerage and waste management,E (36-39),9210
2016,West Yorkshire,Construction,F (41-43),49140
2016,West Yorkshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),169750
2016,West Yorkshire,Transportation and storage,H (49-53),52950
2016,West Yorkshire,Accommodation and food service activities,I (55-56),56660
2016,West Yorkshire,Information and communication,J (58-63),33735
2016,West Yorkshire,Financial and insurance activities,K (64-66),41605
2016,West Yorkshire,Real estate activities,L (68),15850
2016,West Yorkshire,"Professional, scientific and technical activities",M (69-75),80225
2016,West Yorkshire,Administrative and support service activities,N (77-82),105440
2016,West Yorkshire,Public administration and defence,O (84),39800
2016,West Yorkshire,Education,P (85),101895
2016,West Yorkshire,Human health and social work activities,Q (86-88),140850
2016,West Yorkshire,"Arts, entertainment and recreation",R (90-93),24365
2016,West Yorkshire,Other service activities,S (94-96),20175
2016,West Yorkshire,Activities of households,T (97-98),0
2016,West Yorkshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Bedfordshire and Hertfordshire,"Agriculture, forestry and fishing",A (1-3),5365
2017,Bedfordshire and Hertfordshire,Mining and quarrying,B (5-9),260
2017,Bedfordshire and Hertfordshire,Manufacturing,C (10-33),63455
2017,Bedfordshire and Hertfordshire,"Electricity, gas, steam and air conditioning supply",D (35),1965
2017,Bedfordshire and Hertfordshire,Water supply; sewerage and waste management,E (36-39),4450
2017,Bedfordshire and Hertfordshire,Construction,F (41-43),53780
2017,Bedfordshire and Hertfordshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),154235
2017,Bedfordshire and Hertfordshire,Transportation and storage,H (49-53),47815
2017,Bedfordshire and Hertfordshire,Accommodation and food service activities,I (55-56),57145
2017,Bedfordshire and Hertfordshire,Information and communication,J (58-63),38355
2017,Bedfordshire and Hertfordshire,Financial and insurance activities,K (64-66),15755
2017,Bedfordshire and Hertfordshire,Real estate activities,L (68),17575
2017,Bedfordshire and Hertfordshire,"Professional, scientific and technical activities",M (69-75),113775
2017,Bedfordshire and Hertfordshire,Administrative and support service activities,N (77-82),125835
2017,Bedfordshire and Hertfordshire,Public administration and defence,O (84),21800
2017,Bedfordshire and Hertfordshire,Education,P (85),73150
2017,Bedfordshire and Hertfordshire,Human health and social work activities,Q (86-88),90500
2017,Bedfordshire and Hertfordshire,"Arts, entertainment and recreation",R (90-93),22590
2017,Bedfordshire and Hertfordshire,Other service activities,S (94-96),18695
2017,Bedfordshire and Hertfordshire,Activities of households,T (97-98),0
2017,Bedfordshire and Hertfordshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,"Berkshire, Buckinghamshire and Oxfordshire","Agriculture, forestry and fishing",A (1-3),11655
2017,"Berkshire, Buckinghamshire and Oxfordshire",Mining and quarrying,B (5-9),400
2017,"Berkshire, Buckinghamshire and Oxfordshire",Manufacturing,C (10-33),79325
2017,"Berkshire, Buckinghamshire and Oxfordshire","Electricity, gas, steam and air conditioning supply",D (35),4500
2017,"Berkshire, Buckinghamshire and Oxfordshire",Water supply; sewerage and waste management,E (36-39),10810
2017,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),64910
2017,"Berkshire, Buckinghamshire and Oxfordshire",Wholesale and retail trade; repair of motor vehicles,G (45-47),208560
2017,"Berkshire, Buckinghamshire and Oxfordshire",Transportation and storage,H (49-53),59280
2017,"Berkshire, Buckinghamshire and Oxfordshire",Accommodation and food service activities,I (55-56),82425
2017,"Berkshire, Buckinghamshire and Oxfordshire",Information and communication,J (58-63),115210
2017,"Berkshire, Buckinghamshire and Oxfordshire",Financial and insurance activities,K (64-66),27955
2017,"Berkshire, Buckinghamshire and Oxfordshire",Real estate activities,L (68),24800
2017,"Berkshire, Buckinghamshire and Oxfordshire","Professional, scientific and technical activities",M (69-75),128910
2017,"Berkshire, Buckinghamshire and Oxfordshire",Administrative and support service activities,N (77-82),118260
2017,"Berkshire, Buckinghamshire and Oxfordshire",Public administration and defence,O (84),32100
2017,"Berkshire, Buckinghamshire and Oxfordshire",Education,P (85),141825
2017,"Berkshire, Buckinghamshire and Oxfordshire",Human health and social work activities,Q (86-88),134950
2017,"Berkshire, Buckinghamshire and Oxfordshire","Arts, entertainment and recreation",R (90-93),32125
2017,"Berkshire, Buckinghamshire and Oxfordshire",Other service activities,S (94-96),35655
2017,"Berkshire, Buckinghamshire and Oxfordshire",Activities of households,T (97-98),0
2017,"Berkshire, Buckinghamshire and Oxfordshire",Activities of extraterritorial organisations and bodies,U (99),0
2017,Cheshire,"Agriculture, forestry and fishing",A (1-3),9365
2017,Cheshire,Mining and quarrying,B (5-9),365
2017,Cheshire,Manufacturing,C (10-33),44835
2017,Cheshire,"Electricity, gas, steam and air conditioning supply",D (35),1385
2017,Cheshire,Water supply; sewerage and waste management,E (36-39),4120
2017,Cheshire,Construction,F (41-43),24065
2017,Cheshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),82720
2017,Cheshire,Transportation and storage,H (49-53),24020
2017,Cheshire,Accommodation and food service activities,I (55-56),33390
2017,Cheshire,Information and communication,J (58-63),17415
2017,Cheshire,Financial and insurance activities,K (64-66),19275
2017,Cheshire,Real estate activities,L (68),9120
2017,Cheshire,"Professional, scientific and technical activities",M (69-75),65220
2017,Cheshire,Administrative and support service activities,N (77-82),48465
2017,Cheshire,Public administration and defence,O (84),12700
2017,Cheshire,Education,P (85),36170
2017,Cheshire,Human health and social work activities,Q (86-88),55825
2017,Cheshire,"Arts, entertainment and recreation",R (90-93),12660
2017,Cheshire,Other service activities,S (94-96),10650
2017,Cheshire,Activities of households,T (97-98),0
2017,Cheshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Cornwall and Isles of Scilly,"Agriculture, forestry and fishing",A (1-3),12600
2017,Cornwall and Isles of Scilly,Mining and quarrying,B (5-9),745
2017,Cornwall and Isles of Scilly,Manufacturing,C (10-33),15625
2017,Cornwall and Isles of Scilly,"Electricity, gas, steam and air conditioning supply",D (35),690
2017,Cornwall and Isles of Scilly,Water supply; sewerage and waste management,E (36-39),1635
2017,Cornwall and Isles of Scilly,Construction,F (41-43),14605
2017,Cornwall and Isles of Scilly,Wholesale and retail trade; repair of motor vehicles,G (45-47),40690
2017,Cornwall and Isles of Scilly,Transportation and storage,H (49-53),7130
2017,Cornwall and Isles of Scilly,Accommodation and food service activities,I (55-56),35075
2017,Cornwall and Isles of Scilly,Information and communication,J (58-63),3900
2017,Cornwall and Isles of Scilly,Financial and insurance activities,K (64-66),2600
2017,Cornwall and Isles of Scilly,Real estate activities,L (68),4425
2017,Cornwall and Isles of Scilly,"Professional, scientific and technical activities",M (69-75),10720
2017,Cornwall and Isles of Scilly,Administrative and support service activities,N (77-82),15185
2017,Cornwall and Isles of Scilly,Public administration and defence,O (84),7425
2017,Cornwall and Isles of Scilly,Education,P (85),18540
2017,Cornwall and Isles of Scilly,Human health and social work activities,Q (86-88),29850
2017,Cornwall and Isles of Scilly,"Arts, entertainment and recreation",R (90-93),7020
