DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,South Hampshire,Production sector,A-E,20495
2022,South Hampshire,Construction,F (41-43),11485
2022,South Hampshire,Services sector,G-T,147955
2022,South Lanarkshire,Production sector,A-E,15645
2022,South Lanarkshire,Construction,F (41-43),10305
2022,South Lanarkshire,Services sector,G-T,93000
2022,South Nottinghamshire,Production sector,A-E,14080
2022,South Nottinghamshire,Construction,F (41-43),9565
2022,South Nottinghamshire,Services sector,G-T,99270
2022,South Teesside,Production sector,A-E,9110
2022,South Teesside,Construction,F (41-43),4645
2022,South Teesside,Services sector,G-T,89805
2022,South West Wales,Production sector,A-E,23260
2022,South West Wales,Construction,F (41-43),9195
2022,South West Wales,Services sector,G-T,120165
2022,South and West Derbyshire,Production sector,A-E,39295
2022,South and West Derbyshire,Construction,F (41-43),13870
2022,South and West Derbyshire,Services sector,G-T,144775
2022,Southampton,Production sector,A-E,5315
2022,Southampton,Construction,F (41-43),3595
2022,Southampton,Services sector,G-T,106375
2022,Southend-on-Sea,Production sector,A-E,3645
2022,Southend-on-Sea,Construction,F (41-43),3535
2022,Southend-on-Sea,Services sector,G-T,58595
2022,Staffordshire CC,Production sector,A-E,58210
2022,Staffordshire CC,Construction,F (41-43),19945
2022,Staffordshire CC,Services sector,G-T,291640
2022,Stoke-on-Trent,Production sector,A-E,18225
2022,Stoke-on-Trent,Construction,F (41-43),4490
2022,Stoke-on-Trent,Services sector,G-T,102185
2022,Suffolk CC,Production sector,A-E,34890
2022,Suffolk CC,Construction,F (41-43),22095
2022,Suffolk CC,Services sector,G-T,167455
2022,Sunderland,Production sector,A-E,21535
2022,Sunderland,Construction,F (41-43),5365
2022,Sunderland,Services sector,G-T,88255
2022,Swansea,Production sector,A-E,7330
2022,Swansea,Construction,F (41-43),4905
2022,Swansea,Services sector,G-T,100190
2022,Swindon,Production sector,A-E,9505
2022,Swindon,Construction,F (41-43),4200
2022,Swindon,Services sector,G-T,97975
2022,Telford and Wrekin,Production sector,A-E,17685
2022,Telford and Wrekin,Construction,F (41-43),2980
2022,Telford and Wrekin,Services sector,G-T,75480
