DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2023,Lancashire,Construction,F (41-43),31930
2023,Lancashire,Services sector,G-T,332630
2023,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,106670
2023,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),29445
2023,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,480870
2023,Lincolnshire,Production sector,A-E,42840
2023,Lincolnshire,Construction,F (41-43),12080
2023,Lincolnshire,Services sector,G-T,141995
2023,Merseyside,Production sector,A-E,49685
2023,Merseyside,Construction,F (41-43),26485
2023,Merseyside,Services sector,G-T,373285
2023,North Eastern Scotland,Production sector,A-E,47275
2023,North Eastern Scotland,Construction,F (41-43),11255
2023,North Eastern Scotland,Services sector,G-T,119015
2023,North Yorkshire,Production sector,A-E,42580
2023,North Yorkshire,Construction,F (41-43),16245
2023,North Yorkshire,Services sector,G-T,200660
2023,"Northumberland, and Tyne and Wear",Production sector,A-E,64670
2023,"Northumberland, and Tyne and Wear",Construction,F (41-43),23885
2023,"Northumberland, and Tyne and Wear",Services sector,G-T,359500
2023,Outer London - East and North East,Production sector,A-E,28330
2023,Outer London - East and North East,Construction,F (41-43),32250
2023,Outer London - East and North East,Services sector,G-T,332130
2023,Outer London - South,Production sector,A-E,13040
2023,Outer London - South,Construction,F (41-43),20520
2023,Outer London - South,Services sector,G-T,263665
2023,Outer London - West and North West,Production sector,A-E,39280
2023,Outer London - West and North West,Construction,F (41-43),33510
2023,Outer London - West and North West,Services sector,G-T,547880
2023,Shropshire and Staffordshire,Production sector,A-E,88990
2023,Shropshire and Staffordshire,Construction,F (41-43),31480
2023,Shropshire and Staffordshire,Services sector,G-T,363520
2023,South Yorkshire,Production sector,A-E,57565
2023,South Yorkshire,Construction,F (41-43),23665
2023,South Yorkshire,Services sector,G-T,310420
2023,Southern Scotland,Production sector,A-E,41545
2023,Southern Scotland,Construction,F (41-43),18490
2023,Southern Scotland,Services sector,G-T,165795
2023,"Surrey, East and West Sussex",Production sector,A-E,76350
2023,"Surrey, East and West Sussex",Construction,F (41-43),54450
2023,"Surrey, East and West Sussex",Services sector,G-T,724460
2023,Tees Valley and Durham,Production sector,A-E,53410
2023,Tees Valley and Durham,Construction,F (41-43),22345
2023,Tees Valley and Durham,Services sector,G-T,229685
2023,West Central Scotland,Production sector,A-E,58480
2023,West Central Scotland,Construction,F (41-43),37645
2023,West Central Scotland,Services sector,G-T,435760
2023,West Midlands,Production sector,A-E,127745
2023,West Midlands,Construction,F (41-43),46835
2023,West Midlands,Services sector,G-T,735320
2023,West Wales and The Valleys,Production sector,A-E,88810
2023,West Wales and The Valleys,Construction,F (41-43),35475
2023,West Wales and The Valleys,Services sector,G-T,350815
2023,West Yorkshire,Production sector,A-E,111790
2023,West Yorkshire,Construction,F (41-43),42735
2023,West Yorkshire,Services sector,G-T,609190
