DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2015,Bournemouth and Poole,Construction,F (41-43),5950
2015,Bournemouth and Poole,Services sector,G-T,85965
2015,Bradford,Production sector,A-E,25850
2015,Bradford,Construction,F (41-43),6050
2015,Bradford,Services sector,G-T,98455
2015,Breckland and South Norfolk,Production sector,A-E,14165
2015,Breckland and South Norfolk,Construction,F (41-43),6185
2015,Breckland and South Norfolk,Services sector,G-T,47565
2015,Brent,Production sector,A-E,8855
2015,Brent,Construction,F (41-43),4300
2015,Brent,Services sector,G-T,69615
2015,Bridgend and Neath Port Talbot,Production sector,A-E,19440
2015,Bridgend and Neath Port Talbot,Construction,F (41-43),4885
2015,Bridgend and Neath Port Talbot,Services sector,G-T,48115
2015,Brighton and Hove,Production sector,A-E,2990
2015,Brighton and Hove,Construction,F (41-43),3200
2015,Brighton and Hove,Services sector,G-T,78510
2015,"Bristol, City of",Production sector,A-E,10790
2015,"Bristol, City of",Construction,F (41-43),8340
2015,"Bristol, City of",Services sector,G-T,158735
2015,Bromley,Production sector,A-E,3635
2015,Bromley,Construction,F (41-43),4550
2015,Bromley,Services sector,G-T,58460
2015,Buckinghamshire CC,Production sector,A-E,16760
2015,Buckinghamshire CC,Construction,F (41-43),9180
2015,Buckinghamshire CC,Services sector,G-T,132455
2015,Caithness & Sutherland and Ross & Cromarty,Production sector,A-E,4680
2015,Caithness & Sutherland and Ross & Cromarty,Construction,F (41-43),2380
2015,Caithness & Sutherland and Ross & Cromarty,Services sector,G-T,14065
2015,Calderdale and Kirklees,Production sector,A-E,37140
2015,Calderdale and Kirklees,Construction,F (41-43),10680
2015,Calderdale and Kirklees,Services sector,G-T,119975
2015,Cambridgeshire CC,Production sector,A-E,35445
2015,Cambridgeshire CC,Construction,F (41-43),11830
2015,Cambridgeshire CC,Services sector,G-T,177385
2015,Camden and City of London,Production sector,A-E,7055
2015,Camden and City of London,Construction,F (41-43),10705
2015,Camden and City of London,Services sector,G-T,623320
2015,Cardiff and Vale of Glamorgan,Production sector,A-E,18280
2015,Cardiff and Vale of Glamorgan,Construction,F (41-43),7765
2015,Cardiff and Vale of Glamorgan,Services sector,G-T,135045
2015,Central Bedfordshire,Production sector,A-E,9625
2015,Central Bedfordshire,Construction,F (41-43),5825
2015,Central Bedfordshire,Services sector,G-T,49550
2015,Central Hampshire,Production sector,A-E,23030
2015,Central Hampshire,Construction,F (41-43),12265
2015,Central Hampshire,Services sector,G-T,134045
2015,Central Valleys,Production sector,A-E,14925
2015,Central Valleys,Construction,F (41-43),4195
2015,Central Valleys,Services sector,G-T,42620
2015,Cheshire East,Production sector,A-E,22370
2015,Cheshire East,Construction,F (41-43),7130
2015,Cheshire East,Services sector,G-T,101405
2015,Cheshire West and Chester,Production sector,A-E,15040
2015,Cheshire West and Chester,Construction,F (41-43),5275
2015,Cheshire West and Chester,Services sector,G-T,92165
2015,Chorley and West Lancashire,Production sector,A-E,11075
2015,Chorley and West Lancashire,Construction,F (41-43),4010
2015,Chorley and West Lancashire,Services sector,G-T,45310
2015,Clackmannanshire and Fife,Production sector,A-E,18820
2015,Clackmannanshire and Fife,Construction,F (41-43),7965
2015,Clackmannanshire and Fife,Services sector,G-T,71790
2015,Conwy and Denbighshire,Production sector,A-E,6205
2015,Conwy and Denbighshire,Construction,F (41-43),3675
2015,Conwy and Denbighshire,Services sector,G-T,36225
2015,Cornwall and Isles of Scilly,Production sector,A-E,19995
2015,Cornwall and Isles of Scilly,Construction,F (41-43),10210
2015,Cornwall and Isles of Scilly,Services sector,G-T,95415
2015,Coventry,Production sector,A-E,21105
2015,Coventry,Construction,F (41-43),2705
2015,Coventry,Services sector,G-T,83590
2015,Croydon,Production sector,A-E,2630
2015,Croydon,Construction,F (41-43),3930
2015,Croydon,Services sector,G-T,70785
2015,Darlington,Production sector,A-E,4195
2015,Darlington,Construction,F (41-43),1435
2015,Darlington,Services sector,G-T,27515
2015,Derby,Production sector,A-E,21680
2015,Derby,Construction,F (41-43),3745
2015,Derby,Services sector,G-T,61840
2015,Devon CC,Production sector,A-E,29445
2015,Devon CC,Construction,F (41-43),16585
2015,Devon CC,Services sector,G-T,158020
2015,Dorset CC,Production sector,A-E,19010
2015,Dorset CC,Construction,F (41-43),8600
2015,Dorset CC,Services sector,G-T,76055
2015,Dudley,Production sector,A-E,15160
2015,Dudley,Construction,F (41-43),6400
2015,Dudley,Services sector,G-T,53605
2015,Dumfries & Galloway,Production sector,A-E,6380
2015,Dumfries & Galloway,Construction,F (41-43),2470
2015,Dumfries & Galloway,Services sector,G-T,25900
2015,Durham CC,Production sector,A-E,26150
2015,Durham CC,Construction,F (41-43),8775
2015,Durham CC,Services sector,G-T,80360
2015,Ealing,Production sector,A-E,10750
2015,Ealing,Construction,F (41-43),4060
2015,Ealing,Services sector,G-T,77270
2015,East Ayrshire and North Ayrshire mainland,Production sector,A-E,8850
2015,East Ayrshire and North Ayrshire mainland,Construction,F (41-43),3705
2015,East Ayrshire and North Ayrshire mainland,Services sector,G-T,36575
2015,East Cumbria,Production sector,A-E,14500
2015,East Cumbria,Construction,F (41-43),5450
2015,East Cumbria,Services sector,G-T,62455
2015,East Derbyshire,Production sector,A-E,15925
2015,East Derbyshire,Construction,F (41-43),5610
2015,East Derbyshire,Services sector,G-T,56140
2015,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",Production sector,A-E,4485
2015,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",Construction,F (41-43),2570
2015,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",Services sector,G-T,36005
2015,East Kent,Production sector,A-E,12365
2015,East Kent,Construction,F (41-43),6085
2015,East Kent,Services sector,G-T,94385
2015,East Lancashire,Production sector,A-E,24175
2015,East Lancashire,Construction,F (41-43),4505
2015,East Lancashire,Services sector,G-T,57515
2015,East Lothian and Midlothian,Production sector,A-E,4395
2015,East Lothian and Midlothian,Construction,F (41-43),4465
2015,East Lothian and Midlothian,Services sector,G-T,26850
2015,East Merseyside,Production sector,A-E,26960
2015,East Merseyside,Construction,F (41-43),8410
2015,East Merseyside,Services sector,G-T,94365
2015,East Riding of Yorkshire,Production sector,A-E,20060
2015,East Riding of Yorkshire,Construction,F (41-43),5390
2015,East Riding of Yorkshire,Services sector,G-T,54645
2015,East Surrey,Production sector,A-E,7720
2015,East Surrey,Construction,F (41-43),9505
2015,East Surrey,Services sector,G-T,103655
2015,East Sussex CC,Production sector,A-E,13055
2015,East Sussex CC,Construction,F (41-43),8215
2015,East Sussex CC,Services sector,G-T,94055
2015,"Edinburgh, City of",Production sector,A-E,9815
2015,"Edinburgh, City of",Construction,F (41-43),7125
2015,"Edinburgh, City of",Services sector,G-T,201910
2015,Enfield,Production sector,A-E,5705
2015,Enfield,Construction,F (41-43),4170
2015,Enfield,Services sector,G-T,58765
2015,Essex Haven Gateway,Production sector,A-E,16595
2015,Essex Haven Gateway,Construction,F (41-43),9510
2015,Essex Haven Gateway,Services sector,G-T,85915
2015,Essex Thames Gateway,Production sector,A-E,10435
2015,Essex Thames Gateway,Construction,F (41-43),8590
2015,Essex Thames Gateway,Services sector,G-T,65220
2015,Falkirk,Production sector,A-E,8185
2015,Falkirk,Construction,F (41-43),3860
2015,Falkirk,Services sector,G-T,29310
2015,Flintshire and Wrexham,Production sector,A-E,32240
2015,Flintshire and Wrexham,Construction,F (41-43),3865
2015,Flintshire and Wrexham,Services sector,G-T,50465
2015,Glasgow City,Production sector,A-E,18600
2015,Glasgow City,Construction,F (41-43),14890
2015,Glasgow City,Services sector,G-T,228460
2015,Gloucestershire,Production sector,A-E,38385
2015,Gloucestershire,Construction,F (41-43),13455
2015,Gloucestershire,Services sector,G-T,141750
2015,Greater Manchester North East,Production sector,A-E,27390
2015,Greater Manchester North East,Construction,F (41-43),10155
2015,Greater Manchester North East,Services sector,G-T,108255
2015,Greater Manchester North West,Production sector,A-E,24945
2015,Greater Manchester North West,Construction,F (41-43),10970
2015,Greater Manchester North West,Services sector,G-T,101365
2015,Greater Manchester South East,Production sector,A-E,22855
2015,Greater Manchester South East,Construction,F (41-43),7825
2015,Greater Manchester South East,Services sector,G-T,97865
2015,Greater Manchester South West,Production sector,A-E,19335
2015,Greater Manchester South West,Construction,F (41-43),12155
2015,Greater Manchester South West,Services sector,G-T,155810
2015,Gwent Valleys,Production sector,A-E,23105
2015,Gwent Valleys,Construction,F (41-43),3740
2015,Gwent Valleys,Services sector,G-T,44475
2015,Gwynedd,Production sector,A-E,5185
2015,Gwynedd,Construction,F (41-43),2115
2015,Gwynedd,Services sector,G-T,24955
2015,Hackney and Newham,Production sector,A-E,8490
2015,Hackney and Newham,Construction,F (41-43),5010
2015,Hackney and Newham,Services sector,G-T,131520
2015,Haringey and Islington,Production sector,A-E,7455
2015,Haringey and Islington,Construction,F (41-43),6100
2015,Haringey and Islington,Services sector,G-T,208325
2015,Harrow and Hillingdon,Production sector,A-E,10555
2015,Harrow and Hillingdon,Construction,F (41-43),7400
2015,Harrow and Hillingdon,Services sector,G-T,165700
2015,Hartlepool and Stockton-on-Tees,Production sector,A-E,14025
2015,Hartlepool and Stockton-on-Tees,Construction,F (41-43),6750
2015,Hartlepool and Stockton-on-Tees,Services sector,G-T,56320
2015,Heart of Essex,Production sector,A-E,9815
2015,Heart of Essex,Construction,F (41-43),9525
2015,Heart of Essex,Services sector,G-T,70775
2015,"Herefordshire, County of",Production sector,A-E,16870
2015,"Herefordshire, County of",Construction,F (41-43),3755
2015,"Herefordshire, County of",Services sector,G-T,31410
2015,Hertfordshire,Production sector,A-E,37275
2015,Hertfordshire,Construction,F (41-43),34475
2015,Hertfordshire,Services sector,G-T,311810
2015,Hounslow and Richmond upon Thames,Production sector,A-E,6145
2015,Hounslow and Richmond upon Thames,Construction,F (41-43),4010
2015,Hounslow and Richmond upon Thames,Services sector,G-T,163220
2015,"Inverclyde, East Renfrewshire and Renfrewshire",Production sector,A-E,10890
2015,"Inverclyde, East Renfrewshire and Renfrewshire",Construction,F (41-43),6560
2015,"Inverclyde, East Renfrewshire and Renfrewshire",Services sector,G-T,67755
2015,"Inverness & Nairn and Moray, Badenoch & Strathspey",Production sector,A-E,9230
2015,"Inverness & Nairn and Moray, Badenoch & Strathspey",Construction,F (41-43),5230
2015,"Inverness & Nairn and Moray, Badenoch & Strathspey",Services sector,G-T,43420
2015,Isle of Anglesey,Production sector,A-E,3515
2015,Isle of Anglesey,Construction,F (41-43),890
2015,Isle of Anglesey,Services sector,G-T,7675
2015,Isle of Wight,Production sector,A-E,5525
2015,Isle of Wight,Construction,F (41-43),1650
2015,Isle of Wight,Services sector,G-T,25080
2015,Kensington & Chelsea and Hammersmith & Fulham,Production sector,A-E,3955
2015,Kensington & Chelsea and Hammersmith & Fulham,Construction,F (41-43),4085
2015,Kensington & Chelsea and Hammersmith & Fulham,Services sector,G-T,180495
2015,Kent Thames Gateway,Production sector,A-E,14105
2015,Kent Thames Gateway,Construction,F (41-43),10980
2015,Kent Thames Gateway,Services sector,G-T,70220
2015,"Kingston upon Hull, City of",Production sector,A-E,19470
2015,"Kingston upon Hull, City of",Construction,F (41-43),4790
2015,"Kingston upon Hull, City of",Services sector,G-T,55655
2015,Lambeth,Production sector,A-E,3035
2015,Lambeth,Construction,F (41-43),2245
2015,Lambeth,Services sector,G-T,102880
2015,Lancaster and Wyre,Production sector,A-E,8365
2015,Lancaster and Wyre,Construction,F (41-43),4315
2015,Lancaster and Wyre,Services sector,G-T,43110
2015,Leeds,Production sector,A-E,32285
2015,Leeds,Construction,F (41-43),16615
2015,Leeds,Services sector,G-T,257400
2015,Leicester,Production sector,A-E,20905
2015,Leicester,Construction,F (41-43),4885
2015,Leicester,Services sector,G-T,88700
2015,Leicestershire CC and Rutland,Production sector,A-E,50940
2015,Leicestershire CC and Rutland,Construction,F (41-43),14925
2015,Leicestershire CC and Rutland,Services sector,G-T,152050
2015,Lewisham and Southwark,Production sector,A-E,4010
2015,Lewisham and Southwark,Construction,F (41-43),7265
2015,Lewisham and Southwark,Services sector,G-T,211365
2015,Lincolnshire,Production sector,A-E,46300
2015,Lincolnshire,Construction,F (41-43),13320
2015,Lincolnshire,Services sector,G-T,131880
2015,Liverpool,Production sector,A-E,9515
2015,Liverpool,Construction,F (41-43),6350
2015,Liverpool,Services sector,G-T,136485
2015,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",Production sector,A-E,3805
2015,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",Construction,F (41-43),2480
2015,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",Services sector,G-T,19395
2015,Luton,Production sector,A-E,8670
2015,Luton,Construction,F (41-43),4000
2015,Luton,Services sector,G-T,49025
2015,Manchester,Production sector,A-E,12820
2015,Manchester,Construction,F (41-43),6025
2015,Manchester,Services sector,G-T,227150
2015,Medway,Production sector,A-E,9440
2015,Medway,Construction,F (41-43),4570
2015,Medway,Services sector,G-T,44450
2015,"Merton, Kingston upon Thames and Sutton",Production sector,A-E,6425
2015,"Merton, Kingston upon Thames and Sutton",Construction,F (41-43),7450
2015,"Merton, Kingston upon Thames and Sutton",Services sector,G-T,136735
2015,Mid Kent,Production sector,A-E,12080
2015,Mid Kent,Construction,F (41-43),5310
2015,Mid Kent,Services sector,G-T,69985
2015,Mid Lancashire,Production sector,A-E,30100
2015,Mid Lancashire,Construction,F (41-43),14840
2015,Mid Lancashire,Services sector,G-T,105940
2015,Milton Keynes,Production sector,A-E,10805
2015,Milton Keynes,Construction,F (41-43),3425
2015,Milton Keynes,Services sector,G-T,111505
2015,Monmouthshire and Newport,Production sector,A-E,13530
2015,Monmouthshire and Newport,Construction,F (41-43),3260
2015,Monmouthshire and Newport,Services sector,G-T,53030
2015,Na h-Eileanan Siar (Western Isles),Production sector,A-E,765
2015,Na h-Eileanan Siar (Western Isles),Construction,F (41-43),675
2015,Na h-Eileanan Siar (Western Isles),Services sector,G-T,4895
2015,North Hampshire,Production sector,A-E,12880
2015,North Hampshire,Construction,F (41-43),7130
2015,North Hampshire,Services sector,G-T,95505
2015,North Lanarkshire,Production sector,A-E,13335
2015,North Lanarkshire,Construction,F (41-43),11050
2015,North Lanarkshire,Services sector,G-T,64930
2015,North Northamptonshire,Production sector,A-E,21045
2015,North Northamptonshire,Construction,F (41-43),5990
2015,North Northamptonshire,Services sector,G-T,64780
2015,North Nottinghamshire,Production sector,A-E,31065
2015,North Nottinghamshire,Construction,F (41-43),11710
2015,North Nottinghamshire,Services sector,G-T,80440
2015,North Yorkshire CC,Production sector,A-E,36385
2015,North Yorkshire CC,Construction,F (41-43),10730
2015,North Yorkshire CC,Services sector,G-T,123795
2015,North and North East Lincolnshire,Production sector,A-E,26250
2015,North and North East Lincolnshire,Construction,F (41-43),7135
2015,North and North East Lincolnshire,Services sector,G-T,61035
2015,North and West Norfolk,Production sector,A-E,14105
2015,North and West Norfolk,Construction,F (41-43),4855
2015,North and West Norfolk,Services sector,G-T,38680
2015,Northumberland,Production sector,A-E,15040
2015,Northumberland,Construction,F (41-43),4830
2015,Northumberland,Services sector,G-T,46380
2015,Norwich and East Norfolk,Production sector,A-E,13085
2015,Norwich and East Norfolk,Construction,F (41-43),7315
2015,Norwich and East Norfolk,Services sector,G-T,90955
2015,Nottingham,Production sector,A-E,12605
2015,Nottingham,Construction,F (41-43),5205
2015,Nottingham,Services sector,G-T,128475
2015,Orkney Islands,Production sector,A-E,690
2015,Orkney Islands,Construction,F (41-43),775
2015,Orkney Islands,Services sector,G-T,4220
2015,Oxfordshire,Production sector,A-E,25960
2015,Oxfordshire,Construction,F (41-43),15675
2015,Oxfordshire,Services sector,G-T,202015
2015,Perth & Kinross and Stirling,Production sector,A-E,9255
2015,Perth & Kinross and Stirling,Construction,F (41-43),5805
2015,Perth & Kinross and Stirling,Services sector,G-T,55930
2015,Peterborough,Production sector,A-E,9110
2015,Peterborough,Construction,F (41-43),3100
2015,Peterborough,Services sector,G-T,64110
2015,Plymouth,Production sector,A-E,13045
2015,Plymouth,Construction,F (41-43),3960
2015,Plymouth,Services sector,G-T,52780
2015,Portsmouth,Production sector,A-E,9855
2015,Portsmouth,Construction,F (41-43),2820
2015,Portsmouth,Services sector,G-T,55200
2015,Powys,Production sector,A-E,8125
2015,Powys,Construction,F (41-43),1760
2015,Powys,Services sector,G-T,21275
2015,Redbridge and Waltham Forest,Production sector,A-E,4715
2015,Redbridge and Waltham Forest,Construction,F (41-43),5430
2015,Redbridge and Waltham Forest,Services sector,G-T,87830
2015,Sandwell,Production sector,A-E,25655
2015,Sandwell,Construction,F (41-43),6360
2015,Sandwell,Services sector,G-T,63855
2015,Scottish Borders,Production sector,A-E,5075
2015,Scottish Borders,Construction,F (41-43),2285
2015,Scottish Borders,Services sector,G-T,18215
2015,Sefton,Production sector,A-E,4130
2015,Sefton,Construction,F (41-43),3220
2015,Sefton,Services sector,G-T,47520
2015,Sheffield,Production sector,A-E,22460
2015,Sheffield,Construction,F (41-43),7660
2015,Sheffield,Services sector,G-T,136375
2015,Shetland Islands,Production sector,A-E,1525
2015,Shetland Islands,Construction,F (41-43),2085
2015,Shetland Islands,Services sector,G-T,5810
2015,Shropshire CC,Production sector,A-E,14990
2015,Shropshire CC,Construction,F (41-43),6280
2015,Shropshire CC,Services sector,G-T,56685
2015,Solihull,Production sector,A-E,14010
2015,Solihull,Construction,F (41-43),4830
2015,Solihull,Services sector,G-T,60455
2015,Somerset,Production sector,A-E,31860
2015,Somerset,Construction,F (41-43),10710
2015,Somerset,Services sector,G-T,101055
2015,South Ayrshire,Production sector,A-E,4480
2015,South Ayrshire,Construction,F (41-43),1780
2015,South Ayrshire,Services sector,G-T,22425
2015,South Hampshire,Production sector,A-E,19735
2015,South Hampshire,Construction,F (41-43),8835
2015,South Hampshire,Services sector,G-T,87440
2015,South Lanarkshire,Production sector,A-E,12890
2015,South Lanarkshire,Construction,F (41-43),8990
2015,South Lanarkshire,Services sector,G-T,54450
2015,South Nottinghamshire,Production sector,A-E,12705
2015,South Nottinghamshire,Construction,F (41-43),6450
2015,South Nottinghamshire,Services sector,G-T,49575
2015,South Teesside,Production sector,A-E,9310
2015,South Teesside,Construction,F (41-43),4265
2015,South Teesside,Services sector,G-T,51720
2015,South West Wales,Production sector,A-E,15550
2015,South West Wales,Construction,F (41-43),6140
2015,South West Wales,Services sector,G-T,61650
2015,South and West Derbyshire,Production sector,A-E,39475
2015,South and West Derbyshire,Construction,F (41-43),9335
2015,South and West Derbyshire,Services sector,G-T,74935
2015,Southampton,Production sector,A-E,3900
2015,Southampton,Construction,F (41-43),2555
2015,Southampton,Services sector,G-T,68600
2015,Southend-on-Sea,Production sector,A-E,3750
2015,Southend-on-Sea,Construction,F (41-43),2765
2015,Southend-on-Sea,Services sector,G-T,34035
2015,Staffordshire CC,Production sector,A-E,46180
2015,Staffordshire CC,Construction,F (41-43),17970
2015,Staffordshire CC,Services sector,G-T,171230
2015,Stoke-on-Trent,Production sector,A-E,14385
2015,Stoke-on-Trent,Construction,F (41-43),5145
2015,Stoke-on-Trent,Services sector,G-T,59190
2015,Suffolk,Production sector,A-E,34855
2015,Suffolk,Construction,F (41-43),15420
2015,Suffolk,Services sector,G-T,153450
2015,Sunderland,Production sector,A-E,22010
2015,Sunderland,Construction,F (41-43),4230
2015,Sunderland,Services sector,G-T,56225
2015,Swansea,Production sector,A-E,7235
2015,Swansea,Construction,F (41-43),4270
2015,Swansea,Services sector,G-T,52765
2015,Swindon,Production sector,A-E,11650
2015,Swindon,Construction,F (41-43),3400
2015,Swindon,Services sector,G-T,63425
2015,Telford and Wrekin,Production sector,A-E,14490
2015,Telford and Wrekin,Construction,F (41-43),2060
2015,Telford and Wrekin,Services sector,G-T,42750
2015,Thurrock,Production sector,A-E,3590
2015,Thurrock,Construction,F (41-43),3070
2015,Thurrock,Services sector,G-T,34440
2015,Torbay,Production sector,A-E,2085
2015,Torbay,Construction,F (41-43),1425
2015,Torbay,Services sector,G-T,23500
2015,Tower Hamlets,Production sector,A-E,4195
2015,Tower Hamlets,Construction,F (41-43),4505
2015,Tower Hamlets,Services sector,G-T,213900
2015,Tyneside,Production sector,A-E,33480
2015,Tyneside,Construction,F (41-43),16495
2015,Tyneside,Services sector,G-T,221455
2015,Wakefield,Production sector,A-E,19795
2015,Wakefield,Construction,F (41-43),5700
2015,Wakefield,Services sector,G-T,76075
2015,Walsall,Production sector,A-E,13645
2015,Walsall,Construction,F (41-43),4445
2015,Walsall,Services sector,G-T,51860
2015,Wandsworth,Production sector,A-E,2000
2015,Wandsworth,Construction,F (41-43),2760
2015,Wandsworth,Services sector,G-T,76225
2015,Warrington,Production sector,A-E,8535
2015,Warrington,Construction,F (41-43),5935
2015,Warrington,Services sector,G-T,72475
2015,Warwickshire,Production sector,A-E,38250
2015,Warwickshire,Construction,F (41-43),12935
2015,Warwickshire,Services sector,G-T,145370
2015,West Cumbria,Production sector,A-E,26130
2015,West Cumbria,Construction,F (41-43),5185
2015,West Cumbria,Services sector,G-T,36675
2015,West Essex,Production sector,A-E,9495
2015,West Essex,Construction,F (41-43),10120
2015,West Essex,Services sector,G-T,65560
2015,West Kent,Production sector,A-E,12500
2015,West Kent,Construction,F (41-43),8025
2015,West Kent,Services sector,G-T,98750
2015,West Lothian,Production sector,A-E,7540
2015,West Lothian,Construction,F (41-43),7940
2015,West Lothian,Services sector,G-T,35640
2015,West Northamptonshire,Production sector,A-E,20505
2015,West Northamptonshire,Construction,F (41-43),7085
2015,West Northamptonshire,Services sector,G-T,108960
2015,West Surrey,Production sector,A-E,24055
2015,West Surrey,Construction,F (41-43),15190
2015,West Surrey,Services sector,G-T,233830
2015,West Sussex (North East),Production sector,A-E,14435
2015,West Sussex (North East),Construction,F (41-43),5940
2015,West Sussex (North East),Services sector,G-T,112950
2015,West Sussex (South West),Production sector,A-E,17085
2015,West Sussex (South West),Construction,F (41-43),5630
2015,West Sussex (South West),Services sector,G-T,86330
2015,Westminster,Production sector,A-E,6420
2015,Westminster,Construction,F (41-43),11695
2015,Westminster,Services sector,G-T,535830
2015,Wiltshire,Production sector,A-E,20550
2015,Wiltshire,Construction,F (41-43),8520
2015,Wiltshire,Services sector,G-T,100665
2015,Wirral,Production sector,A-E,8605
2015,Wirral,Construction,F (41-43),3760
2015,Wirral,Services sector,G-T,49245
2015,Wolverhampton,Production sector,A-E,13130
2015,Wolverhampton,Construction,F (41-43),3465
2015,Wolverhampton,Services sector,G-T,53240
2015,Worcestershire,Production sector,A-E,33990
2015,Worcestershire,Construction,F (41-43),10550
2015,Worcestershire,Services sector,G-T,114335
2015,York,Production sector,A-E,4540
2015,York,Construction,F (41-43),3655
2015,York,Services sector,G-T,55775
2016,Aberdeen City and Aberdeenshire,Production sector,A-E,50110
2016,Aberdeen City and Aberdeenshire,Construction,F (41-43),13290
2016,Aberdeen City and Aberdeenshire,Services sector,G-T,128120
2016,Angus and Dundee City,Production sector,A-E,10090
2016,Angus and Dundee City,Construction,F (41-43),4605
2016,Angus and Dundee City,Services sector,G-T,56295
2016,Barking & Dagenham and Havering,Production sector,A-E,9425
2016,Barking & Dagenham and Havering,Construction,F (41-43),8055
2016,Barking & Dagenham and Havering,Services sector,G-T,73665
2016,Barnet,Production sector,A-E,2525
2016,Barnet,Construction,F (41-43),5995
2016,Barnet,Services sector,G-T,76215
2016,"Barnsley, Doncaster and Rotherham",Production sector,A-E,33390
2016,"Barnsley, Doncaster and Rotherham",Construction,F (41-43),16590
2016,"Barnsley, Doncaster and Rotherham",Services sector,G-T,152075
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Production sector,A-E,30815
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Construction,F (41-43),15130
2016,"Bath and North East Somerset, North Somerset and South Gloucestershire",Services sector,G-T,159105
2016,Bedford,Production sector,A-E,5810
2016,Bedford,Construction,F (41-43),2530
2016,Bedford,Services sector,G-T,39880
2016,Berkshire,Production sector,A-E,33820
2016,Berkshire,Construction,F (41-43),17210
2016,Berkshire,Services sector,G-T,319155
2016,Bexley and Greenwich,Production sector,A-E,9485
2016,Bexley and Greenwich,Construction,F (41-43),8025
2016,Bexley and Greenwich,Services sector,G-T,79755
2016,Birmingham,Production sector,A-E,37185
2016,Birmingham,Construction,F (41-43),13825
2016,Birmingham,Services sector,G-T,303960
2016,Blackburn with Darwen,Production sector,A-E,10625
2016,Blackburn with Darwen,Construction,F (41-43),1420
2016,Blackburn with Darwen,Services sector,G-T,31805
2016,Blackpool,Production sector,A-E,3615
2016,Blackpool,Construction,F (41-43),925
2016,Blackpool,Services sector,G-T,28715
2016,Bournemouth and Poole,Production sector,A-E,12345
2016,Bournemouth and Poole,Construction,F (41-43),5855
2016,Bournemouth and Poole,Services sector,G-T,87330
2016,Bradford,Production sector,A-E,23700
2016,Bradford,Construction,F (41-43),6265
2016,Bradford,Services sector,G-T,99960
2016,Breckland and South Norfolk,Production sector,A-E,14100
2016,Breckland and South Norfolk,Construction,F (41-43),5385
2016,Breckland and South Norfolk,Services sector,G-T,48100
2016,Brent,Production sector,A-E,8220
2016,Brent,Construction,F (41-43),5460
2016,Brent,Services sector,G-T,70515
2016,Bridgend and Neath Port Talbot,Production sector,A-E,19630
2016,Bridgend and Neath Port Talbot,Construction,F (41-43),6445
2016,Bridgend and Neath Port Talbot,Services sector,G-T,48595
2016,Brighton and Hove,Production sector,A-E,3815
2016,Brighton and Hove,Construction,F (41-43),3665
2016,Brighton and Hove,Services sector,G-T,79870
2016,"Bristol, City of",Production sector,A-E,12250
