DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,Barnet,Construction,F (41-43),6520
2022,Barnet,Wholesale and retail trade; repair of motor vehicles,G (45-47),11750
2022,Barnet,Transportation and storage,H (49-53),3260
2022,Barnet,Accommodation and food service activities,I (55-56),6365
2022,Barnet,Information and communication,J (58-63),5565
2022,Barnet,Financial and insurance activities,K (64-66),1650
2022,Barnet,Real estate activities,L (68),4655
2022,Barnet,"Professional, scientific and technical activities",M (69-75),10355
2022,Barnet,Administrative and support service activities,N (77-82),9710
2022,Barnet,Public administration and defence,O (84),2920
2022,Barnet,Education,P (85),8640
2022,Barnet,Human health and social work activities,Q (86-88),16500
2022,Barnet,"Arts, entertainment and recreation",R (90-93),1400
2022,Barnet,Other service activities,S (94-96),2810
2022,Barnet,Activities of households,T (97-98),0
2022,Barnet,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Barnsley, Doncaster and Rotherham","Agriculture, forestry and fishing",A (1-3),565
2022,"Barnsley, Doncaster and Rotherham",Mining and quarrying,B (5-9),120
2022,"Barnsley, Doncaster and Rotherham",Manufacturing,C (10-33),35465
2022,"Barnsley, Doncaster and Rotherham","Electricity, gas, steam and air conditioning supply",D (35),530
2022,"Barnsley, Doncaster and Rotherham",Water supply; sewerage and waste management,E (36-39),2775
2022,"Barnsley, Doncaster and Rotherham",Construction,F (41-43),18760
2022,"Barnsley, Doncaster and Rotherham",Wholesale and retail trade; repair of motor vehicles,G (45-47),29660
2022,"Barnsley, Doncaster and Rotherham",Transportation and storage,H (49-53),26065
2022,"Barnsley, Doncaster and Rotherham",Accommodation and food service activities,I (55-56),6875
2022,"Barnsley, Doncaster and Rotherham",Information and communication,J (58-63),4245
2022,"Barnsley, Doncaster and Rotherham",Financial and insurance activities,K (64-66),4395
2022,"Barnsley, Doncaster and Rotherham",Real estate activities,L (68),2250
2022,"Barnsley, Doncaster and Rotherham","Professional, scientific and technical activities",M (69-75),9855
2022,"Barnsley, Doncaster and Rotherham",Administrative and support service activities,N (77-82),15460
2022,"Barnsley, Doncaster and Rotherham",Public administration and defence,O (84),11460
2022,"Barnsley, Doncaster and Rotherham",Education,P (85),14275
2022,"Barnsley, Doncaster and Rotherham",Human health and social work activities,Q (86-88),28800
2022,"Barnsley, Doncaster and Rotherham","Arts, entertainment and recreation",R (90-93),2175
2022,"Barnsley, Doncaster and Rotherham",Other service activities,S (94-96),2025
2022,"Barnsley, Doncaster and Rotherham",Activities of households,T (97-98),0
2022,"Barnsley, Doncaster and Rotherham",Activities of extraterritorial organisations and bodies,U (99),0
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire","Agriculture, forestry and fishing",A (1-3),800
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Mining and quarrying,B (5-9),120
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Manufacturing,C (10-33),25930
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire","Electricity, gas, steam and air conditioning supply",D (35),860
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Water supply; sewerage and waste management,E (36-39),5015
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Construction,F (41-43),16280
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Wholesale and retail trade; repair of motor vehicles,G (45-47),22425
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Transportation and storage,H (49-53),18150
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Accommodation and food service activities,I (55-56),10655
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Information and communication,J (58-63),13595
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Financial and insurance activities,K (64-66),6295
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Real estate activities,L (68),4275
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire","Professional, scientific and technical activities",M (69-75),23215
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Administrative and support service activities,N (77-82),18595
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Public administration and defence,O (84),18950
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Education,P (85),17745
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Human health and social work activities,Q (86-88),21400
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire","Arts, entertainment and recreation",R (90-93),3525
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Other service activities,S (94-96),3155
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Activities of households,T (97-98),0
2022,"Bath and North East Somerset, North Somerset and South Gloucestershire",Activities of extraterritorial organisations and bodies,U (99),0
2022,Bedford,"Agriculture, forestry and fishing",A (1-3),345
2022,Bedford,Mining and quarrying,B (5-9),0
2022,Bedford,Manufacturing,C (10-33),4955
2022,Bedford,"Electricity, gas, steam and air conditioning supply",D (35),350
2022,Bedford,Water supply; sewerage and waste management,E (36-39),620
2022,Bedford,Construction,F (41-43),4040
2022,Bedford,Wholesale and retail trade; repair of motor vehicles,G (45-47),8990
2022,Bedford,Transportation and storage,H (49-53),5495
2022,Bedford,Accommodation and food service activities,I (55-56),2235
2022,Bedford,Information and communication,J (58-63),1790
2022,Bedford,Financial and insurance activities,K (64-66),1095
2022,Bedford,Real estate activities,L (68),1850
2022,Bedford,"Professional, scientific and technical activities",M (69-75),3815
2022,Bedford,Administrative and support service activities,N (77-82),5140
2022,Bedford,Public administration and defence,O (84),3825
2022,Bedford,Education,P (85),3000
2022,Bedford,Human health and social work activities,Q (86-88),7395
2022,Bedford,"Arts, entertainment and recreation",R (90-93),395
2022,Bedford,Other service activities,S (94-96),695
2022,Bedford,Activities of households,T (97-98),0
2022,Bedford,Activities of extraterritorial organisations and bodies,U (99),0
2022,Berkshire,"Agriculture, forestry and fishing",A (1-3),925
2022,Berkshire,Mining and quarrying,B (5-9),290
2022,Berkshire,Manufacturing,C (10-33),25020
2022,Berkshire,"Electricity, gas, steam and air conditioning supply",D (35),2270
2022,Berkshire,Water supply; sewerage and waste management,E (36-39),7000
2022,Berkshire,Construction,F (41-43),15960
2022,Berkshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),50245
2022,Berkshire,Transportation and storage,H (49-53),19965
2022,Berkshire,Accommodation and food service activities,I (55-56),15195
2022,Berkshire,Information and communication,J (58-63),66090
2022,Berkshire,Financial and insurance activities,K (64-66),7270
2022,Berkshire,Real estate activities,L (68),5085
2022,Berkshire,"Professional, scientific and technical activities",M (69-75),64430
2022,Berkshire,Administrative and support service activities,N (77-82),38480
2022,Berkshire,Public administration and defence,O (84),9850
2022,Berkshire,Education,P (85),25775
2022,Berkshire,Human health and social work activities,Q (86-88),34500
2022,Berkshire,"Arts, entertainment and recreation",R (90-93),6065
2022,Berkshire,Other service activities,S (94-96),7055
2022,Berkshire,Activities of households,T (97-98),0
2022,Berkshire,Activities of extraterritorial organisations and bodies,U (99),0
2022,Bexley and Greenwich,"Agriculture, forestry and fishing",A (1-3),35
2022,Bexley and Greenwich,Mining and quarrying,B (5-9),100
2022,Bexley and Greenwich,Manufacturing,C (10-33),6540
2022,Bexley and Greenwich,"Electricity, gas, steam and air conditioning supply",D (35),130
2022,Bexley and Greenwich,Water supply; sewerage and waste management,E (36-39),2330
2022,Bexley and Greenwich,Construction,F (41-43),7440
2022,Bexley and Greenwich,Wholesale and retail trade; repair of motor vehicles,G (45-47),13275
2022,Bexley and Greenwich,Transportation and storage,H (49-53),10765
2022,Bexley and Greenwich,Accommodation and food service activities,I (55-56),6600
2022,Bexley and Greenwich,Information and communication,J (58-63),3870
2022,Bexley and Greenwich,Financial and insurance activities,K (64-66),715
2022,Bexley and Greenwich,Real estate activities,L (68),1785
2022,Bexley and Greenwich,"Professional, scientific and technical activities",M (69-75),7200
2022,Bexley and Greenwich,Administrative and support service activities,N (77-82),9220
2022,Bexley and Greenwich,Public administration and defence,O (84),6700
2022,Bexley and Greenwich,Education,P (85),9970
2022,Bexley and Greenwich,Human health and social work activities,Q (86-88),12050
2022,Bexley and Greenwich,"Arts, entertainment and recreation",R (90-93),2280
2022,Bexley and Greenwich,Other service activities,S (94-96),2315
2022,Bexley and Greenwich,Activities of households,T (97-98),0
2022,Bexley and Greenwich,Activities of extraterritorial organisations and bodies,U (99),0
2022,Birmingham,"Agriculture, forestry and fishing",A (1-3),30
2022,Birmingham,Mining and quarrying,B (5-9),15
2022,Birmingham,Manufacturing,C (10-33),27890
2022,Birmingham,"Electricity, gas, steam and air conditioning supply",D (35),685
2022,Birmingham,Water supply; sewerage and waste management,E (36-39),2420
2022,Birmingham,Construction,F (41-43),16065
2022,Birmingham,Wholesale and retail trade; repair of motor vehicles,G (45-47),41505
2022,Birmingham,Transportation and storage,H (49-53),18810
2022,Birmingham,Accommodation and food service activities,I (55-56),14020
2022,Birmingham,Information and communication,J (58-63),15110
2022,Birmingham,Financial and insurance activities,K (64-66),21345
2022,Birmingham,Real estate activities,L (68),10825
2022,Birmingham,"Professional, scientific and technical activities",M (69-75),50730
2022,Birmingham,Administrative and support service activities,N (77-82),31830
2022,Birmingham,Public administration and defence,O (84),26950
2022,Birmingham,Education,P (85),31545
2022,Birmingham,Human health and social work activities,Q (86-88),58750
2022,Birmingham,"Arts, entertainment and recreation",R (90-93),3930
2022,Birmingham,Other service activities,S (94-96),8685
2022,Birmingham,Activities of households,T (97-98),0
2022,Birmingham,Activities of extraterritorial organisations and bodies,U (99),0
2022,Blackburn with Darwen,"Agriculture, forestry and fishing",A (1-3),25
2022,Blackburn with Darwen,Mining and quarrying,B (5-9),10
2022,Blackburn with Darwen,Manufacturing,C (10-33),9275
2022,Blackburn with Darwen,"Electricity, gas, steam and air conditioning supply",D (35),15
2022,Blackburn with Darwen,Water supply; sewerage and waste management,E (36-39),400
2022,Blackburn with Darwen,Construction,F (41-43),2975
2022,Blackburn with Darwen,Wholesale and retail trade; repair of motor vehicles,G (45-47),7705
2022,Blackburn with Darwen,Transportation and storage,H (49-53),1695
2022,Blackburn with Darwen,Accommodation and food service activities,I (55-56),1200
2022,Blackburn with Darwen,Information and communication,J (58-63),2280
2022,Blackburn with Darwen,Financial and insurance activities,K (64-66),425
2022,Blackburn with Darwen,Real estate activities,L (68),760
2022,Blackburn with Darwen,"Professional, scientific and technical activities",M (69-75),3525
2022,Blackburn with Darwen,Administrative and support service activities,N (77-82),3255
2022,Blackburn with Darwen,Public administration and defence,O (84),3020
2022,Blackburn with Darwen,Education,P (85),2815
2022,Blackburn with Darwen,Human health and social work activities,Q (86-88),8990
2022,Blackburn with Darwen,"Arts, entertainment and recreation",R (90-93),445
2022,Blackburn with Darwen,Other service activities,S (94-96),865
2022,Blackburn with Darwen,Activities of households,T (97-98),0
2022,Blackburn with Darwen,Activities of extraterritorial organisations and bodies,U (99),0
2022,Blackpool,"Agriculture, forestry and fishing",A (1-3),0
2022,Blackpool,Mining and quarrying,B (5-9),0
2022,Blackpool,Manufacturing,C (10-33),3555
2022,Blackpool,"Electricity, gas, steam and air conditioning supply",D (35),55
2022,Blackpool,Water supply; sewerage and waste management,E (36-39),330
2022,Blackpool,Construction,F (41-43),1550
2022,Blackpool,Wholesale and retail trade; repair of motor vehicles,G (45-47),4040
2022,Blackpool,Transportation and storage,H (49-53),1340
2022,Blackpool,Accommodation and food service activities,I (55-56),3010
2022,Blackpool,Information and communication,J (58-63),540
2022,Blackpool,Financial and insurance activities,K (64-66),680
2022,Blackpool,Real estate activities,L (68),460
2022,Blackpool,"Professional, scientific and technical activities",M (69-75),1510
2022,Blackpool,Administrative and support service activities,N (77-82),2195
2022,Blackpool,Public administration and defence,O (84),5410
2022,Blackpool,Education,P (85),2745
2022,Blackpool,Human health and social work activities,Q (86-88),9465
2022,Blackpool,"Arts, entertainment and recreation",R (90-93),1320
2022,Blackpool,Other service activities,S (94-96),475
2022,Blackpool,Activities of households,T (97-98),0
2022,Blackpool,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Bournemouth, Christchurch and Poole","Agriculture, forestry and fishing",A (1-3),85
2022,"Bournemouth, Christchurch and Poole",Mining and quarrying,B (5-9),5
2022,"Bournemouth, Christchurch and Poole",Manufacturing,C (10-33),10950
2022,"Bournemouth, Christchurch and Poole","Electricity, gas, steam and air conditioning supply",D (35),105
2022,"Bournemouth, Christchurch and Poole",Water supply; sewerage and waste management,E (36-39),500
2022,"Bournemouth, Christchurch and Poole",Construction,F (41-43),2995
2022,"Bournemouth, Christchurch and Poole",Wholesale and retail trade; repair of motor vehicles,G (45-47),5820
2022,"Bournemouth, Christchurch and Poole",Transportation and storage,H (49-53),1545
2022,"Bournemouth, Christchurch and Poole",Accommodation and food service activities,I (55-56),2070
2022,"Bournemouth, Christchurch and Poole",Information and communication,J (58-63),1105
2022,"Bournemouth, Christchurch and Poole",Financial and insurance activities,K (64-66),315
2022,"Bournemouth, Christchurch and Poole",Real estate activities,L (68),1165
2022,"Bournemouth, Christchurch and Poole","Professional, scientific and technical activities",M (69-75),2915
2022,"Bournemouth, Christchurch and Poole",Administrative and support service activities,N (77-82),3715
2022,"Bournemouth, Christchurch and Poole",Public administration and defence,O (84),1720
2022,"Bournemouth, Christchurch and Poole",Education,P (85),2515
2022,"Bournemouth, Christchurch and Poole",Human health and social work activities,Q (86-88),4390
2022,"Bournemouth, Christchurch and Poole","Arts, entertainment and recreation",R (90-93),695
2022,"Bournemouth, Christchurch and Poole",Other service activities,S (94-96),1035
2022,"Bournemouth, Christchurch and Poole",Activities of households,T (97-98),0
2022,"Bournemouth, Christchurch and Poole",Activities of extraterritorial organisations and bodies,U (99),0
2022,Bradford,"Agriculture, forestry and fishing",A (1-3),200
2022,Bradford,Mining and quarrying,B (5-9),30
2022,Bradford,Manufacturing,C (10-33),22610
2022,Bradford,"Electricity, gas, steam and air conditioning supply",D (35),145
2022,Bradford,Water supply; sewerage and waste management,E (36-39),2325
2022,Bradford,Construction,F (41-43),7005
2022,Bradford,Wholesale and retail trade; repair of motor vehicles,G (45-47),22145
2022,Bradford,Transportation and storage,H (49-53),8050
2022,Bradford,Accommodation and food service activities,I (55-56),4445
2022,Bradford,Information and communication,J (58-63),2755
2022,Bradford,Financial and insurance activities,K (64-66),4585
2022,Bradford,Real estate activities,L (68),1925
2022,Bradford,"Professional, scientific and technical activities",M (69-75),9560
2022,Bradford,Administrative and support service activities,N (77-82),7790
2022,Bradford,Public administration and defence,O (84),6020
2022,Bradford,Education,P (85),12650
2022,Bradford,Human health and social work activities,Q (86-88),23400
2022,Bradford,"Arts, entertainment and recreation",R (90-93),1170
2022,Bradford,Other service activities,S (94-96),1275
2022,Bradford,Activities of households,T (97-98),0
2022,Bradford,Activities of extraterritorial organisations and bodies,U (99),0
2022,Breckland and South Norfolk,"Agriculture, forestry and fishing",A (1-3),2760
2022,Breckland and South Norfolk,Mining and quarrying,B (5-9),50
2022,Breckland and South Norfolk,Manufacturing,C (10-33),12060
2022,Breckland and South Norfolk,"Electricity, gas, steam and air conditioning supply",D (35),215
2022,Breckland and South Norfolk,Water supply; sewerage and waste management,E (36-39),930
2022,Breckland and South Norfolk,Construction,F (41-43),6280
2022,Breckland and South Norfolk,Wholesale and retail trade; repair of motor vehicles,G (45-47),9655
2022,Breckland and South Norfolk,Transportation and storage,H (49-53),3070
2022,Breckland and South Norfolk,Accommodation and food service activities,I (55-56),3245
2022,Breckland and South Norfolk,Information and communication,J (58-63),1310
2022,Breckland and South Norfolk,Financial and insurance activities,K (64-66),645
2022,Breckland and South Norfolk,Real estate activities,L (68),1055
2022,Breckland and South Norfolk,"Professional, scientific and technical activities",M (69-75),4430
2022,Breckland and South Norfolk,Administrative and support service activities,N (77-82),4850
2022,Breckland and South Norfolk,Public administration and defence,O (84),3260
2022,Breckland and South Norfolk,Education,P (85),3515
2022,Breckland and South Norfolk,Human health and social work activities,Q (86-88),11955
2022,Breckland and South Norfolk,"Arts, entertainment and recreation",R (90-93),720
2022,Breckland and South Norfolk,Other service activities,S (94-96),1070
2022,Breckland and South Norfolk,Activities of households,T (97-98),0
2022,Breckland and South Norfolk,Activities of extraterritorial organisations and bodies,U (99),0
2022,Brent,"Agriculture, forestry and fishing",A (1-3),5
2022,Brent,Mining and quarrying,B (5-9),10
2022,Brent,Manufacturing,C (10-33),7325
2022,Brent,"Electricity, gas, steam and air conditioning supply",D (35),10
2022,Brent,Water supply; sewerage and waste management,E (36-39),1460
2022,Brent,Construction,F (41-43),5105
2022,Brent,Wholesale and retail trade; repair of motor vehicles,G (45-47),15245
2022,Brent,Transportation and storage,H (49-53),6800
2022,Brent,Accommodation and food service activities,I (55-56),6060
2022,Brent,Information and communication,J (58-63),3515
2022,Brent,Financial and insurance activities,K (64-66),980
2022,Brent,Real estate activities,L (68),1850
2022,Brent,"Professional, scientific and technical activities",M (69-75),6195
2022,Brent,Administrative and support service activities,N (77-82),7035
2022,Brent,Public administration and defence,O (84),1875
2022,Brent,Education,P (85),5430
2022,Brent,Human health and social work activities,Q (86-88),12475
2022,Brent,"Arts, entertainment and recreation",R (90-93),1780
2022,Brent,Other service activities,S (94-96),1610
2022,Brent,Activities of households,T (97-98),0
2022,Brent,Activities of extraterritorial organisations and bodies,U (99),0
2022,Bridgend and Neath Port Talbot,"Agriculture, forestry and fishing",A (1-3),365
2022,Bridgend and Neath Port Talbot,Mining and quarrying,B (5-9),260
2022,Bridgend and Neath Port Talbot,Manufacturing,C (10-33),14965
2022,Bridgend and Neath Port Talbot,"Electricity, gas, steam and air conditioning supply",D (35),235
2022,Bridgend and Neath Port Talbot,Water supply; sewerage and waste management,E (36-39),890
2022,Bridgend and Neath Port Talbot,Construction,F (41-43),4825
2022,Bridgend and Neath Port Talbot,Wholesale and retail trade; repair of motor vehicles,G (45-47),6880
2022,Bridgend and Neath Port Talbot,Transportation and storage,H (49-53),6805
2022,Bridgend and Neath Port Talbot,Accommodation and food service activities,I (55-56),2960
2022,Bridgend and Neath Port Talbot,Information and communication,J (58-63),2530
2022,Bridgend and Neath Port Talbot,Financial and insurance activities,K (64-66),655
2022,Bridgend and Neath Port Talbot,Real estate activities,L (68),1165
2022,Bridgend and Neath Port Talbot,"Professional, scientific and technical activities",M (69-75),2750
2022,Bridgend and Neath Port Talbot,Administrative and support service activities,N (77-82),4110
2022,Bridgend and Neath Port Talbot,Public administration and defence,O (84),8230
2022,Bridgend and Neath Port Talbot,Education,P (85),5965
2022,Bridgend and Neath Port Talbot,Human health and social work activities,Q (86-88),6435
2022,Bridgend and Neath Port Talbot,"Arts, entertainment and recreation",R (90-93),980
2022,Bridgend and Neath Port Talbot,Other service activities,S (94-96),905
2022,Bridgend and Neath Port Talbot,Activities of households,T (97-98),0
2022,Bridgend and Neath Port Talbot,Activities of extraterritorial organisations and bodies,U (99),0
2022,Brighton and Hove,"Agriculture, forestry and fishing",A (1-3),35
2022,Brighton and Hove,Mining and quarrying,B (5-9),0
2022,Brighton and Hove,Manufacturing,C (10-33),2140
2022,Brighton and Hove,"Electricity, gas, steam and air conditioning supply",D (35),870
2022,Brighton and Hove,Water supply; sewerage and waste management,E (36-39),805
2022,Brighton and Hove,Construction,F (41-43),3110
2022,Brighton and Hove,Wholesale and retail trade; repair of motor vehicles,G (45-47),8745
2022,Brighton and Hove,Transportation and storage,H (49-53),3190
2022,Brighton and Hove,Accommodation and food service activities,I (55-56),7340
2022,Brighton and Hove,Information and communication,J (58-63),8085
2022,Brighton and Hove,Financial and insurance activities,K (64-66),5190
2022,Brighton and Hove,Real estate activities,L (68),1790
2022,Brighton and Hove,"Professional, scientific and technical activities",M (69-75),8985
2022,Brighton and Hove,Administrative and support service activities,N (77-82),9520
2022,Brighton and Hove,Public administration and defence,O (84),4670
2022,Brighton and Hove,Education,P (85),9930
2022,Brighton and Hove,Human health and social work activities,Q (86-88),12600
2022,Brighton and Hove,"Arts, entertainment and recreation",R (90-93),3480
2022,Brighton and Hove,Other service activities,S (94-96),2050
2022,Brighton and Hove,Activities of households,T (97-98),0
2022,Brighton and Hove,Activities of extraterritorial organisations and bodies,U (99),0
2022,"Bristol, City of","Agriculture, forestry and fishing",A (1-3),50
2022,"Bristol, City of",Mining and quarrying,B (5-9),20
2022,"Bristol, City of",Manufacturing,C (10-33),9200
2022,"Bristol, City of","Electricity, gas, steam and air conditioning supply",D (35),1800
2022,"Bristol, City of",Water supply; sewerage and waste management,E (36-39),2160
2022,"Bristol, City of",Construction,F (41-43),10110
2022,"Bristol, City of",Wholesale and retail trade; repair of motor vehicles,G (45-47),18550
2022,"Bristol, City of",Transportation and storage,H (49-53),10055
2022,"Bristol, City of",Accommodation and food service activities,I (55-56),7840
2022,"Bristol, City of",Information and communication,J (58-63),15235
2022,"Bristol, City of",Financial and insurance activities,K (64-66),16165
2022,"Bristol, City of",Real estate activities,L (68),2975
2022,"Bristol, City of","Professional, scientific and technical activities",M (69-75),31815
2022,"Bristol, City of",Administrative and support service activities,N (77-82),17080
2022,"Bristol, City of",Public administration and defence,O (84),11890
2022,"Bristol, City of",Education,P (85),15235
2022,"Bristol, City of",Human health and social work activities,Q (86-88),26125
2022,"Bristol, City of","Arts, entertainment and recreation",R (90-93),2955
2022,"Bristol, City of",Other service activities,S (94-96),2175
2022,"Bristol, City of",Activities of households,T (97-98),0
2022,"Bristol, City of",Activities of extraterritorial organisations and bodies,U (99),0
2022,Bromley,"Agriculture, forestry and fishing",A (1-3),200
2022,Bromley,Mining and quarrying,B (5-9),0
2022,Bromley,Manufacturing,C (10-33),2030
2022,Bromley,"Electricity, gas, steam and air conditioning supply",D (35),310
2022,Bromley,Water supply; sewerage and waste management,E (36-39),700
2022,Bromley,Construction,F (41-43),4695
2022,Bromley,Wholesale and retail trade; repair of motor vehicles,G (45-47),7505
2022,Bromley,Transportation and storage,H (49-53),2945
2022,Bromley,Accommodation and food service activities,I (55-56),4620
2022,Bromley,Information and communication,J (58-63),3195
2022,Bromley,Financial and insurance activities,K (64-66),4790
2022,Bromley,Real estate activities,L (68),1365
2022,Bromley,"Professional, scientific and technical activities",M (69-75),7115
2022,Bromley,Administrative and support service activities,N (77-82),6910
2022,Bromley,Public administration and defence,O (84),2260
2022,Bromley,Education,P (85),5750
2022,Bromley,Human health and social work activities,Q (86-88),10870
2022,Bromley,"Arts, entertainment and recreation",R (90-93),1855
2022,Bromley,Other service activities,S (94-96),1805
2022,Bromley,Activities of households,T (97-98),0
2022,Bromley,Activities of extraterritorial organisations and bodies,U (99),0
2022,Buckinghamshire,"Agriculture, forestry and fishing",A (1-3),1035
2022,Buckinghamshire,Mining and quarrying,B (5-9),0
2022,Buckinghamshire,Manufacturing,C (10-33),9580
2022,Buckinghamshire,"Electricity, gas, steam and air conditioning supply",D (35),195
2022,Buckinghamshire,Water supply; sewerage and waste management,E (36-39),945
2022,Buckinghamshire,Construction,F (41-43),4335
2022,Buckinghamshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),20475
