DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2015,Bradford,Accommodation and food service activities,I (55-56),10105
2015,Bradford,Information and communication,J (58-63),5115
2015,Bradford,Financial and insurance activities,K (64-66),8645
2015,Bradford,Real estate activities,L (68),3375
2015,Bradford,"Professional, scientific and technical activities",M (69-75),11545
2015,Bradford,Administrative and support service activities,N (77-82),12670
2015,Bradford,Public administration and defence,O (84),9250
2015,Bradford,Education,P (85),24995
2015,Bradford,Human health and social work activities,Q (86-88),30825
2015,Bradford,"Arts, entertainment and recreation",R (90-93),3915
2015,Bradford,Other service activities,S (94-96),2750
2015,Bradford,Activities of households,T (97-98),0
2015,Bradford,Activities of extraterritorial organisations and bodies,U (99),0
2015,Breckland and South Norfolk,"Agriculture, forestry and fishing",A (1-3),5645
2015,Breckland and South Norfolk,Mining and quarrying,B (5-9),100
2015,Breckland and South Norfolk,Manufacturing,C (10-33),11655
2015,Breckland and South Norfolk,"Electricity, gas, steam and air conditioning supply",D (35),150
2015,Breckland and South Norfolk,Water supply; sewerage and waste management,E (36-39),1100
2015,Breckland and South Norfolk,Construction,F (41-43),7480
2015,Breckland and South Norfolk,Wholesale and retail trade; repair of motor vehicles,G (45-47),16935
2015,Breckland and South Norfolk,Transportation and storage,H (49-53),3735
2015,Breckland and South Norfolk,Accommodation and food service activities,I (55-56),5925
2015,Breckland and South Norfolk,Information and communication,J (58-63),1475
2015,Breckland and South Norfolk,Financial and insurance activities,K (64-66),775
2015,Breckland and South Norfolk,Real estate activities,L (68),1565
2015,Breckland and South Norfolk,"Professional, scientific and technical activities",M (69-75),5535
2015,Breckland and South Norfolk,Administrative and support service activities,N (77-82),9540
2015,Breckland and South Norfolk,Public administration and defence,O (84),3320
2015,Breckland and South Norfolk,Education,P (85),7860
2015,Breckland and South Norfolk,Human health and social work activities,Q (86-88),19655
2015,Breckland and South Norfolk,"Arts, entertainment and recreation",R (90-93),1740
2015,Breckland and South Norfolk,Other service activities,S (94-96),2245
2015,Breckland and South Norfolk,Activities of households,T (97-98),0
2015,Breckland and South Norfolk,Activities of extraterritorial organisations and bodies,U (99),0
2015,Brent,"Agriculture, forestry and fishing",A (1-3),10
2015,Brent,Mining and quarrying,B (5-9),0
2015,Brent,Manufacturing,C (10-33),8275
2015,Brent,"Electricity, gas, steam and air conditioning supply",D (35),10
2015,Brent,Water supply; sewerage and waste management,E (36-39),1095
2015,Brent,Construction,F (41-43),5090
2015,Brent,Wholesale and retail trade; repair of motor vehicles,G (45-47),25790
2015,Brent,Transportation and storage,H (49-53),7720
2015,Brent,Accommodation and food service activities,I (55-56),8325
2015,Brent,Information and communication,J (58-63),4120
2015,Brent,Financial and insurance activities,K (64-66),1050
2015,Brent,Real estate activities,L (68),2650
2015,Brent,"Professional, scientific and technical activities",M (69-75),7475
2015,Brent,Administrative and support service activities,N (77-82),10810
2015,Brent,Public administration and defence,O (84),3240
2015,Brent,Education,P (85),10605
2015,Brent,Human health and social work activities,Q (86-88),17150
2015,Brent,"Arts, entertainment and recreation",R (90-93),2425
2015,Brent,Other service activities,S (94-96),1915
2015,Brent,Activities of households,T (97-98),0
2015,Brent,Activities of extraterritorial organisations and bodies,U (99),0
2015,Bridgend and Neath Port Talbot,"Agriculture, forestry and fishing",A (1-3),1415
2015,Bridgend and Neath Port Talbot,Mining and quarrying,B (5-9),340
2015,Bridgend and Neath Port Talbot,Manufacturing,C (10-33),17320
2015,Bridgend and Neath Port Talbot,"Electricity, gas, steam and air conditioning supply",D (35),680
2015,Bridgend and Neath Port Talbot,Water supply; sewerage and waste management,E (36-39),1545
2015,Bridgend and Neath Port Talbot,Construction,F (41-43),5840
2015,Bridgend and Neath Port Talbot,Wholesale and retail trade; repair of motor vehicles,G (45-47),17680
2015,Bridgend and Neath Port Talbot,Transportation and storage,H (49-53),4050
2015,Bridgend and Neath Port Talbot,Accommodation and food service activities,I (55-56),6475
2015,Bridgend and Neath Port Talbot,Information and communication,J (58-63),1945
2015,Bridgend and Neath Port Talbot,Financial and insurance activities,K (64-66),1070
2015,Bridgend and Neath Port Talbot,Real estate activities,L (68),1460
2015,Bridgend and Neath Port Talbot,"Professional, scientific and technical activities",M (69-75),4665
2015,Bridgend and Neath Port Talbot,Administrative and support service activities,N (77-82),6775
2015,Bridgend and Neath Port Talbot,Public administration and defence,O (84),8830
2015,Bridgend and Neath Port Talbot,Education,P (85),10775
2015,Bridgend and Neath Port Talbot,Human health and social work activities,Q (86-88),15290
2015,Bridgend and Neath Port Talbot,"Arts, entertainment and recreation",R (90-93),2565
2015,Bridgend and Neath Port Talbot,Other service activities,S (94-96),1755
2015,Bridgend and Neath Port Talbot,Activities of households,T (97-98),0
2015,Bridgend and Neath Port Talbot,Activities of extraterritorial organisations and bodies,U (99),0
2015,Brighton and Hove,"Agriculture, forestry and fishing",A (1-3),75
2015,Brighton and Hove,Mining and quarrying,B (5-9),0
2015,Brighton and Hove,Manufacturing,C (10-33),2845
2015,Brighton and Hove,"Electricity, gas, steam and air conditioning supply",D (35),145
2015,Brighton and Hove,Water supply; sewerage and waste management,E (36-39),615
2015,Brighton and Hove,Construction,F (41-43),3880
2015,Brighton and Hove,Wholesale and retail trade; repair of motor vehicles,G (45-47),19245
2015,Brighton and Hove,Transportation and storage,H (49-53),3650
2015,Brighton and Hove,Accommodation and food service activities,I (55-56),14660
2015,Brighton and Hove,Information and communication,J (58-63),7985
2015,Brighton and Hove,Financial and insurance activities,K (64-66),7785
2015,Brighton and Hove,Real estate activities,L (68),3085
2015,Brighton and Hove,"Professional, scientific and technical activities",M (69-75),9785
2015,Brighton and Hove,Administrative and support service activities,N (77-82),9750
2015,Brighton and Hove,Public administration and defence,O (84),5050
2015,Brighton and Hove,Education,P (85),17110
2015,Brighton and Hove,Human health and social work activities,Q (86-88),24000
2015,Brighton and Hove,"Arts, entertainment and recreation",R (90-93),4855
2015,Brighton and Hove,Other service activities,S (94-96),3520
2015,Brighton and Hove,Activities of households,T (97-98),0
2015,Brighton and Hove,Activities of extraterritorial organisations and bodies,U (99),0
2015,"Bristol, City of","Agriculture, forestry and fishing",A (1-3),65
2015,"Bristol, City of",Mining and quarrying,B (5-9),10
2015,"Bristol, City of",Manufacturing,C (10-33),9800
2015,"Bristol, City of","Electricity, gas, steam and air conditioning supply",D (35),1185
2015,"Bristol, City of",Water supply; sewerage and waste management,E (36-39),895
2015,"Bristol, City of",Construction,F (41-43),9945
2015,"Bristol, City of",Wholesale and retail trade; repair of motor vehicles,G (45-47),39030
2015,"Bristol, City of",Transportation and storage,H (49-53),12745
2015,"Bristol, City of",Accommodation and food service activities,I (55-56),15445
2015,"Bristol, City of",Information and communication,J (58-63),10365
2015,"Bristol, City of",Financial and insurance activities,K (64-66),17155
2015,"Bristol, City of",Real estate activities,L (68),4725
2015,"Bristol, City of","Professional, scientific and technical activities",M (69-75),30305
2015,"Bristol, City of",Administrative and support service activities,N (77-82),27075
2015,"Bristol, City of",Public administration and defence,O (84),10590
2015,"Bristol, City of",Education,P (85),22880
2015,"Bristol, City of",Human health and social work activities,Q (86-88),40450
2015,"Bristol, City of","Arts, entertainment and recreation",R (90-93),4895
2015,"Bristol, City of",Other service activities,S (94-96),4620
2015,"Bristol, City of",Activities of households,T (97-98),0
2015,"Bristol, City of",Activities of extraterritorial organisations and bodies,U (99),0
2015,Bromley,"Agriculture, forestry and fishing",A (1-3),465
2015,Bromley,Mining and quarrying,B (5-9),0
2015,Bromley,Manufacturing,C (10-33),2810
2015,Bromley,"Electricity, gas, steam and air conditioning supply",D (35),305
2015,Bromley,Water supply; sewerage and waste management,E (36-39),565
2015,Bromley,Construction,F (41-43),5915
2015,Bromley,Wholesale and retail trade; repair of motor vehicles,G (45-47),18140
2015,Bromley,Transportation and storage,H (49-53),3155
2015,Bromley,Accommodation and food service activities,I (55-56),6610
2015,Bromley,Information and communication,J (58-63),3845
2015,Bromley,Financial and insurance activities,K (64-66),6290
2015,Bromley,Real estate activities,L (68),2795
2015,Bromley,"Professional, scientific and technical activities",M (69-75),8585
2015,Bromley,Administrative and support service activities,N (77-82),12120
2015,Bromley,Public administration and defence,O (84),2900
2015,Bromley,Education,P (85),11895
2015,Bromley,Human health and social work activities,Q (86-88),16410
2015,Bromley,"Arts, entertainment and recreation",R (90-93),3875
2015,Bromley,Other service activities,S (94-96),2380
2015,Bromley,Activities of households,T (97-98),0
2015,Bromley,Activities of extraterritorial organisations and bodies,U (99),0
2015,Buckinghamshire CC,"Agriculture, forestry and fishing",A (1-3),3795
2015,Buckinghamshire CC,Mining and quarrying,B (5-9),5
2015,Buckinghamshire CC,Manufacturing,C (10-33),15525
2015,Buckinghamshire CC,"Electricity, gas, steam and air conditioning supply",D (35),130
2015,Buckinghamshire CC,Water supply; sewerage and waste management,E (36-39),1910
2015,Buckinghamshire CC,Construction,F (41-43),11505
2015,Buckinghamshire CC,Wholesale and retail trade; repair of motor vehicles,G (45-47),46135
2015,Buckinghamshire CC,Transportation and storage,H (49-53),6080
2015,Buckinghamshire CC,Accommodation and food service activities,I (55-56),15105
2015,Buckinghamshire CC,Information and communication,J (58-63),15630
2015,Buckinghamshire CC,Financial and insurance activities,K (64-66),4415
