DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2016,Northumberland and Tyne and Wear,Construction,F (41-43),23325
2016,Northumberland and Tyne and Wear,Services sector,G-T,532090
2016,Outer London - East and North East,Production sector,A-E,33280
2016,Outer London - East and North East,Construction,F (41-43),35790
2016,Outer London - East and North East,Services sector,G-T,474755
2016,Outer London - South,Production sector,A-E,15845
2016,Outer London - South,Construction,F (41-43),26930
2016,Outer London - South,Services sector,G-T,424985
2016,Outer London - West and North West,Production sector,A-E,44610
2016,Outer London - West and North West,Construction,F (41-43),41790
2016,Outer London - West and North West,Services sector,G-T,818340
2016,Shropshire and Staffordshire,Production sector,A-E,109395
2016,Shropshire and Staffordshire,Construction,F (41-43),30980
2016,Shropshire and Staffordshire,Services sector,G-T,551650
2016,South Yorkshire,Production sector,A-E,60840
2016,South Yorkshire,Construction,F (41-43),30065
2016,South Yorkshire,Services sector,G-T,476525
2016,Southern Scotland,Production sector,A-E,45990
2016,Southern Scotland,Construction,F (41-43),24100
2016,Southern Scotland,Services sector,G-T,283095
2016,"Surrey, East and West Sussex",Production sector,A-E,102070
2016,"Surrey, East and West Sussex",Construction,F (41-43),67940
2016,"Surrey, East and West Sussex",Services sector,G-T,1144505
2016,Tees Valley and Durham,Production sector,A-E,60945
2016,Tees Valley and Durham,Construction,F (41-43),21265
2016,Tees Valley and Durham,Services sector,G-T,357685
2016,West Central Scotland,Production sector,A-E,54115
2016,West Central Scotland,Construction,F (41-43),38830
2016,West Central Scotland,Services sector,G-T,664775
2016,West Midlands,Production sector,A-E,150660
2016,West Midlands,Construction,F (41-43),44050
2016,West Midlands,Services sector,G-T,1053660
2016,West Wales,Production sector,A-E,129690
2016,West Wales,Construction,F (41-43),46630
2016,West Wales,Services sector,G-T,593210
2016,West Yorkshire,Production sector,A-E,118945
2016,West Yorkshire,Construction,F (41-43),49140
2016,West Yorkshire,Services sector,G-T,883300
2017,Bedfordshire and Hertfordshire,Production sector,A-E,75495
2017,Bedfordshire and Hertfordshire,Construction,F (41-43),53780
2017,Bedfordshire and Hertfordshire,Services sector,G-T,797225
2017,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,106690
2017,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),64910
2017,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,1142055
2017,Cheshire,Production sector,A-E,60070
2017,Cheshire,Construction,F (41-43),24065
2017,Cheshire,Services sector,G-T,427630
2017,Cornwall and Isles of Scilly,Production sector,A-E,31295
2017,Cornwall and Isles of Scilly,Construction,F (41-43),14605
2017,Cornwall and Isles of Scilly,Services sector,G-T,187745
2017,Cumbria,Production sector,A-E,55440
2017,Cumbria,Construction,F (41-43),14370
2017,Cumbria,Services sector,G-T,180375
2017,Derbyshire and Nottinghamshire,Production sector,A-E,164470
2017,Derbyshire and Nottinghamshire,Construction,F (41-43),47105
2017,Derbyshire and Nottinghamshire,Services sector,G-T,737015
2017,Devon,Production sector,A-E,68775
2017,Devon,Construction,F (41-43),29245
2017,Devon,Services sector,G-T,414170
2017,Dorset and Somerset,Production sector,A-E,83075
2017,Dorset and Somerset,Construction,F (41-43),32050
2017,Dorset and Somerset,Services sector,G-T,473795
2017,East Anglia,Production sector,A-E,155625
2017,East Anglia,Construction,F (41-43),56250
2017,East Anglia,Services sector,G-T,976655
2017,East Wales,Production sector,A-E,91350
2017,East Wales,Construction,F (41-43),21855
2017,East Wales,Services sector,G-T,461015
2017,East Yorkshire and Northern Lincolnshire,Production sector,A-E,80320
