DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,East Anglia,"Agriculture, forestry and fishing",A (1-3),32170
2022,East Anglia,Mining and quarrying,B (5-9),495
2022,East Anglia,Manufacturing,C (10-33),99430
2022,East Anglia,"Electricity, gas, steam and air conditioning supply",D (35),2820
2022,East Anglia,Water supply; sewerage and waste management,E (36-39),10075
2022,East Anglia,Construction,F (41-43),66970
2022,East Anglia,Wholesale and retail trade; repair of motor vehicles,G (45-47),161530
2022,East Anglia,Transportation and storage,H (49-53),51660
2022,East Anglia,Accommodation and food service activities,I (55-56),83730
2022,East Anglia,Information and communication,J (58-63),38630
2022,East Anglia,Financial and insurance activities,K (64-66),25650
2022,East Anglia,Real estate activities,L (68),19200
2022,East Anglia,"Professional, scientific and technical activities",M (69-75),88350
2022,East Anglia,Administrative and support service activities,N (77-82),78270
2022,East Anglia,Public administration and defence,O (84),40750
2022,East Anglia,Education,P (85),100825
2022,East Anglia,Human health and social work activities,Q (86-88),146050
2022,East Anglia,"Arts, entertainment and recreation",R (90-93),23745
2022,East Anglia,Other service activities,S (94-96),17130
2022,East Anglia,Activities of households,T (97-98),0
2022,East Anglia,Activities of extraterritorial organisations and bodies,U (99),0
2022,East Wales,"Agriculture, forestry and fishing",A (1-3),13240
2022,East Wales,Mining and quarrying,B (5-9),600
2022,East Wales,Manufacturing,C (10-33),61585
2022,East Wales,"Electricity, gas, steam and air conditioning supply",D (35),4270
2022,East Wales,Water supply; sewerage and waste management,E (36-39),4805
2022,East Wales,Construction,F (41-43),24795
2022,East Wales,Wholesale and retail trade; repair of motor vehicles,G (45-47),71945
2022,East Wales,Transportation and storage,H (49-53),24000
2022,East Wales,Accommodation and food service activities,I (55-56),45225
2022,East Wales,Information and communication,J (58-63),17150
2022,East Wales,Financial and insurance activities,K (64-66),20030
2022,East Wales,Real estate activities,L (68),8845
2022,East Wales,"Professional, scientific and technical activities",M (69-75),38735
2022,East Wales,Administrative and support service activities,N (77-82),44615
2022,East Wales,Public administration and defence,O (84),41750
2022,East Wales,Education,P (85),46000
2022,East Wales,Human health and social work activities,Q (86-88),75600
2022,East Wales,"Arts, entertainment and recreation",R (90-93),14895
2022,East Wales,Other service activities,S (94-96),12940
2022,East Wales,Activities of households,T (97-98),0
2022,East Wales,Activities of extraterritorial organisations and bodies,U (99),0
2022,East Yorkshire and Northern Lincolnshire,"Agriculture, forestry and fishing",A (1-3),8950
2022,East Yorkshire and Northern Lincolnshire,Mining and quarrying,B (5-9),445
2022,East Yorkshire and Northern Lincolnshire,Manufacturing,C (10-33),74240
2022,East Yorkshire and Northern Lincolnshire,"Electricity, gas, steam and air conditioning supply",D (35),1315
2022,East Yorkshire and Northern Lincolnshire,Water supply; sewerage and waste management,E (36-39),3925
2022,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),23875
2022,East Yorkshire and Northern Lincolnshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),63440
2022,East Yorkshire and Northern Lincolnshire,Transportation and storage,H (49-53),22730
2022,East Yorkshire and Northern Lincolnshire,Accommodation and food service activities,I (55-56),27525
2022,East Yorkshire and Northern Lincolnshire,Information and communication,J (58-63),6905
2022,East Yorkshire and Northern Lincolnshire,Financial and insurance activities,K (64-66),3570
2022,East Yorkshire and Northern Lincolnshire,Real estate activities,L (68),5050
2022,East Yorkshire and Northern Lincolnshire,"Professional, scientific and technical activities",M (69-75),18025
2022,East Yorkshire and Northern Lincolnshire,Administrative and support service activities,N (77-82),29510
2022,East Yorkshire and Northern Lincolnshire,Public administration and defence,O (84),17350
2022,East Yorkshire and Northern Lincolnshire,Education,P (85),32240
