DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2015,Outer London - West and North West,Production sector,A-E,4195
2015,Outer London - West and North West,Construction,F (41-43),4780
2015,Outer London - West and North West,Services sector,G-T,240870
2015,Shropshire and Staffordshire,Production sector,A-E,9115
2015,Shropshire and Staffordshire,Construction,F (41-43),5830
2015,Shropshire and Staffordshire,Services sector,G-T,196505
2015,South Yorkshire,Production sector,A-E,4995
2015,South Yorkshire,Construction,F (41-43),3085
2015,South Yorkshire,Services sector,G-T,167150
2015,Southern Scotland,Production sector,A-E,6650
2015,Southern Scotland,Construction,F (41-43),1245
2015,Southern Scotland,Services sector,G-T,112415
2015,"Surrey, East and West Sussex",Production sector,A-E,8465
2015,"Surrey, East and West Sussex",Construction,F (41-43),7255
2015,"Surrey, East and West Sussex",Services sector,G-T,393985
2015,Tees Valley and Durham,Production sector,A-E,4370
2015,Tees Valley and Durham,Construction,F (41-43),2285
2015,Tees Valley and Durham,Services sector,G-T,144045
2015,West Central Scotland,Production sector,A-E,6475
2015,West Central Scotland,Construction,F (41-43),2330
2015,West Central Scotland,Services sector,G-T,239295
2015,West Midlands,Production sector,A-E,12115
2015,West Midlands,Construction,F (41-43),7255
2015,West Midlands,Services sector,G-T,341950
2015,West Wales,Production sector,A-E,12680
2015,West Wales,Construction,F (41-43),3290
2015,West Wales,Services sector,G-T,247090
2015,West Yorkshire,Production sector,A-E,10070
2015,West Yorkshire,Construction,F (41-43),4585
2015,West Yorkshire,Services sector,G-T,304900
2016,Bedfordshire and Hertfordshire,Production sector,A-E,6615
2016,Bedfordshire and Hertfordshire,Construction,F (41-43),8055
2016,Bedfordshire and Hertfordshire,Services sector,G-T,287365
2016,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,7995
2016,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),7975
2016,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,369140
2016,Cheshire,Production sector,A-E,5325
2016,Cheshire,Construction,F (41-43),2430
2016,Cheshire,Services sector,G-T,153475
2016,Cornwall and Isles of Scilly,Production sector,A-E,3255
2016,Cornwall and Isles of Scilly,Construction,F (41-43),1865
2016,Cornwall and Isles of Scilly,Services sector,G-T,76555
2016,Cumbria,Production sector,A-E,4330
2016,Cumbria,Construction,F (41-43),1480
2016,Cumbria,Services sector,G-T,78110
2016,Derbyshire and Nottinghamshire,Production sector,A-E,13390
2016,Derbyshire and Nottinghamshire,Construction,F (41-43),6360
2016,Derbyshire and Nottinghamshire,Services sector,G-T,292265
2016,Devon,Production sector,A-E,6865
2016,Devon,Construction,F (41-43),2915
2016,Devon,Services sector,G-T,164005
2016,Dorset and Somerset,Production sector,A-E,8220
2016,Dorset and Somerset,Construction,F (41-43),3540
2016,Dorset and Somerset,Services sector,G-T,187890
2016,East Anglia,Production sector,A-E,12605
2016,East Anglia,Construction,F (41-43),8725
2016,East Anglia,Services sector,G-T,350955
2016,East Wales,Production sector,A-E,7560
2016,East Wales,Construction,F (41-43),1990
2016,East Wales,Services sector,G-T,166660
2016,East Yorkshire and Northern Lincolnshire,Production sector,A-E,6035
2016,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),2730
2016,East Yorkshire and Northern Lincolnshire,Services sector,G-T,120180
2016,Eastern Scotland,Production sector,A-E,5715
2016,Eastern Scotland,Construction,F (41-43),4330
2016,Eastern Scotland,Services sector,G-T,281250
2016,Essex,Production sector,A-E,6110
2016,Essex,Construction,F (41-43),9155
2016,Essex,Services sector,G-T,241070
2016,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,11165
2016,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),6380
2016,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,374140
2016,Greater Manchester,Production sector,A-E,12555
2016,Greater Manchester,Construction,F (41-43),6785
2016,Greater Manchester,Services sector,G-T,381420
2016,Hampshire and Isle of Wight,Production sector,A-E,7010
2016,Hampshire and Isle of Wight,Construction,F (41-43),6695
2016,Hampshire and Isle of Wight,Services sector,G-T,282895
2016,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,7710
2016,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),2675
2016,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,190665
2016,Highlands and Islands,Production sector,A-E,3165
2016,Highlands and Islands,Construction,F (41-43),1415
2016,Highlands and Islands,Services sector,G-T,75345
2016,Inner London - East,Production sector,A-E,4265
2016,Inner London - East,Construction,F (41-43),5670
2016,Inner London - East,Services sector,G-T,294905
2016,Inner London - West,Production sector,A-E,2535
2016,Inner London - West,Construction,F (41-43),8020
2016,Inner London - West,Services sector,G-T,392640
2016,Kent,Production sector,A-E,5620
2016,Kent,Construction,F (41-43),6295
2016,Kent,Services sector,G-T,230120
2016,Lancashire,Production sector,A-E,8695
2016,Lancashire,Construction,F (41-43),3770
2016,Lancashire,Services sector,G-T,192735
2016,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,14625
2016,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),4645
2016,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,243135
2016,Lincolnshire,Production sector,A-E,4095
2016,Lincolnshire,Construction,F (41-43),2070
2016,Lincolnshire,Services sector,G-T,90750
2016,Merseyside,Production sector,A-E,4975
2016,Merseyside,Construction,F (41-43),2780
2016,Merseyside,Services sector,G-T,207110
2016,North Eastern Scotland,Production sector,A-E,4035
2016,North Eastern Scotland,Construction,F (41-43),1390
2016,North Eastern Scotland,Services sector,G-T,79100
2016,North Yorkshire,Production sector,A-E,5585
2016,North Yorkshire,Construction,F (41-43),2385
2016,North Yorkshire,Services sector,G-T,129945
2016,Northumberland and Tyne and Wear,Production sector,A-E,6425
2016,Northumberland and Tyne and Wear,Construction,F (41-43),2300
2016,Northumberland and Tyne and Wear,Services sector,G-T,194365
2016,Outer London - East and North East,Production sector,A-E,3805
2016,Outer London - East and North East,Construction,F (41-43),5560
2016,Outer London - East and North East,Services sector,G-T,171310
2016,Outer London - South,Production sector,A-E,2005
2016,Outer London - South,Construction,F (41-43),4090
2016,Outer London - South,Services sector,G-T,147240
2016,Outer London - West and North West,Production sector,A-E,4470
2016,Outer London - West and North West,Construction,F (41-43),7135
2016,Outer London - West and North West,Services sector,G-T,247105
2016,Shropshire and Staffordshire,Production sector,A-E,8940
2016,Shropshire and Staffordshire,Construction,F (41-43),3285
2016,Shropshire and Staffordshire,Services sector,G-T,207560
2016,South Yorkshire,Production sector,A-E,4805
2016,South Yorkshire,Construction,F (41-43),3675
2016,South Yorkshire,Services sector,G-T,177520
2016,Southern Scotland,Production sector,A-E,6655
2016,Southern Scotland,Construction,F (41-43),1770
2016,Southern Scotland,Services sector,G-T,113070
2016,"Surrey, East and West Sussex",Production sector,A-E,8505
2016,"Surrey, East and West Sussex",Construction,F (41-43),10175
2016,"Surrey, East and West Sussex",Services sector,G-T,403055
2016,Tees Valley and Durham,Production sector,A-E,5040
2016,Tees Valley and Durham,Construction,F (41-43),2020
2016,Tees Valley and Durham,Services sector,G-T,139010
2016,West Central Scotland,Production sector,A-E,4725
2016,West Central Scotland,Construction,F (41-43),3195
2016,West Central Scotland,Services sector,G-T,235485
2016,West Midlands,Production sector,A-E,13040
2016,West Midlands,Construction,F (41-43),4800
2016,West Midlands,Services sector,G-T,360745
2016,West Wales,Production sector,A-E,11175
2016,West Wales,Construction,F (41-43),3790
2016,West Wales,Services sector,G-T,251070
2016,West Yorkshire,Production sector,A-E,9565
2016,West Yorkshire,Construction,F (41-43),6315
2016,West Yorkshire,Services sector,G-T,312920
2017,Bedfordshire and Hertfordshire,Production sector,A-E,6670
2017,Bedfordshire and Hertfordshire,Construction,F (41-43),7185
2017,Bedfordshire and Hertfordshire,Services sector,G-T,299330
2017,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,9045
2017,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),7590
2017,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,378425
2017,Cheshire,Production sector,A-E,4860
2017,Cheshire,Construction,F (41-43),2575
2017,Cheshire,Services sector,G-T,150075
2017,Cornwall and Isles of Scilly,Production sector,A-E,2975
2017,Cornwall and Isles of Scilly,Construction,F (41-43),2045
2017,Cornwall and Isles of Scilly,Services sector,G-T,78355
2017,Cumbria,Production sector,A-E,3885
2017,Cumbria,Construction,F (41-43),1735
2017,Cumbria,Services sector,G-T,75475
2017,Derbyshire and Nottinghamshire,Production sector,A-E,13840
2017,Derbyshire and Nottinghamshire,Construction,F (41-43),7450
2017,Derbyshire and Nottinghamshire,Services sector,G-T,281670
2017,Devon,Production sector,A-E,6560
2017,Devon,Construction,F (41-43),3575
2017,Devon,Services sector,G-T,171055
2017,Dorset and Somerset,Production sector,A-E,6690
2017,Dorset and Somerset,Construction,F (41-43),4195
2017,Dorset and Somerset,Services sector,G-T,193385
2017,East Anglia,Production sector,A-E,13450
2017,East Anglia,Construction,F (41-43),7875
2017,East Anglia,Services sector,G-T,361110
2017,East Wales,Production sector,A-E,8280
2017,East Wales,Construction,F (41-43),1755
2017,East Wales,Services sector,G-T,168490
2017,East Yorkshire and Northern Lincolnshire,Production sector,A-E,6500
2017,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),2470
2017,East Yorkshire and Northern Lincolnshire,Services sector,G-T,121100
2017,Eastern Scotland,Production sector,A-E,5925
2017,Eastern Scotland,Construction,F (41-43),4940
2017,Eastern Scotland,Services sector,G-T,285560
2017,Essex,Production sector,A-E,6775
2017,Essex,Construction,F (41-43),7495
2017,Essex,Services sector,G-T,244455
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,11015
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),8195
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,379210
2017,Greater Manchester,Production sector,A-E,11760
2017,Greater Manchester,Construction,F (41-43),7490
2017,Greater Manchester,Services sector,G-T,389160
2017,Hampshire and Isle of Wight,Production sector,A-E,8340
2017,Hampshire and Isle of Wight,Construction,F (41-43),6720
2017,Hampshire and Isle of Wight,Services sector,G-T,285620
2017,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,8780
2017,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),3800
2017,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,202810
2017,Highlands and Islands,Production sector,A-E,3395
2017,Highlands and Islands,Construction,F (41-43),1455
2017,Highlands and Islands,Services sector,G-T,75615
2017,Inner London - East,Production sector,A-E,3595
2017,Inner London - East,Construction,F (41-43),8600
2017,Inner London - East,Services sector,G-T,310240
2017,Inner London - West,Production sector,A-E,3085
2017,Inner London - West,Construction,F (41-43),7895
2017,Inner London - West,Services sector,G-T,417650
2017,Kent,Production sector,A-E,6475
2017,Kent,Construction,F (41-43),6985
2017,Kent,Services sector,G-T,233960
2017,Lancashire,Production sector,A-E,8960
2017,Lancashire,Construction,F (41-43),4475
2017,Lancashire,Services sector,G-T,193650
2017,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,13965
2017,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),5955
2017,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,240350
2017,Lincolnshire,Production sector,A-E,4720
2017,Lincolnshire,Construction,F (41-43),2570
2017,Lincolnshire,Services sector,G-T,89435
2017,Merseyside,Production sector,A-E,6600
2017,Merseyside,Construction,F (41-43),3355
2017,Merseyside,Services sector,G-T,209035
2017,North Eastern Scotland,Production sector,A-E,3695
2017,North Eastern Scotland,Construction,F (41-43),1500
2017,North Eastern Scotland,Services sector,G-T,81595
2017,North Yorkshire,Production sector,A-E,6475
2017,North Yorkshire,Construction,F (41-43),2155
2017,North Yorkshire,Services sector,G-T,132700
2017,Northumberland and Tyne and Wear,Production sector,A-E,4535
2017,Northumberland and Tyne and Wear,Construction,F (41-43),6810
2017,Northumberland and Tyne and Wear,Services sector,G-T,200345
2017,Outer London - East and North East,Production sector,A-E,3070
2017,Outer London - East and North East,Construction,F (41-43),8965
2017,Outer London - East and North East,Services sector,G-T,185600
2017,Outer London - South,Production sector,A-E,1595
2017,Outer London - South,Construction,F (41-43),6520
2017,Outer London - South,Services sector,G-T,158065
2017,Outer London - West and North West,Production sector,A-E,3575
2017,Outer London - West and North West,Construction,F (41-43),10145
2017,Outer London - West and North West,Services sector,G-T,255110
2017,Shropshire and Staffordshire,Production sector,A-E,9180
2017,Shropshire and Staffordshire,Construction,F (41-43),4225
2017,Shropshire and Staffordshire,Services sector,G-T,208275
2017,South Yorkshire,Production sector,A-E,5430
2017,South Yorkshire,Construction,F (41-43),3175
2017,South Yorkshire,Services sector,G-T,174260
2017,Southern Scotland,Production sector,A-E,7165
2017,Southern Scotland,Construction,F (41-43),2115
2017,Southern Scotland,Services sector,G-T,110675
2017,"Surrey, East and West Sussex",Production sector,A-E,9450
2017,"Surrey, East and West Sussex",Construction,F (41-43),9725
2017,"Surrey, East and West Sussex",Services sector,G-T,416140
2017,Tees Valley and Durham,Production sector,A-E,3940
2017,Tees Valley and Durham,Construction,F (41-43),4560
2017,Tees Valley and Durham,Services sector,G-T,144470
2017,West Central Scotland,Production sector,A-E,4570
2017,West Central Scotland,Construction,F (41-43),3625
2017,West Central Scotland,Services sector,G-T,236150
2017,West Midlands,Production sector,A-E,11240
2017,West Midlands,Construction,F (41-43),6350
2017,West Midlands,Services sector,G-T,377665
2017,West Wales,Production sector,A-E,13170
2017,West Wales,Construction,F (41-43),2955
2017,West Wales,Services sector,G-T,250345
2017,West Yorkshire,Production sector,A-E,10645
2017,West Yorkshire,Construction,F (41-43),5610
2017,West Yorkshire,Services sector,G-T,318405
2018,Bedfordshire and Hertfordshire,Production sector,A-E,7835
2018,Bedfordshire and Hertfordshire,Construction,F (41-43),7125
2018,Bedfordshire and Hertfordshire,Services sector,G-T,301190
2018,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,8450
2018,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),8560
2018,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,385355
2018,Cheshire,Production sector,A-E,4290
2018,Cheshire,Construction,F (41-43),3370
2018,Cheshire,Services sector,G-T,145745
2018,Cornwall and Isles of Scilly,Production sector,A-E,3125
2018,Cornwall and Isles of Scilly,Construction,F (41-43),2695
2018,Cornwall and Isles of Scilly,Services sector,G-T,81575
2018,Cumbria,Production sector,A-E,3270
2018,Cumbria,Construction,F (41-43),2060
2018,Cumbria,Services sector,G-T,73815
2018,Derbyshire and Nottinghamshire,Production sector,A-E,12290
2018,Derbyshire and Nottinghamshire,Construction,F (41-43),7940
2018,Derbyshire and Nottinghamshire,Services sector,G-T,280100
2018,Devon,Production sector,A-E,7160
2018,Devon,Construction,F (41-43),4245
2018,Devon,Services sector,G-T,173770
2018,Dorset and Somerset,Production sector,A-E,6890
2018,Dorset and Somerset,Construction,F (41-43),5300
2018,Dorset and Somerset,Services sector,G-T,200735
2018,East Anglia,Production sector,A-E,15775
2018,East Anglia,Construction,F (41-43),6930
2018,East Anglia,Services sector,G-T,357820
2018,East Wales,Production sector,A-E,4800
2018,East Wales,Construction,F (41-43),2410
2018,East Wales,Services sector,G-T,173040
2018,East Yorkshire and Northern Lincolnshire,Production sector,A-E,5840
2018,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),1900
2018,East Yorkshire and Northern Lincolnshire,Services sector,G-T,120765
2018,Eastern Scotland,Production sector,A-E,13190
2018,Eastern Scotland,Construction,F (41-43),4655
2018,Eastern Scotland,Services sector,G-T,289175
2018,Essex,Production sector,A-E,7340
2018,Essex,Construction,F (41-43),6845
2018,Essex,Services sector,G-T,248615
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,10575
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),9155
2018,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,390045
2018,Greater Manchester,Production sector,A-E,9825
2018,Greater Manchester,Construction,F (41-43),9620
2018,Greater Manchester,Services sector,G-T,386065
2018,Hampshire and Isle of Wight,Production sector,A-E,6690
2018,Hampshire and Isle of Wight,Construction,F (41-43),6965
2018,Hampshire and Isle of Wight,Services sector,G-T,284240
2018,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,8770
2018,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),3765
2018,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,195320
2018,Highlands and Islands,Production sector,A-E,7185
2018,Highlands and Islands,Construction,F (41-43),1535
2018,Highlands and Islands,Services sector,G-T,75075
2018,Inner London - East,Production sector,A-E,4060
2018,Inner London - East,Construction,F (41-43),7805
2018,Inner London - East,Services sector,G-T,311950
2018,Inner London - West,Production sector,A-E,4495
2018,Inner London - West,Construction,F (41-43),7770
2018,Inner London - West,Services sector,G-T,406660
2018,Kent,Production sector,A-E,5175
2018,Kent,Construction,F (41-43),7060
2018,Kent,Services sector,G-T,235355
2018,Lancashire,Production sector,A-E,7995
2018,Lancashire,Construction,F (41-43),5440
2018,Lancashire,Services sector,G-T,191710
2018,"Leicestershire, Rutland and Northamptonshire",Production sector,A-E,12310
2018,"Leicestershire, Rutland and Northamptonshire",Construction,F (41-43),6200
2018,"Leicestershire, Rutland and Northamptonshire",Services sector,G-T,244075
2018,Lincolnshire,Production sector,A-E,5345
2018,Lincolnshire,Construction,F (41-43),2240
2018,Lincolnshire,Services sector,G-T,90000
2018,Merseyside,Production sector,A-E,3825
2018,Merseyside,Construction,F (41-43),3880
2018,Merseyside,Services sector,G-T,213045
2018,North Eastern Scotland,Production sector,A-E,5800
2018,North Eastern Scotland,Construction,F (41-43),1390
2018,North Eastern Scotland,Services sector,G-T,82150
2018,North Yorkshire,Production sector,A-E,5285
2018,North Yorkshire,Construction,F (41-43),1695
2018,North Yorkshire,Services sector,G-T,134185
2018,Northumberland and Tyne and Wear,Production sector,A-E,6370
2018,Northumberland and Tyne and Wear,Construction,F (41-43),3445
2018,Northumberland and Tyne and Wear,Services sector,G-T,194615
2018,Outer London - East and North East,Production sector,A-E,2590
2018,Outer London - East and North East,Construction,F (41-43),9110
2018,Outer London - East and North East,Services sector,G-T,179625
2018,Outer London - South,Production sector,A-E,1480
2018,Outer London - South,Construction,F (41-43),5680
2018,Outer London - South,Services sector,G-T,153550
2018,Outer London - West and North West,Production sector,A-E,3795
2018,Outer London - West and North West,Construction,F (41-43),9940
2018,Outer London - West and North West,Services sector,G-T,246515
2018,Shropshire and Staffordshire,Production sector,A-E,9430
2018,Shropshire and Staffordshire,Construction,F (41-43),4655
2018,Shropshire and Staffordshire,Services sector,G-T,203130
2018,South Yorkshire,Production sector,A-E,5895
2018,South Yorkshire,Construction,F (41-43),2715
2018,South Yorkshire,Services sector,G-T,174995
2018,Southern Scotland,Production sector,A-E,8535
2018,Southern Scotland,Construction,F (41-43),2185
2018,Southern Scotland,Services sector,G-T,112175
2018,"Surrey, East and West Sussex",Production sector,A-E,7825
2018,"Surrey, East and West Sussex",Construction,F (41-43),11285
2018,"Surrey, East and West Sussex",Services sector,G-T,425475
2018,Tees Valley and Durham,Production sector,A-E,5525
2018,Tees Valley and Durham,Construction,F (41-43),2625
2018,Tees Valley and Durham,Services sector,G-T,134720
2018,West Central Scotland,Production sector,A-E,4735
2018,West Central Scotland,Construction,F (41-43),3425
2018,West Central Scotland,Services sector,G-T,236080
2018,West Midlands,Production sector,A-E,11595
2018,West Midlands,Construction,F (41-43),6745
2018,West Midlands,Services sector,G-T,375870
2018,West Wales,Production sector,A-E,7440
2018,West Wales,Construction,F (41-43),3785
2018,West Wales,Services sector,G-T,253325
2018,West Yorkshire,Production sector,A-E,12190
2018,West Yorkshire,Construction,F (41-43),4670
2018,West Yorkshire,Services sector,G-T,318250
2019,Bedfordshire and Hertfordshire,Production sector,A-E,6545
2019,Bedfordshire and Hertfordshire,Construction,F (41-43),8735
2019,Bedfordshire and Hertfordshire,Services sector,G-T,298740
2019,"Berkshire, Buckinghamshire and Oxfordshire",Production sector,A-E,9330
2019,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),6790
2019,"Berkshire, Buckinghamshire and Oxfordshire",Services sector,G-T,389390
2019,Cheshire,Production sector,A-E,5155
2019,Cheshire,Construction,F (41-43),3190
2019,Cheshire,Services sector,G-T,146055
2019,Cornwall and Isles of Scilly,Production sector,A-E,3620
2019,Cornwall and Isles of Scilly,Construction,F (41-43),2210
2019,Cornwall and Isles of Scilly,Services sector,G-T,81345
2019,Cumbria,Production sector,A-E,4800
2019,Cumbria,Construction,F (41-43),1845
2019,Cumbria,Services sector,G-T,75175
2019,Derbyshire and Nottinghamshire,Production sector,A-E,11605
2019,Derbyshire and Nottinghamshire,Construction,F (41-43),6565
2019,Derbyshire and Nottinghamshire,Services sector,G-T,292235
2019,Devon,Production sector,A-E,7195
2019,Devon,Construction,F (41-43),3165
2019,Devon,Services sector,G-T,173545
2019,Dorset and Somerset,Production sector,A-E,9000
2019,Dorset and Somerset,Construction,F (41-43),3805
2019,Dorset and Somerset,Services sector,G-T,196680
2019,East Anglia,Production sector,A-E,14540
2019,East Anglia,Construction,F (41-43),9010
2019,East Anglia,Services sector,G-T,355525
2019,East Wales,Production sector,A-E,5910
2019,East Wales,Construction,F (41-43),3315
2019,East Wales,Services sector,G-T,171170
2019,East Yorkshire and Northern Lincolnshire,Production sector,A-E,6545
2019,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),2535
2019,East Yorkshire and Northern Lincolnshire,Services sector,G-T,119920
2019,Eastern Scotland,Production sector,A-E,13500
2019,Eastern Scotland,Construction,F (41-43),4320
2019,Eastern Scotland,Services sector,G-T,288525
2019,Essex,Production sector,A-E,7060
2019,Essex,Construction,F (41-43),9225
2019,Essex,Services sector,G-T,239170
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Production sector,A-E,12095
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),7565
2019,"Gloucestershire, Wiltshire and Bath/Bristol area",Services sector,G-T,393060
2019,Greater Manchester,Production sector,A-E,10140
2019,Greater Manchester,Construction,F (41-43),9585
2019,Greater Manchester,Services sector,G-T,392270
2019,Hampshire and Isle of Wight,Production sector,A-E,8180
2019,Hampshire and Isle of Wight,Construction,F (41-43),5635
2019,Hampshire and Isle of Wight,Services sector,G-T,280960
2019,"Herefordshire, Worcestershire and Warwickshire",Production sector,A-E,9830
2019,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),3580
2019,"Herefordshire, Worcestershire and Warwickshire",Services sector,G-T,207725
2019,Highlands and Islands,Production sector,A-E,7480
2019,Highlands and Islands,Construction,F (41-43),2005
2019,Highlands and Islands,Services sector,G-T,77645
