DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2015,Bradford,Financial and insurance activities,K (64-66),2760
2015,Bradford,Real estate activities,L (68),1510
2015,Bradford,"Professional, scientific and technical activities",M (69-75),4260
2015,Bradford,Administrative and support service activities,N (77-82),6030
2015,Bradford,Public administration and defence,O (84),6810
2015,Bradford,Education,P (85),20120
2015,Bradford,Human health and social work activities,Q (86-88),29050
2015,Bradford,"Arts, entertainment and recreation",R (90-93),4990
2015,Bradford,Other service activities,S (94-96),2730
2015,Bradford,Activities of households,T (97-98),0
2015,Bradford,Activities of extraterritorial organisations and bodies,U (99),0
2015,Breckland and South Norfolk,"Agriculture, forestry and fishing",A (1-3),1390
2015,Breckland and South Norfolk,Mining and quarrying,B (5-9),0
2015,Breckland and South Norfolk,Manufacturing,C (10-33),1950
2015,Breckland and South Norfolk,"Electricity, gas, steam and air conditioning supply",D (35),0
2015,Breckland and South Norfolk,Water supply; sewerage and waste management,E (36-39),130
2015,Breckland and South Norfolk,Construction,F (41-43),1510
2015,Breckland and South Norfolk,Wholesale and retail trade; repair of motor vehicles,G (45-47),12750
2015,Breckland and South Norfolk,Transportation and storage,H (49-53),1100
2015,Breckland and South Norfolk,Accommodation and food service activities,I (55-56),7060
2015,Breckland and South Norfolk,Information and communication,J (58-63),590
2015,Breckland and South Norfolk,Financial and insurance activities,K (64-66),400
2015,Breckland and South Norfolk,Real estate activities,L (68),700
2015,Breckland and South Norfolk,"Professional, scientific and technical activities",M (69-75),2420
2015,Breckland and South Norfolk,Administrative and support service activities,N (77-82),4700
2015,Breckland and South Norfolk,Public administration and defence,O (84),1520
2015,Breckland and South Norfolk,Education,P (85),6070
2015,Breckland and South Norfolk,Human health and social work activities,Q (86-88),17400
2015,Breckland and South Norfolk,"Arts, entertainment and recreation",R (90-93),1790
2015,Breckland and South Norfolk,Other service activities,S (94-96),1620
2015,Breckland and South Norfolk,Activities of households,T (97-98),0
2015,Breckland and South Norfolk,Activities of extraterritorial organisations and bodies,U (99),0
