DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2022,"Bournemouth, Christchurch and Poole",Activities of extraterritorial organisations and bodies,U (99),0
2022,Bradford,"Agriculture, forestry and fishing",A (1-3),85
2022,Bradford,Mining and quarrying,B (5-9),0
2022,Bradford,Manufacturing,C (10-33),2435
2022,Bradford,"Electricity, gas, steam and air conditioning supply",D (35),10
2022,Bradford,Water supply; sewerage and waste management,E (36-39),245
2022,Bradford,Construction,F (41-43),835
2022,Bradford,Wholesale and retail trade; repair of motor vehicles,G (45-47),14155
2022,Bradford,Transportation and storage,H (49-53),1430
2022,Bradford,Accommodation and food service activities,I (55-56),8630
2022,Bradford,Information and communication,J (58-63),950
2022,Bradford,Financial and insurance activities,K (64-66),1475
2022,Bradford,Real estate activities,L (68),830
2022,Bradford,"Professional, scientific and technical activities",M (69-75),2420
2022,Bradford,Administrative and support service activities,N (77-82),5340
2022,Bradford,Public administration and defence,O (84),1840
2022,Bradford,Education,P (85),7905
2022,Bradford,Human health and social work activities,Q (86-88),14725
2022,Bradford,"Arts, entertainment and recreation",R (90-93),2040
2022,Bradford,Other service activities,S (94-96),1455
2022,Bradford,Activities of households,T (97-98),0
2022,Bradford,Activities of extraterritorial organisations and bodies,U (99),0
2022,Breckland and South Norfolk,"Agriculture, forestry and fishing",A (1-3),695
2022,Breckland and South Norfolk,Mining and quarrying,B (5-9),0
2022,Breckland and South Norfolk,Manufacturing,C (10-33),1325
2022,Breckland and South Norfolk,"Electricity, gas, steam and air conditioning supply",D (35),0
2022,Breckland and South Norfolk,Water supply; sewerage and waste management,E (36-39),120
2022,Breckland and South Norfolk,Construction,F (41-43),1160
2022,Breckland and South Norfolk,Wholesale and retail trade; repair of motor vehicles,G (45-47),6840
2022,Breckland and South Norfolk,Transportation and storage,H (49-53),480
2022,Breckland and South Norfolk,Accommodation and food service activities,I (55-56),4605
2022,Breckland and South Norfolk,Information and communication,J (58-63),225
2022,Breckland and South Norfolk,Financial and insurance activities,K (64-66),235
2022,Breckland and South Norfolk,Real estate activities,L (68),545
2022,Breckland and South Norfolk,"Professional, scientific and technical activities",M (69-75),1680
2022,Breckland and South Norfolk,Administrative and support service activities,N (77-82),2105
2022,Breckland and South Norfolk,Public administration and defence,O (84),1120
2022,Breckland and South Norfolk,Education,P (85),4080
2022,Breckland and South Norfolk,Human health and social work activities,Q (86-88),10285
2022,Breckland and South Norfolk,"Arts, entertainment and recreation",R (90-93),1105
2022,Breckland and South Norfolk,Other service activities,S (94-96),525
2022,Breckland and South Norfolk,Activities of households,T (97-98),0
2022,Breckland and South Norfolk,Activities of extraterritorial organisations and bodies,U (99),0
2022,Brent,"Agriculture, forestry and fishing",A (1-3),5
2022,Brent,Mining and quarrying,B (5-9),0
2022,Brent,Manufacturing,C (10-33),875
2022,Brent,"Electricity, gas, steam and air conditioning supply",D (35),0
2022,Brent,Water supply; sewerage and waste management,E (36-39),170
2022,Brent,Construction,F (41-43),2210
2022,Brent,Wholesale and retail trade; repair of motor vehicles,G (45-47),8580
2022,Brent,Transportation and storage,H (49-53),1165
2022,Brent,Accommodation and food service activities,I (55-56),6055
2022,Brent,Information and communication,J (58-63),420
2022,Brent,Financial and insurance activities,K (64-66),180
2022,Brent,Real estate activities,L (68),750
2022,Brent,"Professional, scientific and technical activities",M (69-75),1215
2022,Brent,Administrative and support service activities,N (77-82),3995
2022,Brent,Public administration and defence,O (84),430
2022,Brent,Education,P (85),3215
2022,Brent,Human health and social work activities,Q (86-88),5195
2022,Brent,"Arts, entertainment and recreation",R (90-93),1100
2022,Brent,Other service activities,S (94-96),735
2022,Brent,Activities of households,T (97-98),0
2022,Brent,Activities of extraterritorial organisations and bodies,U (99),0
2022,Bridgend and Neath Port Talbot,"Agriculture, forestry and fishing",A (1-3),130
2022,Bridgend and Neath Port Talbot,Mining and quarrying,B (5-9),0
2022,Bridgend and Neath Port Talbot,Manufacturing,C (10-33),775
2022,Bridgend and Neath Port Talbot,"Electricity, gas, steam and air conditioning supply",D (35),5
2022,Bridgend and Neath Port Talbot,Water supply; sewerage and waste management,E (36-39),75
2022,Bridgend and Neath Port Talbot,Construction,F (41-43),680
2022,Bridgend and Neath Port Talbot,Wholesale and retail trade; repair of motor vehicles,G (45-47),6720
2022,Bridgend and Neath Port Talbot,Transportation and storage,H (49-53),1275
2022,Bridgend and Neath Port Talbot,Accommodation and food service activities,I (55-56),4920
2022,Bridgend and Neath Port Talbot,Information and communication,J (58-63),320
2022,Bridgend and Neath Port Talbot,Financial and insurance activities,K (64-66),230
2022,Bridgend and Neath Port Talbot,Real estate activities,L (68),200
2022,Bridgend and Neath Port Talbot,"Professional, scientific and technical activities",M (69-75),980
2022,Bridgend and Neath Port Talbot,Administrative and support service activities,N (77-82),2530
2022,Bridgend and Neath Port Talbot,Public administration and defence,O (84),6250
2022,Bridgend and Neath Port Talbot,Education,P (85),3205
2022,Bridgend and Neath Port Talbot,Human health and social work activities,Q (86-88),5115
2022,Bridgend and Neath Port Talbot,"Arts, entertainment and recreation",R (90-93),1325
2022,Bridgend and Neath Port Talbot,Other service activities,S (94-96),770
2022,Bridgend and Neath Port Talbot,Activities of households,T (97-98),0
2022,Bridgend and Neath Port Talbot,Activities of extraterritorial organisations and bodies,U (99),0
2022,Brighton and Hove,"Agriculture, forestry and fishing",A (1-3),5
2022,Brighton and Hove,Mining and quarrying,B (5-9),0
2022,Brighton and Hove,Manufacturing,C (10-33),395
2022,Brighton and Hove,"Electricity, gas, steam and air conditioning supply",D (35),150
2022,Brighton and Hove,Water supply; sewerage and waste management,E (36-39),35
2022,Brighton and Hove,Construction,F (41-43),885
2022,Brighton and Hove,Wholesale and retail trade; repair of motor vehicles,G (45-47),8325
2022,Brighton and Hove,Transportation and storage,H (49-53),485
2022,Brighton and Hove,Accommodation and food service activities,I (55-56),8750
2022,Brighton and Hove,Information and communication,J (58-63),1440
2022,Brighton and Hove,Financial and insurance activities,K (64-66),815
2022,Brighton and Hove,Real estate activities,L (68),880
