DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2022,East Riding of Yorkshire,Production sector,A-E,24175
2022,East Riding of Yorkshire,Construction,F (41-43),5505
2022,East Riding of Yorkshire,Services sector,G-T,56755
2022,East Surrey,Production sector,A-E,8070
2022,East Surrey,Construction,F (41-43),9680
2022,East Surrey,Services sector,G-T,99840
2022,East Sussex CC,Production sector,A-E,13095
2022,East Sussex CC,Construction,F (41-43),8530
2022,East Sussex CC,Services sector,G-T,94035
2022,Enfield,Production sector,A-E,5625
2022,Enfield,Construction,F (41-43),5660
2022,Enfield,Services sector,G-T,62180
2022,Essex Haven Gateway,Production sector,A-E,15095
2022,Essex Haven Gateway,Construction,F (41-43),10650
2022,Essex Haven Gateway,Services sector,G-T,89500
2022,Essex Thames Gateway,Production sector,A-E,12510
2022,Essex Thames Gateway,Construction,F (41-43),10235
2022,Essex Thames Gateway,Services sector,G-T,67945
2022,Falkirk,Production sector,A-E,7310
2022,Falkirk,Construction,F (41-43),3705
2022,Falkirk,Services sector,G-T,29425
2022,Flintshire and Wrexham,Production sector,A-E,32490
2022,Flintshire and Wrexham,Construction,F (41-43),4995
2022,Flintshire and Wrexham,Services sector,G-T,53060
2022,Glasgow City,Production sector,A-E,22845
2022,Glasgow City,Construction,F (41-43),16860
2022,Glasgow City,Services sector,G-T,264430
2022,Gloucestershire CC,Production sector,A-E,39985
2022,Gloucestershire CC,Construction,F (41-43),13850
2022,Gloucestershire CC,Services sector,G-T,142790
2022,Greater Manchester North East,Production sector,A-E,27260
2022,Greater Manchester North East,Construction,F (41-43),12865
2022,Greater Manchester North East,Services sector,G-T,124170
2022,Greater Manchester North West,Production sector,A-E,24765
2022,Greater Manchester North West,Construction,F (41-43),16250
2022,Greater Manchester North West,Services sector,G-T,111635
2022,Greater Manchester South East,Production sector,A-E,21685
2022,Greater Manchester South East,Construction,F (41-43),9295
2022,Greater Manchester South East,Services sector,G-T,108000
2022,Greater Manchester South West,Production sector,A-E,15725
2022,Greater Manchester South West,Construction,F (41-43),13975
2022,Greater Manchester South West,Services sector,G-T,209070
2022,Gwent Valleys,Production sector,A-E,22295
2022,Gwent Valleys,Construction,F (41-43),4865
2022,Gwent Valleys,Services sector,G-T,47555
2022,Gwynedd,Production sector,A-E,5490
2022,Gwynedd,Construction,F (41-43),2060
2022,Gwynedd,Services sector,G-T,24740
2022,Hackney and Newham,Production sector,A-E,8125
2022,Hackney and Newham,Construction,F (41-43),10195
2022,Hackney and Newham,Services sector,G-T,201690
2022,Haringey and Islington,Production sector,A-E,6425
2022,Haringey and Islington,Construction,F (41-43),6880
2022,Haringey and Islington,Services sector,G-T,232300
2022,Harrow and Hillingdon,Production sector,A-E,9845
2022,Harrow and Hillingdon,Construction,F (41-43),8765
2022,Harrow and Hillingdon,Services sector,G-T,172065
2022,Hartlepool and Stockton-on-Tees,Production sector,A-E,14555
2022,Hartlepool and Stockton-on-Tees,Construction,F (41-43),6585
