DATE,GEOGRAPHY_NAME,SIC_SECTION_NAME,SIC_SECTION_CODE,JOBCOUNT
2016,West Midlands,"Arts, entertainment and recreation",R (90-93),10010
2016,West Midlands,Other service activities,S (94-96),20300
2016,West Midlands,Activities of households,T (97-98),0
2016,West Midlands,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Wales,"Agriculture, forestry and fishing",A (1-3),4575
2016,West Wales,Mining and quarrying,B (5-9),1555
2016,West Wales,Manufacturing,C (10-33),75705
2016,West Wales,"Electricity, gas, steam and air conditioning supply",D (35),2370
2016,West Wales,Water supply; sewerage and waste management,E (36-39),6025
2016,West Wales,Construction,F (41-43),40010
2016,West Wales,Wholesale and retail trade; repair of motor vehicles,G (45-47),53965
2016,West Wales,Transportation and storage,H (49-53),18075
2016,West Wales,Accommodation and food service activities,I (55-56),26275
2016,West Wales,Information and communication,J (58-63),11730
2016,West Wales,Financial and insurance activities,K (64-66),6690
2016,West Wales,Real estate activities,L (68),8995
2016,West Wales,"Professional, scientific and technical activities",M (69-75),18380
2016,West Wales,Administrative and support service activities,N (77-82),22695
2016,West Wales,Public administration and defence,O (84),35850
2016,West Wales,Education,P (85),36280
2016,West Wales,Human health and social work activities,Q (86-88),68850
2016,West Wales,"Arts, entertainment and recreation",R (90-93),7130
2016,West Wales,Other service activities,S (94-96),5540
2016,West Wales,Activities of households,T (97-98),0
2016,West Wales,Activities of extraterritorial organisations and bodies,U (99),0
2016,West Yorkshire,"Agriculture, forestry and fishing",A (1-3),1735
2016,West Yorkshire,Mining and quarrying,B (5-9),800
2016,West Yorkshire,Manufacturing,C (10-33),89795
2016,West Yorkshire,"Electricity, gas, steam and air conditioning supply",D (35),4570
2016,West Yorkshire,Water supply; sewerage and waste management,E (36-39),8460
2016,West Yorkshire,Construction,F (41-43),41510
2016,West Yorkshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),99980
2016,West Yorkshire,Transportation and storage,H (49-53),43650
2016,West Yorkshire,Accommodation and food service activities,I (55-56),19515
2016,West Yorkshire,Information and communication,J (58-63),28235
2016,West Yorkshire,Financial and insurance activities,K (64-66),33445
2016,West Yorkshire,Real estate activities,L (68),10140
2016,West Yorkshire,"Professional, scientific and technical activities",M (69-75),63875
2016,West Yorkshire,Administrative and support service activities,N (77-82),67470
2016,West Yorkshire,Public administration and defence,O (84),29850
2016,West Yorkshire,Education,P (85),54010
2016,West Yorkshire,Human health and social work activities,Q (86-88),81450
2016,West Yorkshire,"Arts, entertainment and recreation",R (90-93),10000
2016,West Yorkshire,Other service activities,S (94-96),10050
2016,West Yorkshire,Activities of households,T (97-98),0
2016,West Yorkshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Bedfordshire and Hertfordshire,"Agriculture, forestry and fishing",A (1-3),2080
2017,Bedfordshire and Hertfordshire,Mining and quarrying,B (5-9),250
2017,Bedfordshire and Hertfordshire,Manufacturing,C (10-33),57260
2017,Bedfordshire and Hertfordshire,"Electricity, gas, steam and air conditioning supply",D (35),1850
2017,Bedfordshire and Hertfordshire,Water supply; sewerage and waste management,E (36-39),4425
2017,Bedfordshire and Hertfordshire,Construction,F (41-43),44175
2017,Bedfordshire and Hertfordshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),95455
2017,Bedfordshire and Hertfordshire,Transportation and storage,H (49-53),40850
2017,Bedfordshire and Hertfordshire,Accommodation and food service activities,I (55-56),21325
2017,Bedfordshire and Hertfordshire,Information and communication,J (58-63),30100
2017,Bedfordshire and Hertfordshire,Financial and insurance activities,K (64-66),12275
2017,Bedfordshire and Hertfordshire,Real estate activities,L (68),9425
2017,Bedfordshire and Hertfordshire,"Professional, scientific and technical activities",M (69-75),86500
2017,Bedfordshire and Hertfordshire,Administrative and support service activities,N (77-82),61490
2017,Bedfordshire and Hertfordshire,Public administration and defence,O (84),16350
2017,Bedfordshire and Hertfordshire,Education,P (85),35300
2017,Bedfordshire and Hertfordshire,Human health and social work activities,Q (86-88),49850
2017,Bedfordshire and Hertfordshire,"Arts, entertainment and recreation",R (90-93),9795
2017,Bedfordshire and Hertfordshire,Other service activities,S (94-96),11440
2017,Bedfordshire and Hertfordshire,Activities of households,T (97-98),0
2017,Bedfordshire and Hertfordshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,"Berkshire, Buckinghamshire and Oxfordshire","Agriculture, forestry and fishing",A (1-3),4345
2017,"Berkshire, Buckinghamshire and Oxfordshire",Mining and quarrying,B (5-9),390
2017,"Berkshire, Buckinghamshire and Oxfordshire",Manufacturing,C (10-33),69725
2017,"Berkshire, Buckinghamshire and Oxfordshire","Electricity, gas, steam and air conditioning supply",D (35),4600
2017,"Berkshire, Buckinghamshire and Oxfordshire",Water supply; sewerage and waste management,E (36-39),10710
2017,"Berkshire, Buckinghamshire and Oxfordshire",Construction,F (41-43),51560
2017,"Berkshire, Buckinghamshire and Oxfordshire",Wholesale and retail trade; repair of motor vehicles,G (45-47),131840
2017,"Berkshire, Buckinghamshire and Oxfordshire",Transportation and storage,H (49-53),50445
2017,"Berkshire, Buckinghamshire and Oxfordshire",Accommodation and food service activities,I (55-56),34440
2017,"Berkshire, Buckinghamshire and Oxfordshire",Information and communication,J (58-63),101555
2017,"Berkshire, Buckinghamshire and Oxfordshire",Financial and insurance activities,K (64-66),23445
2017,"Berkshire, Buckinghamshire and Oxfordshire",Real estate activities,L (68),15100
2017,"Berkshire, Buckinghamshire and Oxfordshire","Professional, scientific and technical activities",M (69-75),97225
2017,"Berkshire, Buckinghamshire and Oxfordshire",Administrative and support service activities,N (77-82),74660
2017,"Berkshire, Buckinghamshire and Oxfordshire",Public administration and defence,O (84),25450
2017,"Berkshire, Buckinghamshire and Oxfordshire",Education,P (85),71950
2017,"Berkshire, Buckinghamshire and Oxfordshire",Human health and social work activities,Q (86-88),73200
2017,"Berkshire, Buckinghamshire and Oxfordshire","Arts, entertainment and recreation",R (90-93),13510
2017,"Berkshire, Buckinghamshire and Oxfordshire",Other service activities,S (94-96),21750
2017,"Berkshire, Buckinghamshire and Oxfordshire",Activities of households,T (97-98),0
2017,"Berkshire, Buckinghamshire and Oxfordshire",Activities of extraterritorial organisations and bodies,U (99),0
2017,Cheshire,"Agriculture, forestry and fishing",A (1-3),2975
2017,Cheshire,Mining and quarrying,B (5-9),365
2017,Cheshire,Manufacturing,C (10-33),40740
2017,Cheshire,"Electricity, gas, steam and air conditioning supply",D (35),1385
2017,Cheshire,Water supply; sewerage and waste management,E (36-39),3685
2017,Cheshire,Construction,F (41-43),20520
2017,Cheshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),47640
2017,Cheshire,Transportation and storage,H (49-53),20265
2017,Cheshire,Accommodation and food service activities,I (55-56),12945
2017,Cheshire,Information and communication,J (58-63),15010
2017,Cheshire,Financial and insurance activities,K (64-66),15865
2017,Cheshire,Real estate activities,L (68),6325
2017,Cheshire,"Professional, scientific and technical activities",M (69-75),49440
2017,Cheshire,Administrative and support service activities,N (77-82),34195
2017,Cheshire,Public administration and defence,O (84),10050
2017,Cheshire,Education,P (85),17590
2017,Cheshire,Human health and social work activities,Q (86-88),30075
2017,Cheshire,"Arts, entertainment and recreation",R (90-93),4935
2017,Cheshire,Other service activities,S (94-96),5045
2017,Cheshire,Activities of households,T (97-98),0
2017,Cheshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Cornwall and Isles of Scilly,"Agriculture, forestry and fishing",A (1-3),2755
2017,Cornwall and Isles of Scilly,Mining and quarrying,B (5-9),745
2017,Cornwall and Isles of Scilly,Manufacturing,C (10-33),13350
2017,Cornwall and Isles of Scilly,"Electricity, gas, steam and air conditioning supply",D (35),690
2017,Cornwall and Isles of Scilly,Water supply; sewerage and waste management,E (36-39),1510
2017,Cornwall and Isles of Scilly,Construction,F (41-43),10590
2017,Cornwall and Isles of Scilly,Wholesale and retail trade; repair of motor vehicles,G (45-47),19115
2017,Cornwall and Isles of Scilly,Transportation and storage,H (49-53),4915
2017,Cornwall and Isles of Scilly,Accommodation and food service activities,I (55-56),15005
2017,Cornwall and Isles of Scilly,Information and communication,J (58-63),3175
2017,Cornwall and Isles of Scilly,Financial and insurance activities,K (64-66),1900
2017,Cornwall and Isles of Scilly,Real estate activities,L (68),2400
2017,Cornwall and Isles of Scilly,"Professional, scientific and technical activities",M (69-75),7345
2017,Cornwall and Isles of Scilly,Administrative and support service activities,N (77-82),8340
2017,Cornwall and Isles of Scilly,Public administration and defence,O (84),5250
2017,Cornwall and Isles of Scilly,Education,P (85),9505
2017,Cornwall and Isles of Scilly,Human health and social work activities,Q (86-88),15725
2017,Cornwall and Isles of Scilly,"Arts, entertainment and recreation",R (90-93),2985
2017,Cornwall and Isles of Scilly,Other service activities,S (94-96),2540
2017,Cornwall and Isles of Scilly,Activities of households,T (97-98),0
2017,Cornwall and Isles of Scilly,Activities of extraterritorial organisations and bodies,U (99),0
2017,Cumbria,"Agriculture, forestry and fishing",A (1-3),2400
2017,Cumbria,Mining and quarrying,B (5-9),355
2017,Cumbria,Manufacturing,C (10-33),36960
2017,Cumbria,"Electricity, gas, steam and air conditioning supply",D (35),660
2017,Cumbria,Water supply; sewerage and waste management,E (36-39),1550
2017,Cumbria,Construction,F (41-43),11675
2017,Cumbria,Wholesale and retail trade; repair of motor vehicles,G (45-47),19880
2017,Cumbria,Transportation and storage,H (49-53),8220
2017,Cumbria,Accommodation and food service activities,I (55-56),10325
2017,Cumbria,Information and communication,J (58-63),2555
2017,Cumbria,Financial and insurance activities,K (64-66),1685
2017,Cumbria,Real estate activities,L (68),2175
2017,Cumbria,"Professional, scientific and technical activities",M (69-75),9040
2017,Cumbria,Administrative and support service activities,N (77-82),7775
2017,Cumbria,Public administration and defence,O (84),7650
2017,Cumbria,Education,P (85),8445
2017,Cumbria,Human health and social work activities,Q (86-88),15270
2017,Cumbria,"Arts, entertainment and recreation",R (90-93),2670
2017,Cumbria,Other service activities,S (94-96),2210
2017,Cumbria,Activities of households,T (97-98),0
2017,Cumbria,Activities of extraterritorial organisations and bodies,U (99),0
2017,Derbyshire and Nottinghamshire,"Agriculture, forestry and fishing",A (1-3),3915
2017,Derbyshire and Nottinghamshire,Mining and quarrying,B (5-9),1445
2017,Derbyshire and Nottinghamshire,Manufacturing,C (10-33),123290
2017,Derbyshire and Nottinghamshire,"Electricity, gas, steam and air conditioning supply",D (35),7385
2017,Derbyshire and Nottinghamshire,Water supply; sewerage and waste management,E (36-39),5590
2017,Derbyshire and Nottinghamshire,Construction,F (41-43),35830
2017,Derbyshire and Nottinghamshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),83900
2017,Derbyshire and Nottinghamshire,Transportation and storage,H (49-53),34245
2017,Derbyshire and Nottinghamshire,Accommodation and food service activities,I (55-56),25200
2017,Derbyshire and Nottinghamshire,Information and communication,J (58-63),25475
2017,Derbyshire and Nottinghamshire,Financial and insurance activities,K (64-66),9945
2017,Derbyshire and Nottinghamshire,Real estate activities,L (68),9425
2017,Derbyshire and Nottinghamshire,"Professional, scientific and technical activities",M (69-75),42530
2017,Derbyshire and Nottinghamshire,Administrative and support service activities,N (77-82),45275
2017,Derbyshire and Nottinghamshire,Public administration and defence,O (84),26050
2017,Derbyshire and Nottinghamshire,Education,P (85),46115
2017,Derbyshire and Nottinghamshire,Human health and social work activities,Q (86-88),77450
2017,Derbyshire and Nottinghamshire,"Arts, entertainment and recreation",R (90-93),6925
2017,Derbyshire and Nottinghamshire,Other service activities,S (94-96),6925
2017,Derbyshire and Nottinghamshire,Activities of households,T (97-98),0
2017,Derbyshire and Nottinghamshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Devon,"Agriculture, forestry and fishing",A (1-3),3970
2017,Devon,Mining and quarrying,B (5-9),655
2017,Devon,Manufacturing,C (10-33),37105
2017,Devon,"Electricity, gas, steam and air conditioning supply",D (35),1940
2017,Devon,Water supply; sewerage and waste management,E (36-39),3415
2017,Devon,Construction,F (41-43),22610
2017,Devon,Wholesale and retail trade; repair of motor vehicles,G (45-47),40790
2017,Devon,Transportation and storage,H (49-53),13940
2017,Devon,Accommodation and food service activities,I (55-56),23530
2017,Devon,Information and communication,J (58-63),11105
2017,Devon,Financial and insurance activities,K (64-66),6380
2017,Devon,Real estate activities,L (68),5250
2017,Devon,"Professional, scientific and technical activities",M (69-75),20055
2017,Devon,Administrative and support service activities,N (77-82),18360
2017,Devon,Public administration and defence,O (84),16900
2017,Devon,Education,P (85),23650
2017,Devon,Human health and social work activities,Q (86-88),39225
2017,Devon,"Arts, entertainment and recreation",R (90-93),5035
2017,Devon,Other service activities,S (94-96),5525
2017,Devon,Activities of households,T (97-98),0
2017,Devon,Activities of extraterritorial organisations and bodies,U (99),0
2017,Dorset and Somerset,"Agriculture, forestry and fishing",A (1-3),5410
2017,Dorset and Somerset,Mining and quarrying,B (5-9),745
2017,Dorset and Somerset,Manufacturing,C (10-33),50665
2017,Dorset and Somerset,"Electricity, gas, steam and air conditioning supply",D (35),2775
2017,Dorset and Somerset,Water supply; sewerage and waste management,E (36-39),3980
2017,Dorset and Somerset,Construction,F (41-43),25195
2017,Dorset and Somerset,Wholesale and retail trade; repair of motor vehicles,G (45-47),47385
2017,Dorset and Somerset,Transportation and storage,H (49-53),14020
2017,Dorset and Somerset,Accommodation and food service activities,I (55-56),24585
2017,Dorset and Somerset,Information and communication,J (58-63),12715
2017,Dorset and Somerset,Financial and insurance activities,K (64-66),17410
2017,Dorset and Somerset,Real estate activities,L (68),6355
2017,Dorset and Somerset,"Professional, scientific and technical activities",M (69-75),29215
2017,Dorset and Somerset,Administrative and support service activities,N (77-82),20655
2017,Dorset and Somerset,Public administration and defence,O (84),14290
2017,Dorset and Somerset,Education,P (85),25275
2017,Dorset and Somerset,Human health and social work activities,Q (86-88),40750
2017,Dorset and Somerset,"Arts, entertainment and recreation",R (90-93),5560
2017,Dorset and Somerset,Other service activities,S (94-96),6990
2017,Dorset and Somerset,Activities of households,T (97-98),0
2017,Dorset and Somerset,Activities of extraterritorial organisations and bodies,U (99),0
2017,East Anglia,"Agriculture, forestry and fishing",A (1-3),16530
2017,East Anglia,Mining and quarrying,B (5-9),1330
2017,East Anglia,Manufacturing,C (10-33),98580
2017,East Anglia,"Electricity, gas, steam and air conditioning supply",D (35),4030
2017,East Anglia,Water supply; sewerage and waste management,E (36-39),7225
2017,East Anglia,Construction,F (41-43),43850
2017,East Anglia,Wholesale and retail trade; repair of motor vehicles,G (45-47),102345
2017,East Anglia,Transportation and storage,H (49-53),42765
2017,East Anglia,Accommodation and food service activities,I (55-56),32960
2017,East Anglia,Information and communication,J (58-63),33215
2017,East Anglia,Financial and insurance activities,K (64-66),25525
2017,East Anglia,Real estate activities,L (68),8875
2017,East Anglia,"Professional, scientific and technical activities",M (69-75),74165
2017,East Anglia,Administrative and support service activities,N (77-82),74590
2017,East Anglia,Public administration and defence,O (84),29250
2017,East Anglia,Education,P (85),53700
2017,East Anglia,Human health and social work activities,Q (86-88),83300
2017,East Anglia,"Arts, entertainment and recreation",R (90-93),13060
2017,East Anglia,Other service activities,S (94-96),11840
2017,East Anglia,Activities of households,T (97-98),0
2017,East Anglia,Activities of extraterritorial organisations and bodies,U (99),0
2017,East Wales,"Agriculture, forestry and fishing",A (1-3),1580
2017,East Wales,Mining and quarrying,B (5-9),535
2017,East Wales,Manufacturing,C (10-33),56375
2017,East Wales,"Electricity, gas, steam and air conditioning supply",D (35),4250
2017,East Wales,Water supply; sewerage and waste management,E (36-39),3960
2017,East Wales,Construction,F (41-43),18685
2017,East Wales,Wholesale and retail trade; repair of motor vehicles,G (45-47),34445
2017,East Wales,Transportation and storage,H (49-53),15180
2017,East Wales,Accommodation and food service activities,I (55-56),14350
2017,East Wales,Information and communication,J (58-63),22765
2017,East Wales,Financial and insurance activities,K (64-66),14355
2017,East Wales,Real estate activities,L (68),3625
2017,East Wales,"Professional, scientific and technical activities",M (69-75),29070
2017,East Wales,Administrative and support service activities,N (77-82),32670
2017,East Wales,Public administration and defence,O (84),25300
2017,East Wales,Education,P (85),28950
2017,East Wales,Human health and social work activities,Q (86-88),46100
2017,East Wales,"Arts, entertainment and recreation",R (90-93),4790
2017,East Wales,Other service activities,S (94-96),6810
2017,East Wales,Activities of households,T (97-98),0
2017,East Wales,Activities of extraterritorial organisations and bodies,U (99),0
2017,East Yorkshire and Northern Lincolnshire,"Agriculture, forestry and fishing",A (1-3),3235
2017,East Yorkshire and Northern Lincolnshire,Mining and quarrying,B (5-9),400
2017,East Yorkshire and Northern Lincolnshire,Manufacturing,C (10-33),60880
2017,East Yorkshire and Northern Lincolnshire,"Electricity, gas, steam and air conditioning supply",D (35),1360
2017,East Yorkshire and Northern Lincolnshire,Water supply; sewerage and waste management,E (36-39),2600
2017,East Yorkshire and Northern Lincolnshire,Construction,F (41-43),18300
2017,East Yorkshire and Northern Lincolnshire,Wholesale and retail trade; repair of motor vehicles,G (45-47),33320
2017,East Yorkshire and Northern Lincolnshire,Transportation and storage,H (49-53),21880
2017,East Yorkshire and Northern Lincolnshire,Accommodation and food service activities,I (55-56),8900
2017,East Yorkshire and Northern Lincolnshire,Information and communication,J (58-63),4445
2017,East Yorkshire and Northern Lincolnshire,Financial and insurance activities,K (64-66),2660
2017,East Yorkshire and Northern Lincolnshire,Real estate activities,L (68),2800
2017,East Yorkshire and Northern Lincolnshire,"Professional, scientific and technical activities",M (69-75),15125
2017,East Yorkshire and Northern Lincolnshire,Administrative and support service activities,N (77-82),22665
2017,East Yorkshire and Northern Lincolnshire,Public administration and defence,O (84),12300
2017,East Yorkshire and Northern Lincolnshire,Education,P (85),17545
2017,East Yorkshire and Northern Lincolnshire,Human health and social work activities,Q (86-88),28225
2017,East Yorkshire and Northern Lincolnshire,"Arts, entertainment and recreation",R (90-93),2980
2017,East Yorkshire and Northern Lincolnshire,Other service activities,S (94-96),2110
2017,East Yorkshire and Northern Lincolnshire,Activities of households,T (97-98),0
2017,East Yorkshire and Northern Lincolnshire,Activities of extraterritorial organisations and bodies,U (99),0
2017,Eastern Scotland,"Agriculture, forestry and fishing",A (1-3),1940
2017,Eastern Scotland,Mining and quarrying,B (5-9),845
2017,Eastern Scotland,Manufacturing,C (10-33),56995
2017,Eastern Scotland,"Electricity, gas, steam and air conditioning supply",D (35),5260
2017,Eastern Scotland,Water supply; sewerage and waste management,E (36-39),5300
2017,Eastern Scotland,Construction,F (41-43),40510
2017,Eastern Scotland,Wholesale and retail trade; repair of motor vehicles,G (45-47),71350
2017,Eastern Scotland,Transportation and storage,H (49-53),29195
2017,Eastern Scotland,Accommodation and food service activities,I (55-56),30575
2017,Eastern Scotland,Information and communication,J (58-63),27745
2017,Eastern Scotland,Financial and insurance activities,K (64-66),37170
2017,Eastern Scotland,Real estate activities,L (68),7550
2017,Eastern Scotland,"Professional, scientific and technical activities",M (69-75),46085
2017,Eastern Scotland,Administrative and support service activities,N (77-82),43630
2017,Eastern Scotland,Public administration and defence,O (84),43850
2017,Eastern Scotland,Education,P (85),47500
2017,Eastern Scotland,Human health and social work activities,Q (86-88),78850
2017,Eastern Scotland,"Arts, entertainment and recreation",R (90-93),12445
2017,Eastern Scotland,Other service activities,S (94-96),9055
2017,Eastern Scotland,Activities of households,T (97-98),0
2017,Eastern Scotland,Activities of extraterritorial organisations and bodies,U (99),0
2017,Essex,"Agriculture, forestry and fishing",A (1-3),3945
2017,Essex,Mining and quarrying,B (5-9),105
2017,Essex,Manufacturing,C (10-33),44320
2017,Essex,"Electricity, gas, steam and air conditioning supply",D (35),715
2017,Essex,Water supply; sewerage and waste management,E (36-39),4755
2017,Essex,Construction,F (41-43),40345
2017,Essex,Wholesale and retail trade; repair of motor vehicles,G (45-47),71235
2017,Essex,Transportation and storage,H (49-53),32590
2017,Essex,Accommodation and food service activities,I (55-56),19295
2017,Essex,Information and communication,J (58-63),17570
2017,Essex,Financial and insurance activities,K (64-66),16385
2017,Essex,Real estate activities,L (68),6580
2017,Essex,"Professional, scientific and technical activities",M (69-75),45555
2017,Essex,Administrative and support service activities,N (77-82),36820
2017,Essex,Public administration and defence,O (84),16300
2017,Essex,Education,P (85),28660
2017,Essex,Human health and social work activities,Q (86-88),55400
2017,Essex,"Arts, entertainment and recreation",R (90-93),7480
2017,Essex,Other service activities,S (94-96),7605
2017,Essex,Activities of households,T (97-98),0
2017,Essex,Activities of extraterritorial organisations and bodies,U (99),0
2017,"Gloucestershire, Wiltshire and Bath/Bristol area","Agriculture, forestry and fishing",A (1-3),5095
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Mining and quarrying,B (5-9),545
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Manufacturing,C (10-33),87630
2017,"Gloucestershire, Wiltshire and Bath/Bristol area","Electricity, gas, steam and air conditioning supply",D (35),5650
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Water supply; sewerage and waste management,E (36-39),8580
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Construction,F (41-43),52635
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Wholesale and retail trade; repair of motor vehicles,G (45-47),102445
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Transportation and storage,H (49-53),40915
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Accommodation and food service activities,I (55-56),40510
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Information and communication,J (58-63),48145
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Financial and insurance activities,K (64-66),44400
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Real estate activities,L (68),12780
2017,"Gloucestershire, Wiltshire and Bath/Bristol area","Professional, scientific and technical activities",M (69-75),79025
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Administrative and support service activities,N (77-82),63925
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Public administration and defence,O (84),39200
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Education,P (85),52770
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Human health and social work activities,Q (86-88),77800
2017,"Gloucestershire, Wiltshire and Bath/Bristol area","Arts, entertainment and recreation",R (90-93),10220
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Other service activities,S (94-96),13230
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Activities of households,T (97-98),0
2017,"Gloucestershire, Wiltshire and Bath/Bristol area",Activities of extraterritorial organisations and bodies,U (99),0
2017,Greater Manchester,"Agriculture, forestry and fishing",A (1-3),770
2017,Greater Manchester,Mining and quarrying,B (5-9),290
2017,Greater Manchester,Manufacturing,C (10-33),96825
2017,Greater Manchester,"Electricity, gas, steam and air conditioning supply",D (35),6415
2017,Greater Manchester,Water supply; sewerage and waste management,E (36-39),6850
2017,Greater Manchester,Construction,F (41-43),51240
2017,Greater Manchester,Wholesale and retail trade; repair of motor vehicles,G (45-47),129055
2017,Greater Manchester,Transportation and storage,H (49-53),60380
2017,Greater Manchester,Accommodation and food service activities,I (55-56),27375
2017,Greater Manchester,Information and communication,J (58-63),41750
2017,Greater Manchester,Financial and insurance activities,K (64-66),37770
2017,Greater Manchester,Real estate activities,L (68),21900
2017,Greater Manchester,"Professional, scientific and technical activities",M (69-75),100115
2017,Greater Manchester,Administrative and support service activities,N (77-82),87125
2017,Greater Manchester,Public administration and defence,O (84),40550
2017,Greater Manchester,Education,P (85),62820
2017,Greater Manchester,Human health and social work activities,Q (86-88),102700
2017,Greater Manchester,"Arts, entertainment and recreation",R (90-93),13165
2017,Greater Manchester,Other service activities,S (94-96),11830
2017,Greater Manchester,Activities of households,T (97-98),0
2017,Greater Manchester,Activities of extraterritorial organisations and bodies,U (99),0
2017,Hampshire and Isle of Wight,"Agriculture, forestry and fishing",A (1-3),5570
2017,Hampshire and Isle of Wight,Mining and quarrying,B (5-9),455
2017,Hampshire and Isle of Wight,Manufacturing,C (10-33),56405
2017,Hampshire and Isle of Wight,"Electricity, gas, steam and air conditioning supply",D (35),4325
2017,Hampshire and Isle of Wight,Water supply; sewerage and waste management,E (36-39),6080
2017,Hampshire and Isle of Wight,Construction,F (41-43),41900
2017,Hampshire and Isle of Wight,Wholesale and retail trade; repair of motor vehicles,G (45-47),81295
2017,Hampshire and Isle of Wight,Transportation and storage,H (49-53),30965
2017,Hampshire and Isle of Wight,Accommodation and food service activities,I (55-56),28525
2017,Hampshire and Isle of Wight,Information and communication,J (58-63),39655
2017,Hampshire and Isle of Wight,Financial and insurance activities,K (64-66),18945
2017,Hampshire and Isle of Wight,Real estate activities,L (68),9185
2017,Hampshire and Isle of Wight,"Professional, scientific and technical activities",M (69-75),45020
2017,Hampshire and Isle of Wight,Administrative and support service activities,N (77-82),50930
2017,Hampshire and Isle of Wight,Public administration and defence,O (84),25075
2017,Hampshire and Isle of Wight,Education,P (85),35720
2017,Hampshire and Isle of Wight,Human health and social work activities,Q (86-88),62850
2017,Hampshire and Isle of Wight,"Arts, entertainment and recreation",R (90-93),9585
2017,Hampshire and Isle of Wight,Other service activities,S (94-96),11885
2017,Hampshire and Isle of Wight,Activities of households,T (97-98),0
2017,Hampshire and Isle of Wight,Activities of extraterritorial organisations and bodies,U (99),0
2017,"Herefordshire, Worcestershire and Warwickshire","Agriculture, forestry and fishing",A (1-3),10265
2017,"Herefordshire, Worcestershire and Warwickshire",Mining and quarrying,B (5-9),235
2017,"Herefordshire, Worcestershire and Warwickshire",Manufacturing,C (10-33),73005
2017,"Herefordshire, Worcestershire and Warwickshire","Electricity, gas, steam and air conditioning supply",D (35),4500
2017,"Herefordshire, Worcestershire and Warwickshire",Water supply; sewerage and waste management,E (36-39),4905
2017,"Herefordshire, Worcestershire and Warwickshire",Construction,F (41-43),25910
2017,"Herefordshire, Worcestershire and Warwickshire",Wholesale and retail trade; repair of motor vehicles,G (45-47),66690
2017,"Herefordshire, Worcestershire and Warwickshire",Transportation and storage,H (49-53),35110
2017,"Herefordshire, Worcestershire and Warwickshire",Accommodation and food service activities,I (55-56),17810
2017,"Herefordshire, Worcestershire and Warwickshire",Information and communication,J (58-63),16410
2017,"Herefordshire, Worcestershire and Warwickshire",Financial and insurance activities,K (64-66),7860
2017,"Herefordshire, Worcestershire and Warwickshire",Real estate activities,L (68),8750
2017,"Herefordshire, Worcestershire and Warwickshire","Professional, scientific and technical activities",M (69-75),36580
2017,"Herefordshire, Worcestershire and Warwickshire",Administrative and support service activities,N (77-82),34560
2017,"Herefordshire, Worcestershire and Warwickshire",Public administration and defence,O (84),13275
2017,"Herefordshire, Worcestershire and Warwickshire",Education,P (85),20620
2017,"Herefordshire, Worcestershire and Warwickshire",Human health and social work activities,Q (86-88),38175
2017,"Herefordshire, Worcestershire and Warwickshire","Arts, entertainment and recreation",R (90-93),6170
2017,"Herefordshire, Worcestershire and Warwickshire",Other service activities,S (94-96),8380
2017,"Herefordshire, Worcestershire and Warwickshire",Activities of households,T (97-98),0
2017,"Herefordshire, Worcestershire and Warwickshire",Activities of extraterritorial organisations and bodies,U (99),0
2017,Highlands and Islands,"Agriculture, forestry and fishing",A (1-3),3655
2017,Highlands and Islands,Mining and quarrying,B (5-9),940
2017,Highlands and Islands,Manufacturing,C (10-33),14240
2017,Highlands and Islands,"Electricity, gas, steam and air conditioning supply",D (35),1265
2017,Highlands and Islands,Water supply; sewerage and waste management,E (36-39),2085
2017,Highlands and Islands,Construction,F (41-43),12975
2017,Highlands and Islands,Wholesale and retail trade; repair of motor vehicles,G (45-47),15610
2017,Highlands and Islands,Transportation and storage,H (49-53),9095
2017,Highlands and Islands,Accommodation and food service activities,I (55-56),9590
2017,Highlands and Islands,Information and communication,J (58-63),2345
2017,Highlands and Islands,Financial and insurance activities,K (64-66),1175
2017,Highlands and Islands,Real estate activities,L (68),1565
2017,Highlands and Islands,"Professional, scientific and technical activities",M (69-75),7100
