SIC,Description,Country_Code,Country_and_Region,Year,GVA,GVA_SE,gva_min95,gva_max95,CoV100
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2016,7907,267,7383.68,8430.32,3.376754774250664
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2017,8814,395.1,8039.604,9588.396,4.482641252552757
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2018,9741,416.5,8924.66,10557.34,4.275741710296685
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2019,7380,255.6,6879.024,7880.976,3.463414634146341
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2020,7821,446.7,6945.468,8696.532,5.711545838128116
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2021,9450,340,8783.6,10116.4,3.5978835978835977
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2022,9747,386.06874749232605,8990.305254915042,10503.694745084958,3.960898199367252
46,"Wholesale trade, except of motor vehicles and motorcycles",TLG,West Midlands,2023,10949,341.8227202987113,10279.027468214526,11618.972531785474,3.121953788462063
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2012,4913,160.3,4598.812,5227.188,3.262772236922451
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2013,5219,122.3,4979.292,5458.708,2.3433607970875645
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2014,5155,212.6,4738.304,5571.696,4.124151309408342
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2015,5221,185.2,4858.008,5583.992,3.5472131775521927
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2016,5650,143.9,5367.956,5932.044,2.5469026548672566
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2017,5670,209.8,5258.792,6081.208,3.700176366843034
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2018,5616,242.8,5140.112,6091.888,4.323361823361823
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2019,4063,331.3,3413.652,4712.348,8.154073344819098
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2020,4470,251.8,3976.4719999999998,4963.528,5.633109619686802
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2021,5988,232.6,5532.104,6443.896,3.8844355377421507
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2022,5847,362.8011673303676,5135.90971203248,6558.0902879675205,6.204911361901276
47,"Retail trade, except of motor vehicles and motorcycles",TLG,West Midlands,2023,5691,295.4173224253187,5111.982048046375,6270.017951953625,5.190956289322064
49,Land transport and transport via pipelines,TLG,West Midlands,2012,1315,82.8,1152.712,1477.288,6.2965779467680605
49,Land transport and transport via pipelines,TLG,West Midlands,2013,1351,60.4,1232.616,1469.384,4.470762398223538
49,Land transport and transport via pipelines,TLG,West Midlands,2014,1571,80.4,1413.416,1728.584,5.117759388924252
49,Land transport and transport via pipelines,TLG,West Midlands,2015,1863,120.8,1626.232,2099.768,6.484165324745035
49,Land transport and transport via pipelines,TLG,West Midlands,2016,1904,155.4,1599.416,2208.584,8.161764705882353
49,Land transport and transport via pipelines,TLG,West Midlands,2017,2073,161.6,1756.2640000000001,2389.736,7.795465508924264
49,Land transport and transport via pipelines,TLG,West Midlands,2018,2018,222.2,1582.488,2453.5119999999997,11.010901883052526
49,Land transport and transport via pipelines,TLG,West Midlands,2019,2901,575.6,1772.824,4029.176,19.841433988279906
49,Land transport and transport via pipelines,TLG,West Midlands,2020,1986,198.3,1597.3319999999999,2374.668,9.98489425981873
49,Land transport and transport via pipelines,TLG,West Midlands,2021,2700,293.9,2123.956,3276.044,10.885185185185184
49,Land transport and transport via pipelines,TLG,West Midlands,2022,2888,188.1554996143639,2519.2152207558465,3256.7847792441535,6.515079626536145
49,Land transport and transport via pipelines,TLG,West Midlands,2023,3006,160.5009743299384,2691.4180903133206,3320.5819096866794,5.339353770124364
50,Water transport,TLG,West Midlands,2012,28,8.5,11.34,44.66,30.357142857142854
50,Water transport,TLG,West Midlands,2013,19,6.6,6.064,31.936,34.73684210526316
50,Water transport,TLG,West Midlands,2014,40,9.5,21.38,58.620000000000005,23.75
50,Water transport,TLG,West Midlands,2015,11,4.7,1.7880000000000003,20.212,42.727272727272734
50,Water transport,TLG,West Midlands,2016,8,7.3,-6.308,22.308,91.25
50,Water transport,TLG,West Midlands,2017,15,11.8,-8.128,38.128,78.66666666666667
50,Water transport,TLG,West Midlands,2018,13,8.9,-4.443999999999999,30.444,68.46153846153847
50,Water transport,TLG,West Midlands,2019,13,8.1,-2.8759999999999994,28.875999999999998,62.30769230769231
50,Water transport,TLG,West Midlands,2020,NA,NA,NA,NA,NA
50,Water transport,TLG,West Midlands,2021,NA,NA,NA,NA,NA
50,Water transport,TLG,West Midlands,2022,NA,NA,NA,NA,NA
50,Water transport,TLG,West Midlands,2023,41,13.82146593967379,13.909926758239372,68.09007324176062,33.71089253578973
51,Air transport,TLG,West Midlands,2012,31,18.8,-5.847999999999999,67.848,60.64516129032258
51,Air transport,TLG,West Midlands,2013,37,23.9,-9.843999999999994,83.844,64.5945945945946
51,Air transport,TLG,West Midlands,2014,46,24,-1.0399999999999991,93.03999999999999,52.17391304347826
51,Air transport,TLG,West Midlands,2015,120,25.5,70.02000000000001,169.98,21.25
51,Air transport,TLG,West Midlands,2016,116,26.2,64.648,167.352,22.586206896551726
51,Air transport,TLG,West Midlands,2017,86,29.2,28.768,143.232,33.95348837209302
51,Air transport,TLG,West Midlands,2018,208,28.6,151.944,264.056,13.750000000000002
51,Air transport,TLG,West Midlands,2019,195,24,147.96,242.04,12.307692307692308
51,Air transport,TLG,West Midlands,2020,NA,NA,NA,NA,NA
51,Air transport,TLG,West Midlands,2021,NA,NA,NA,NA,NA
51,Air transport,TLG,West Midlands,2022,NA,NA,NA,NA,NA
51,Air transport,TLG,West Midlands,2023,NA,NA,NA,NA,NA
52,Warehousing and support activities  for transportation,TLG,West Midlands,2012,2279,50.5,2180.02,2377.98,2.2158841597191747
52,Warehousing and support activities  for transportation,TLG,West Midlands,2013,2214,65.1,2086.404,2341.596,2.940379403794038
52,Warehousing and support activities  for transportation,TLG,West Midlands,2014,2930,79.3,2774.572,3085.428,2.7064846416382253
52,Warehousing and support activities  for transportation,TLG,West Midlands,2015,3609,255.4,3108.416,4109.584,7.076752563036852
52,Warehousing and support activities  for transportation,TLG,West Midlands,2016,2435,88,2262.52,2607.48,3.6139630390143735
52,Warehousing and support activities  for transportation,TLG,West Midlands,2017,2575,107.5,2364.3,2785.7,4.174757281553398
52,Warehousing and support activities  for transportation,TLG,West Midlands,2018,2976,99.2,2781.568,3170.432,3.3333333333333335
52,Warehousing and support activities  for transportation,TLG,West Midlands,2019,3483,205,3081.2,3884.8,5.885730691932242
52,Warehousing and support activities  for transportation,TLG,West Midlands,2020,3850,163.4,3529.736,4170.264,4.244155844155844
52,Warehousing and support activities  for transportation,TLG,West Midlands,2021,4302,106.8,4092.672,4511.328,2.482566248256625
52,Warehousing and support activities  for transportation,TLG,West Midlands,2022,5178,341.48882608051275,4508.681900882195,5847.318099117805,6.594994709936515
52,Warehousing and support activities  for transportation,TLG,West Midlands,2023,5526,140.4548203928499,5250.708552030014,5801.291447969986,2.541708657127215
53,Postal and courier activities,TLG,West Midlands,2012,1129,15.3,1099.012,1158.988,1.3551815766164748
53,Postal and courier activities,TLG,West Midlands,2013,1052,27,999.08,1104.92,2.5665399239543727
53,Postal and courier activities,TLG,West Midlands,2014,824,31.2,762.848,885.152,3.7864077669902914
53,Postal and courier activities,TLG,West Midlands,2015,975,120.3,739.212,1210.788,12.338461538461539
53,Postal and courier activities,TLG,West Midlands,2016,1104,30.3,1044.612,1163.388,2.7445652173913047
53,Postal and courier activities,TLG,West Midlands,2017,1252,52.5,1149.1,1354.9,4.193290734824282
53,Postal and courier activities,TLG,West Midlands,2018,1383,79.8,1226.592,1539.408,5.7700650759219085
53,Postal and courier activities,TLG,West Midlands,2019,1673,206.6,1268.064,2077.936,12.349073520621637
53,Postal and courier activities,TLG,West Midlands,2020,1426,46.8,1334.272,1517.728,3.2819074333800837
53,Postal and courier activities,TLG,West Midlands,2021,1645,93.4,1461.936,1828.064,5.677811550151976
53,Postal and courier activities,TLG,West Midlands,2022,1617,91.52437928379331,1437.612216603765,1796.387783396235,5.660134773271077
53,Postal and courier activities,TLG,West Midlands,2023,NA,NA,NA,NA,NA
55,Accommodation,TLG,West Midlands,2012,588,41.8,506.072,669.928,7.108843537414966
55,Accommodation,TLG,West Midlands,2013,493,37.3,419.892,566.108,7.565922920892494
55,Accommodation,TLG,West Midlands,2014,613,52.2,510.688,715.312,8.515497553017944
55,Accommodation,TLG,West Midlands,2015,663,30.8,602.632,723.368,4.6455505279034695
55,Accommodation,TLG,West Midlands,2016,805,47.8,711.312,898.688,5.937888198757764
55,Accommodation,TLG,West Midlands,2017,787,76.2,637.648,936.352,9.682337992376112
55,Accommodation,TLG,West Midlands,2018,767,74.6,620.784,913.216,9.726205997392437
55,Accommodation,TLG,West Midlands,2019,852,75.1,704.804,999.196,8.814553990610328
55,Accommodation,TLG,West Midlands,2020,416,82.3,254.692,577.308,19.783653846153847
55,Accommodation,TLG,West Midlands,2021,606,51.5,505.06,706.94,8.498349834983498
55,Accommodation,TLG,West Midlands,2022,915,105.1855364138154,708.8363486289218,1121.1636513710782,11.495687039761245
55,Accommodation,TLG,West Midlands,2023,764,65.12804536801444,636.3490310786917,891.6509689213083,8.524613268064718
56,Food and beverage service activities,TLG,West Midlands,2012,2490,72.3,2348.292,2631.708,2.903614457831325
56,Food and beverage service activities,TLG,West Midlands,2013,2344,65.5,2215.62,2472.38,2.794368600682594
56,Food and beverage service activities,TLG,West Midlands,2014,2413,76.3,2263.452,2562.548,3.162038955656859
56,Food and beverage service activities,TLG,West Midlands,2015,2645,115.1,2419.404,2870.596,4.351606805293005
56,Food and beverage service activities,TLG,West Midlands,2016,2685,181.4,2329.456,3040.544,6.756052141527002
56,Food and beverage service activities,TLG,West Midlands,2017,2707,114,2483.56,2930.44,4.21130402659771
56,Food and beverage service activities,TLG,West Midlands,2018,2828,104.2,2623.768,3032.232,3.6845827439886847
56,Food and beverage service activities,TLG,West Midlands,2019,2691,170.3,2357.212,3024.788,6.328502415458938
56,Food and beverage service activities,TLG,West Midlands,2020,1841,153.6,1539.944,2142.056,8.343291689299294
56,Food and beverage service activities,TLG,West Midlands,2021,2047,216.8,1622.0720000000001,2471.928,10.591108939912067
56,Food and beverage service activities,TLG,West Midlands,2022,3011,252.6338364669758,2515.8376805247276,3506.1623194752724,8.390363217103149
56,Food and beverage service activities,TLG,West Midlands,2023,2897,165.8536797014652,2571.926787785128,3222.073212214872,5.72501483263601
58,Publishing activities,TLG,West Midlands,2012,172,15.9,140.836,203.164,9.244186046511627
58,Publishing activities,TLG,West Midlands,2013,182,41.2,101.24799999999999,262.752,22.63736263736264
58,Publishing activities,TLG,West Midlands,2014,152,30.4,92.416,211.584,20
58,Publishing activities,TLG,West Midlands,2015,178,88.9,3.7560000000000002,352.244,49.943820224719104
58,Publishing activities,TLG,West Midlands,2016,187,28.3,131.53199999999998,242.46800000000002,15.133689839572192
58,Publishing activities,TLG,West Midlands,2017,258,41,177.64,338.36,15.891472868217054
58,Publishing activities,TLG,West Midlands,2018,233,31.5,171.26,294.74,13.519313304721031
58,Publishing activities,TLG,West Midlands,2019,192,30.4,132.416,251.584,15.833333333333332
58,Publishing activities,TLG,West Midlands,2020,NA,NA,NA,NA,NA
58,Publishing activities,TLG,West Midlands,2021,140,20.4,100.016,179.98399999999998,14.571428571428571
58,Publishing activities,TLG,West Midlands,2022,281,136.3761485745579,13.702748793866533,548.2972512061335,48.532437215145166
58,Publishing activities,TLG,West Midlands,2023,282,87.69995819777866,110.10808193235383,453.8919180676462,31.0992759566591
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2012,93,26.5,41.06,144.94,28.49462365591398
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2013,62,8.7,44.948,79.05199999999999,14.032258064516128
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2014,93,23.9,46.156000000000006,139.844,25.698924731182792
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2015,90,12,66.48,113.52,13.333333333333334
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2016,142,28.9,85.356,198.644,20.352112676056336
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2017,104,1.9,100.276,107.724,1.8269230769230766
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2018,136,51.4,35.256,236.744,37.794117647058826
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2019,NA,NA,NA,NA,NA
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2020,NA,NA,NA,NA,NA
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2021,NA,NA,NA,NA,NA
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2022,70,18.77946501221416,33.192248576060244,106.80775142393975,26.827807160305944
59,"Motion picture, video and television programme production, sound recording and music publishing activities",TLG,West Midlands,2023,NA,NA,NA,NA,NA
60,Programming and broadcasting activities,TLG,West Midlands,2012,42,38,-32.480000000000004,116.48,90.47619047619048
60,Programming and broadcasting activities,TLG,West Midlands,2013,36,30.1,-22.996000000000002,94.99600000000001,83.61111111111111
60,Programming and broadcasting activities,TLG,West Midlands,2014,11,41.6,-70.536,92.536,378.1818181818182
60,Programming and broadcasting activities,TLG,West Midlands,2015,-4,44.6,-91.416,83.416,-1115
60,Programming and broadcasting activities,TLG,West Midlands,2016,-19,30.2,-78.19200000000001,40.192,-158.94736842105263
60,Programming and broadcasting activities,TLG,West Midlands,2017,-3,17.2,-36.711999999999996,30.711999999999996,-573.3333333333334
60,Programming and broadcasting activities,TLG,West Midlands,2018,41,11.7,18.068,63.932,28.536585365853657
60,Programming and broadcasting activities,TLG,West Midlands,2019,NA,NA,NA,NA,NA
60,Programming and broadcasting activities,TLG,West Midlands,2020,NA,NA,NA,NA,NA
60,Programming and broadcasting activities,TLG,West Midlands,2021,NA,NA,NA,NA,NA
60,Programming and broadcasting activities,TLG,West Midlands,2022,NA,NA,NA,NA,NA
60,Programming and broadcasting activities,TLG,West Midlands,2023,-51,34.65769475815851,-118.92908172599068,16.929081725990685,-67.95626423168336
61,Telecommunications,TLG,West Midlands,2012,1467,38.3,1391.932,1542.068,2.6107702794819354
61,Telecommunications,TLG,West Midlands,2013,1314,27.8,1259.512,1368.488,2.1156773211567734
61,Telecommunications,TLG,West Midlands,2014,1723,52.5,1620.1,1825.9,3.0470110272780038
61,Telecommunications,TLG,West Midlands,2015,1543,28.7,1486.748,1599.252,1.8600129617627998
61,Telecommunications,TLG,West Midlands,2016,1833,82.2,1671.888,1994.112,4.484451718494272
61,Telecommunications,TLG,West Midlands,2017,1834,65.1,1706.404,1961.596,3.549618320610687
61,Telecommunications,TLG,West Midlands,2018,2074,233.7,1615.948,2532.052,11.26808100289296
61,Telecommunications,TLG,West Midlands,2019,1931,30.5,1871.22,1990.78,1.579492490937338
61,Telecommunications,TLG,West Midlands,2020,1783,58.3,1668.732,1897.268,3.2697700504767244
61,Telecommunications,TLG,West Midlands,2021,2095,37.9,2020.716,2169.284,1.8090692124105012
61,Telecommunications,TLG,West Midlands,2022,2633,86.87416130247026,2462.7266438471584,2803.2733561528416,3.2994364338196074
61,Telecommunications,TLG,West Midlands,2023,2381,45.39484741308366,2292.026099070356,2469.973900929644,1.9065454604403047
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2012,2413,116.6,2184.464,2641.536,4.832159138002487
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2013,2775,299.2,2188.568,3361.432,10.781981981981982
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2014,2850,146,2563.84,3136.16,5.12280701754386
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2015,3321,173.8,2980.352,3661.648,5.233363444745559
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2016,3788,429.5,2946.1800000000003,4629.82,11.33843717001056
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2017,4336,390.2,3571.208,5100.7919999999995,8.999077490774908
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2018,4326,209.6,3915.184,4736.816,4.845122515025428
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2019,5004,258.9,4496.5560000000005,5511.4439999999995,5.173860911270983
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2020,4575,321.3,3945.252,5204.748,7.022950819672132
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2021,3346,200.2,2953.608,3738.392,5.98326359832636
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2022,3664,321.3027336089309,3034.2466421264953,4293.753357873505,8.769179410724098
62,"Computer programming, consultancy and related activities",TLG,West Midlands,2023,4798,323.8260828387115,4163.300877636126,5432.699122363874,6.749188887843091
63,Information service activities,TLG,West Midlands,2012,202,10.7,181.028,222.972,5.297029702970297
63,Information service activities,TLG,West Midlands,2013,251,10.8,229.832,272.168,4.302788844621515
63,Information service activities,TLG,West Midlands,2014,196,32.3,132.692,259.308,16.47959183673469
63,Information service activities,TLG,West Midlands,2015,244,44.5,156.78,331.22,18.237704918032787
63,Information service activities,TLG,West Midlands,2016,113,6.3,100.652,125.348,5.575221238938053
63,Information service activities,TLG,West Midlands,2017,171,23,125.92,216.07999999999998,13.450292397660817
63,Information service activities,TLG,West Midlands,2018,136,17.8,101.112,170.888,13.088235294117649
63,Information service activities,TLG,West Midlands,2019,190,23.3,144.332,235.668,12.263157894736842
63,Information service activities,TLG,West Midlands,2020,183,12.8,157.912,208.088,6.994535519125683
63,Information service activities,TLG,West Midlands,2021,330,95.4,143.016,516.984,28.909090909090914
63,Information service activities,TLG,West Midlands,2022,NA,NA,NA,NA,NA
63,Information service activities,TLG,West Midlands,2023,NA,NA,NA,NA,NA
69,Legal and accounting services,TLG,West Midlands,2012,1885,148.5,1593.94,2176.06,7.877984084880636
69,Legal and accounting services,TLG,West Midlands,2013,1898,89.8,1721.992,2074.008,4.731296101159114
69,Legal and accounting services,TLG,West Midlands,2014,2020,103.4,1817.336,2222.664,5.118811881188119
69,Legal and accounting services,TLG,West Midlands,2015,2116,81.7,1955.868,2276.132,3.861058601134216
69,Legal and accounting services,TLG,West Midlands,2016,2505,147.6,2215.704,2794.296,5.892215568862276
69,Legal and accounting services,TLG,West Midlands,2017,2209,120.2,1973.408,2444.592,5.441376188320507
69,Legal and accounting services,TLG,West Midlands,2018,2322,105.3,2115.612,2528.388,4.534883720930232
69,Legal and accounting services,TLG,West Midlands,2019,2317,93.6,2133.544,2500.456,4.0397065170479065
69,Legal and accounting services,TLG,West Midlands,2020,2250,99.6,2054.784,2445.216,4.426666666666666
69,Legal and accounting services,TLG,West Midlands,2021,2552,289,1985.56,3118.44,11.324451410658307
69,Legal and accounting services,TLG,West Midlands,2022,2787,123.5787934570412,2544.7855648241994,3029.2144351758006,4.434115301651999
69,Legal and accounting services,TLG,West Midlands,2023,2919,137.5043106661587,2649.491551094329,3188.508448905671,4.710664976572754
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2012,1637,258.2,1130.928,2143.072,15.772755039706778
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2013,2098,188.2,1729.1280000000002,2466.872,8.970448045757864
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2014,2836,252.1,2341.884,3330.116,8.889280677009873
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2015,2908,217.9,2480.916,3335.084,7.4931224209078415
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2016,3399,245.9,2917.036,3880.964,7.234480729626361
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2017,3861,281.4,3309.456,4412.544,7.288267288267288
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2018,3012,595.5,1844.82,4179.18,19.770916334661354
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2019,2838,641.2,1581.248,4094.752,22.59337561663143
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2020,3338,501.9,2354.276,4321.724,15.035949670461354
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2021,4520,321,3890.84,5149.16,7.101769911504424
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2022,4894,720.7990052397471,3481.2339497300954,6306.766050269905,14.728218333464389
70,Activities of head offices; management consultancy activities,TLG,West Midlands,2023,6491,353.4324229214048,5798.272451074046,7183.727548925954,5.4449610679618665
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2012,2191,90.6,2013.424,2368.576,4.135098128708352
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2013,2374,66.8,2243.072,2504.928,2.813816343723673
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2014,1917,88.8,1742.952,2091.048,4.632237871674491
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2015,2015,94.9,1828.996,2201.004,4.709677419354839
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2016,2208,147.1,1919.684,2496.316,6.662137681159421
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2017,2454,197.8,2066.312,2841.688,8.060309698451508
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2018,2397,165.6,2072.424,2721.576,6.908635794743429
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2019,2569,444.4,1697.976,3440.024,17.298559750875828
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2020,2462,290.5,1892.62,3031.38,11.799350121852152
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2021,2271,195.9,1887.036,2654.964,8.626155878467635
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2022,3022,276.59602594757706,2479.871789142749,3564.128210857251,9.152747384102485
71,Architectural and engineering activities; technical testing and analysis,TLG,West Midlands,2023,3048,226.3746455258165,2604.3056947693995,3491.6943052306005,7.426989682605528
72,Scientific research and development,TLG,West Midlands,2012,165,10.1,145.204,184.796,6.121212121212121
72,Scientific research and development,TLG,West Midlands,2013,125,20.1,85.604,164.39600000000002,16.08
72,Scientific research and development,TLG,West Midlands,2014,155,17.2,121.28800000000001,188.712,11.096774193548386
72,Scientific research and development,TLG,West Midlands,2015,201,43.5,115.74,286.26,21.641791044776117
72,Scientific research and development,TLG,West Midlands,2016,289,141.7,11.268000000000029,566.732,49.03114186851211
72,Scientific research and development,TLG,West Midlands,2017,213,115.3,-12.988,438.988,54.13145539906103
72,Scientific research and development,TLG,West Midlands,2018,171,41.9,88.876,253.124,24.502923976608187
72,Scientific research and development,TLG,West Midlands,2019,272,100.4,75.21599999999998,468.784,36.911764705882355
72,Scientific research and development,TLG,West Midlands,2020,130,9.3,111.77199999999999,148.228,7.153846153846155
72,Scientific research and development,TLG,West Midlands,2021,335,95,148.8,521.2,28.35820895522388
72,Scientific research and development,TLG,West Midlands,2022,700,324.88178865367667,63.23169423879369,1336.7683057612062,46.411684093382384
72,Scientific research and development,TLG,West Midlands,2023,449,138.0510977704024,178.41984837001127,719.5801516299887,30.746346942183163
73,Advertising and market research,TLG,West Midlands,2012,204,38.9,127.756,280.244,19.06862745098039
73,Advertising and market research,TLG,West Midlands,2013,206,27.7,151.708,260.292,13.446601941747572
73,Advertising and market research,TLG,West Midlands,2014,332,40.9,251.836,412.164,12.319277108433734
73,Advertising and market research,TLG,West Midlands,2015,390,91.4,210.856,569.144,23.435897435897438
73,Advertising and market research,TLG,West Midlands,2016,390,45.8,300.232,479.768,11.743589743589743
73,Advertising and market research,TLG,West Midlands,2017,528,38.8,451.952,604.048,7.348484848484849
73,Advertising and market research,TLG,West Midlands,2018,404,64.7,277.188,530.812,16.014851485148515
73,Advertising and market research,TLG,West Midlands,2019,362,68.3,228.132,495.868,18.867403314917127
73,Advertising and market research,TLG,West Midlands,2020,246,35.3,176.812,315.188,14.34959349593496
73,Advertising and market research,TLG,West Midlands,2021,469,48.5,373.94,564.06,10.341151385927505
73,Advertising and market research,TLG,West Midlands,2022,351,22.68059669185991,306.54603048395455,395.45396951604545,6.461708459219348
73,Advertising and market research,TLG,West Midlands,2023,677,145.0210466554813,392.7587485552566,961.2412514447434,21.421129491208465
74,"Other professional, scientific and technical activities",TLG,West Midlands,2012,373,61,253.44,492.56,16.353887399463808
74,"Other professional, scientific and technical activities",TLG,West Midlands,2013,342,57.1,230.084,453.916,16.69590643274854
74,"Other professional, scientific and technical activities",TLG,West Midlands,2014,485,39.6,407.384,562.616,8.164948453608249
74,"Other professional, scientific and technical activities",TLG,West Midlands,2015,390,59.1,274.164,505.836,15.153846153846153
74,"Other professional, scientific and technical activities",TLG,West Midlands,2016,678,123,436.92,919.0799999999999,18.141592920353983
74,"Other professional, scientific and technical activities",TLG,West Midlands,2017,659,134.5,395.38,922.62,20.409711684370258
74,"Other professional, scientific and technical activities",TLG,West Midlands,2018,527,116.8,298.072,755.928,22.163187855787474
74,"Other professional, scientific and technical activities",TLG,West Midlands,2019,625,141.9,346.876,903.124,22.704
74,"Other professional, scientific and technical activities",TLG,West Midlands,2020,333,99.6,137.78400000000002,528.216,29.90990990990991
74,"Other professional, scientific and technical activities",TLG,West Midlands,2021,615,126.1,367.84400000000005,862.156,20.504065040650403
74,"Other professional, scientific and technical activities",TLG,West Midlands,2022,727,197.0668668418415,340.7489409899907,1113.2510590100094,27.106859262976823
74,"Other professional, scientific and technical activities",TLG,West Midlands,2023,488,123.3318835373209,246.26950826685103,729.7304917331489,25.27292695436904
75,Veterinary activities,TLG,West Midlands,2012,223,81,64.24000000000001,381.76,36.32286995515695
75,Veterinary activities,TLG,West Midlands,2013,390,18,354.72,425.28,4.615384615384616
75,Veterinary activities,TLG,West Midlands,2014,158,30.9,97.436,218.564,19.556962025316455
75,Veterinary activities,TLG,West Midlands,2015,175,27.8,120.512,229.488,15.885714285714286
75,Veterinary activities,TLG,West Midlands,2016,175,17.6,140.504,209.496,10.057142857142857
75,Veterinary activities,TLG,West Midlands,2017,235,33.8,168.752,301.248,14.382978723404255
75,Veterinary activities,TLG,West Midlands,2018,262,12.2,238.088,285.912,4.65648854961832
75,Veterinary activities,TLG,West Midlands,2019,269,18.3,233.132,304.868,6.802973977695167
75,Veterinary activities,TLG,West Midlands,2020,201,15.3,171.012,230.988,7.611940298507464
75,Veterinary activities,TLG,West Midlands,2021,227,9.5,208.38,245.62,4.185022026431718
75,Veterinary activities,TLG,West Midlands,2022,296,24.68260272260488,247.62209866369443,344.37790133630557,8.338717136015163
75,Veterinary activities,TLG,West Midlands,2023,288,50.83410568398675,188.36515285938597,387.63484714061406,17.650731140273177
77,Rental and leasing activities,TLG,West Midlands,2012,980,85.6,812.224,1147.776,8.73469387755102
77,Rental and leasing activities,TLG,West Midlands,2013,1142,53.7,1036.748,1247.252,4.702276707530649
77,Rental and leasing activities,TLG,West Midlands,2014,1540,172.5,1201.9,1878.1,11.2012987012987
77,Rental and leasing activities,TLG,West Midlands,2015,1462,178,1113.12,1810.88,12.175102599179207
77,Rental and leasing activities,TLG,West Midlands,2016,1393,122.9,1152.116,1633.884,8.822684852835607
77,Rental and leasing activities,TLG,West Midlands,2017,1634,247,1149.88,2118.12,15.11627906976744
77,Rental and leasing activities,TLG,West Midlands,2018,1501,116.4,1272.856,1729.144,7.754830113257828
77,Rental and leasing activities,TLG,West Midlands,2019,2747,1191.8,411.0720000000001,5082.928,43.38551146705497
