ITL_code,Region_name,SIC07_code,SIC07_description,year,value,CoV100,SE,gva_min95,gva_max95
TLD,North West,9,Mining support service activities,2012,12,157.77777777777777,18.933333333333334,-25.109333333333332,49.10933333333333
TLD,North West,9,Mining support service activities,2013,13,565,73.45,-130.962,156.962
TLD,North West,9,Mining support service activities,2014,12,360,43.2,-72.672,96.672
TLD,North West,9,Mining support service activities,2015,28,NA,NA,NA,NA
TLD,North West,9,Mining support service activities,2016,5,NA,NA,NA,NA
TLD,North West,9,Mining support service activities,2017,4,NA,NA,NA,NA
TLD,North West,9,Mining support service activities,2018,4,NA,NA,NA,NA
TLD,North West,9,Mining support service activities,2019,7,53.78048780487805,3.7646341463414634,-0.37868292682926796,14.378682926829267
TLD,North West,9,Mining support service activities,2020,3,NA,NA,NA,NA
TLD,North West,9,Mining support service activities,2021,6,115.5769230769231,6.934615384615386,-7.591846153846156,19.591846153846156
TLD,North West,9,Mining support service activities,2022,9,145.75315221117836,13.11778369900605,-16.71085605005186,34.71085605005186
TLD,North West,9,Mining support service activities,2023,14,NA,NA,NA,NA
TLD,North West,10,Manufacture of food products,2012,2412,7.069486404833837,170.51601208459215,2077.7886163141993,2746.2113836858007
TLD,North West,10,Manufacture of food products,2013,2415,5.510725229826353,133.08401430030642,2154.1553319713994,2675.8446680286006
TLD,North West,10,Manufacture of food products,2014,2662,5.007757951900698,133.30651667959657,2400.719227307991,2923.280772692009
TLD,North West,10,Manufacture of food products,2015,2648,6.142966360856269,162.665749235474,2329.175131498471,2966.824868501529
TLD,North West,10,Manufacture of food products,2016,2839,2.1962421711899793,62.35131524008351,2716.7914221294363,2961.2085778705637
TLD,North West,10,Manufacture of food products,2017,2829,2.7420604182804027,77.5728892331526,2676.957137103021,2981.042862896979
TLD,North West,10,Manufacture of food products,2018,3397,3.107324147933286,105.55580130529373,3190.1106294416245,3603.8893705583755
TLD,North West,10,Manufacture of food products,2019,3351,2.54120352625527,85.15573016481409,3184.0947688769643,3517.9052311230357
TLD,North West,10,Manufacture of food products,2020,3618,2.3465947403910987,84.89979770734996,3451.596396493594,3784.403603506406
TLD,North West,10,Manufacture of food products,2021,3978,2.411461687057309,95.92794591113974,3789.981226014166,4166.018773985834
TLD,North West,10,Manufacture of food products,2022,3781,2.0802524525400283,78.65434523053847,3626.837483348145,3935.162516651855
TLD,North West,10,Manufacture of food products,2023,3612,2.34245262213123,84.60938871138002,3446.1655981256954,3777.8344018743046
TLD,North West,11-12,Manufacture of beverages and tobacco products,2012,346,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2013,375,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2014,446,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2015,479,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2016,403,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2017,403,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2018,397,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2019,358,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2020,373,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2021,366,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2022,312,NA,NA,NA,NA
TLD,North West,11-12,Manufacture of beverages and tobacco products,2023,257,NA,NA,NA,NA
TLD,North West,13,Manufacture of textiles,2012,482,7.272727272727272,35.05454545454545,413.2930909090909,550.7069090909091
TLD,North West,13,Manufacture of textiles,2013,498,7.844444444444444,39.065333333333335,421.43194666666665,574.5680533333333
TLD,North West,13,Manufacture of textiles,2014,443,6.872037914691943,30.44312796208531,383.3314691943128,502.6685308056872
TLD,North West,13,Manufacture of textiles,2015,496,14.88,73.80480000000001,351.34259199999997,640.657408
TLD,North West,13,Manufacture of textiles,2016,613,4.137931034482759,25.36551724137931,563.2835862068965,662.7164137931035
TLD,North West,13,Manufacture of textiles,2017,804,14.564102564102564,117.0953846153846,574.4930461538462,1033.506953846154
TLD,North West,13,Manufacture of textiles,2018,749,5.527950310559007,41.40434782608696,667.8474782608696,830.1525217391304
TLD,North West,13,Manufacture of textiles,2019,798,12.570194384449248,100.310151187905,601.3921036717062,994.6078963282938
TLD,North West,13,Manufacture of textiles,2020,534,4.989010989010989,26.64131868131868,481.7830153846154,586.2169846153846
TLD,North West,13,Manufacture of textiles,2021,854,7.226148409893993,61.7113074204947,733.0458374558305,974.9541625441695
TLD,North West,13,Manufacture of textiles,2022,820,6.186656918596228,50.730586732489066,720.5680500043214,919.4319499956786
TLD,North West,13,Manufacture of textiles,2023,689,9.749509739918429,67.17412210803798,557.3387206682455,820.6612793317545
TLD,North West,14,Manufacture of wearing apparel,2012,167,16.304347826086957,27.22826086956522,113.63260869565218,220.36739130434782
TLD,North West,14,Manufacture of wearing apparel,2013,187,11.758241758241756,21.987912087912083,143.90369230769232,230.09630769230768
TLD,North West,14,Manufacture of wearing apparel,2014,232,12.58823529411765,29.204705882352947,174.75877647058823,289.2412235294118
TLD,North West,14,Manufacture of wearing apparel,2015,282,NA,NA,NA,NA
TLD,North West,14,Manufacture of wearing apparel,2016,147,NA,NA,NA,NA
TLD,North West,14,Manufacture of wearing apparel,2017,196,NA,NA,NA,NA
TLD,North West,14,Manufacture of wearing apparel,2018,210,NA,NA,NA,NA
TLD,North West,14,Manufacture of wearing apparel,2019,199,19.193548387096776,38.19516129032258,124.13748387096774,273.86251612903226
TLD,North West,14,Manufacture of wearing apparel,2020,161,12.318840579710146,19.833333333333336,122.12666666666667,199.87333333333333
TLD,North West,14,Manufacture of wearing apparel,2021,183,9.62962962962963,17.622222222222224,148.46044444444445,217.53955555555555
TLD,North West,14,Manufacture of wearing apparel,2022,197,9.872244251648846,19.448321175748227,158.88129049553348,235.11870950446652
TLD,North West,14,Manufacture of wearing apparel,2023,187,10.394618565159115,19.437936716847545,148.9016440349788,225.0983559650212
TLD,North West,15,Manufacture of leather products,2012,68,9.318181818181817,6.336363636363636,55.58072727272727,80.41927272727273
TLD,North West,15,Manufacture of leather products,2013,77,10.212765957446807,7.8638297872340415,61.586893617021275,92.41310638297873
TLD,North West,15,Manufacture of leather products,2014,103,17.692307692307693,18.223076923076924,67.28276923076922,138.71723076923078
TLD,North West,15,Manufacture of leather products,2015,71,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2016,44,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2017,40,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2018,36,27.125,9.765,16.860599999999998,55.1394
TLD,North West,15,Manufacture of leather products,2019,37,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2020,38,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2021,49,20,9.8,29.791999999999998,68.208
TLD,North West,15,Manufacture of leather products,2022,78,NA,NA,NA,NA
TLD,North West,15,Manufacture of leather products,2023,64,39.47137824431542,25.26168207636187,14.487103130330738,113.51289686966926
TLD,North West,16,"Manufacture of wood products, except furniture",2012,355,9.08296943231441,32.24454148471615,291.80069868995633,418.19930131004367
TLD,North West,16,"Manufacture of wood products, except furniture",2013,374,13.39160839160839,50.084615384615375,275.83415384615387,472.16584615384613
TLD,North West,16,"Manufacture of wood products, except furniture",2014,365,11.744680851063832,42.868085106382985,280.97855319148937,449.02144680851063
TLD,North West,16,"Manufacture of wood products, except furniture",2015,375,15.890410958904107,59.58904109589041,258.2054794520548,491.7945205479452
TLD,North West,16,"Manufacture of wood products, except furniture",2016,412,12.452830188679243,51.305660377358485,311.4409056603774,512.5590943396227
TLD,North West,16,"Manufacture of wood products, except furniture",2017,369,11.383399209486168,42.00474308300396,286.6707035573122,451.3292964426878
TLD,North West,16,"Manufacture of wood products, except furniture",2018,458,11.254125412541256,51.543894389438954,356.9739669966997,559.0260330033003
TLD,North West,16,"Manufacture of wood products, except furniture",2019,471,9.930555555555555,46.77291666666667,379.32508333333334,562.6749166666666
TLD,North West,16,"Manufacture of wood products, except furniture",2020,409,18.844884488448844,77.07557755775576,257.9318679867987,560.0681320132013
TLD,North West,16,"Manufacture of wood products, except furniture",2021,469,11.283643892339544,52.92028985507246,365.276231884058,572.723768115942
TLD,North West,16,"Manufacture of wood products, except furniture",2022,352,14.718305195974795,51.80843428983128,250.45546879193068,453.5445312080693
TLD,North West,16,"Manufacture of wood products, except furniture",2023,346,7.957850477403047,27.534162651814544,292.0330412024435,399.9669587975565
TLD,North West,17,Manufacture of paper products,2012,772,9.573091849935317,73.90426908150064,627.1476326002587,916.8523673997413
TLD,North West,17,Manufacture of paper products,2013,848,14.793152639087015,125.44593437945788,602.1259686162625,1093.8740313837375
TLD,North West,17,Manufacture of paper products,2014,822,3.862770012706481,31.751969504447274,759.7661397712833,884.2338602287167
TLD,North West,17,Manufacture of paper products,2015,854,17.348586810228802,148.15693135935396,563.6124145356662,1144.3875854643338
TLD,North West,17,Manufacture of paper products,2016,848,3.672131147540984,31.139672131147545,786.9662426229509,909.0337573770491
TLD,North West,17,Manufacture of paper products,2017,822,2.925619834710744,24.048595041322315,774.8647537190083,869.1352462809917
TLD,North West,17,Manufacture of paper products,2018,878,2.6814814814814816,23.543407407407408,831.8549214814815,924.1450785185185
TLD,North West,17,Manufacture of paper products,2019,931,9.063829787234043,84.38425531914893,765.6068595744681,1096.3931404255318
TLD,North West,17,Manufacture of paper products,2020,874,5.93939393939394,51.910303030303034,772.2558060606061,975.7441939393939
TLD,North West,17,Manufacture of paper products,2021,960,10.02849002849003,96.27350427350429,771.3039316239316,1148.6960683760685
TLD,North West,17,Manufacture of paper products,2022,806,3.5203935334903638,28.374371879932333,750.3862311153326,861.6137688846674
TLD,North West,17,Manufacture of paper products,2023,725,6.429259115052574,46.61212858413116,633.6402279751029,816.3597720248971
TLD,North West,18,Printing and reproduction of recorded media,2012,478,5.7380073800738005,27.42767527675277,424.2417564575646,531.7582435424354
TLD,North West,18,Printing and reproduction of recorded media,2013,476,7.314814814814816,34.81851851851852,407.7557037037037,544.2442962962963
TLD,North West,18,Printing and reproduction of recorded media,2014,508,9.851063829787234,50.04340425531915,409.91492765957446,606.0850723404255
TLD,North West,18,Printing and reproduction of recorded media,2015,530,15.830618892508143,83.90228013029316,365.55153094462537,694.4484690553746
TLD,North West,18,Printing and reproduction of recorded media,2016,537,6.428571428571428,34.521428571428565,469.338,604.662
TLD,North West,18,Printing and reproduction of recorded media,2017,539,13.564356435643566,73.11188118811882,395.7007128712871,682.2992871287129
TLD,North West,18,Printing and reproduction of recorded media,2018,605,8.113879003558718,49.08896797153025,508.7856227758007,701.2143772241993
TLD,North West,18,Printing and reproduction of recorded media,2019,552,16.309278350515463,90.02721649484536,375.54665567010306,728.4533443298969
TLD,North West,18,Printing and reproduction of recorded media,2020,444,13.154929577464788,58.40788732394366,329.5205408450704,558.4794591549296
TLD,North West,18,Printing and reproduction of recorded media,2021,472,7.619047619047619,35.96190476190476,401.5146666666667,542.4853333333333
TLD,North West,18,Printing and reproduction of recorded media,2022,493,8.221540126783884,40.53219282504455,413.5569020629127,572.4430979370873
TLD,North West,18,Printing and reproduction of recorded media,2023,402,11.486256593554426,46.174751506088796,311.497487048066,492.502512951934
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2012,2577,8.024105186267349,206.78119065010955,2171.7088663257855,2982.2911336742145
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2013,3052,NA,NA,NA,NA
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2014,3707,8.671814671814673,321.46416988416996,3076.930227027027,4337.069772972973
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2015,4903,11.3828125,558.099296875,3809.1253781249998,5996.874621875
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2016,4286,6.917613636363637,296.4889204545455,3704.881715909091,4867.11828409091
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2017,4209,4.576326002587323,192.61756144890043,3831.469579560155,4586.530420439844
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2018,4398,NA,NA,NA,NA
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2019,4884,6.725327812284333,328.46501035196684,4240.208579710145,5527.791420289855
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2020,4943,7.931696085955488,392.06373752877977,4174.555074443591,5711.444925556409
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2021,4504,6.764792463938769,304.6862525758022,3906.8149449514276,5101.185055048572
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2022,3694,7.134389934005775,263.54436416217334,3177.4530462421403,4210.546953757859
TLD,North West,CD-CE (19-20),"Manufacture of coke, refined petroleum and chemicals",2023,3320,5.535306274030196,183.7721682978025,2959.806550136307,3680.193449863693
TLD,North West,CF (21),Manufacture of pharmaceutical products,2012,4596,25.55929352396972,1174.7051303616486,2293.5779444911686,6898.422055508831
TLD,North West,CF (21),Manufacture of pharmaceutical products,2013,4309,23.542416452442165,1014.4427249357328,2320.6922591259636,6297.307740874036
TLD,North West,CF (21),Manufacture of pharmaceutical products,2014,4349,21.9647355163728,955.2463476070532,2476.717158690176,6221.282841309824
TLD,North West,CF (21),Manufacture of pharmaceutical products,2015,4763,22.225534028812717,1058.6021857923497,2688.1397158469945,6837.8602841530055
TLD,North West,CF (21),Manufacture of pharmaceutical products,2016,4240,NA,NA,NA,NA
TLD,North West,CF (21),Manufacture of pharmaceutical products,2017,3452,NA,NA,NA,NA
TLD,North West,CF (21),Manufacture of pharmaceutical products,2018,3339,19.904534606205257,664.6124105011935,2036.3596754176608,4641.640324582339
TLD,North West,CF (21),Manufacture of pharmaceutical products,2019,3217,16.774683544303798,539.6415696202532,2159.3025235443038,4274.697476455696
TLD,North West,CF (21),Manufacture of pharmaceutical products,2020,3499,NA,NA,NA,NA
TLD,North West,CF (21),Manufacture of pharmaceutical products,2021,2443,NA,NA,NA,NA
TLD,North West,CF (21),Manufacture of pharmaceutical products,2022,2899,14.960184346461784,433.69574420392706,2048.9563413603028,3749.0436586396972
TLD,North West,CF (21),Manufacture of pharmaceutical products,2023,3361,18.508979672664864,622.086806798266,2141.7098586753987,4580.290141324602
TLD,North West,22,Manufacture of rubber and plastic products,2012,1605,18.638743455497384,299.15183246073303,1018.6624083769633,2191.3375916230366
TLD,North West,22,Manufacture of rubber and plastic products,2013,1613,8.82882882882883,142.409009009009,1333.8783423423424,1892.1216576576576
TLD,North West,22,Manufacture of rubber and plastic products,2014,1527,5.709401709401709,87.1825641025641,1356.1221743589745,1697.8778256410255
TLD,North West,22,Manufacture of rubber and plastic products,2015,1662,5.595695618754803,93.00046118370483,1479.7190960799385,1844.2809039200615
TLD,North West,22,Manufacture of rubber and plastic products,2016,1409,4.887724550898204,68.86803892215569,1274.0186437125749,1543.9813562874251
TLD,North West,22,Manufacture of rubber and plastic products,2017,1477,5.5392156862745106,81.81421568627452,1316.644137254902,1637.355862745098
TLD,North West,22,Manufacture of rubber and plastic products,2018,1446,3.4957463263727764,50.548491879350344,1346.9249559164732,1545.0750440835268
TLD,North West,22,Manufacture of rubber and plastic products,2019,1402,4.7501982553528945,66.59777954004758,1271.4683521015068,1532.5316478984932
TLD,North West,22,Manufacture of rubber and plastic products,2020,1384,5.21875,72.22749999999999,1242.4341,1525.5659
TLD,North West,22,Manufacture of rubber and plastic products,2021,1397,4.041297935103245,56.45693215339233,1286.344412979351,1507.655587020649
TLD,North West,22,Manufacture of rubber and plastic products,2022,1429,4.838021344406797,69.13532501157313,1293.4947629773167,1564.5052370226833
TLD,North West,22,Manufacture of rubber and plastic products,2023,1295,9.527978991328858,123.38732793770872,1053.160837242091,1536.839162757909
TLD,North West,23,Manufacture of other non-metallic mineral products,2012,662,4.725,31.279499999999995,600.69218,723.30782
TLD,North West,23,Manufacture of other non-metallic mineral products,2013,730,7.0588235294117645,51.529411764705884,629.0023529411765,830.9976470588235
TLD,North West,23,Manufacture of other non-metallic mineral products,2014,823,6.256,51.486880000000006,722.0857152,923.9142848
TLD,North West,23,Manufacture of other non-metallic mineral products,2015,737,5.147313691507799,37.935701906412476,662.6460242634315,811.3539757365685
TLD,North West,23,Manufacture of other non-metallic mineral products,2016,720,3.5168738898756664,25.321492007104798,670.3698756660746,769.6301243339254
TLD,North West,23,Manufacture of other non-metallic mineral products,2017,752,3.0210016155088852,22.717932148626815,707.4728529886914,796.5271470113086
TLD,North West,23,Manufacture of other non-metallic mineral products,2018,816,4.361001317523057,35.58577075098815,746.2518893280633,885.7481106719367
TLD,North West,23,Manufacture of other non-metallic mineral products,2019,861,6.9139072847682135,59.52874172185431,744.3236662251655,977.6763337748345
TLD,North West,23,Manufacture of other non-metallic mineral products,2020,996,5.849624060150376,58.26225563909774,881.8059789473684,1110.1940210526316
TLD,North West,23,Manufacture of other non-metallic mineral products,2021,896,3.983152827918171,35.689049338146816,826.0494632972323,965.9505367027677
TLD,North West,23,Manufacture of other non-metallic mineral products,2022,767,5.1321366132104576,39.36348782332421,689.8475638662845,844.1524361337155
TLD,North West,23,Manufacture of other non-metallic mineral products,2023,722,2.9364260908157207,21.200996375689503,680.4460471036485,763.5539528963515
TLD,North West,24,Manufacture of basic metals,2012,1362,1.955128205128205,26.628846153846155,1309.8074615384614,1414.1925384615386
TLD,North West,24,Manufacture of basic metals,2013,853,NA,NA,NA,NA
TLD,North West,24,Manufacture of basic metals,2014,1197,NA,NA,NA,NA
TLD,North West,24,Manufacture of basic metals,2015,1471,1.881881881881882,27.682482482482484,1416.7423343343344,1525.2576656656656
TLD,North West,24,Manufacture of basic metals,2016,1366,2.907949790794979,39.72259414225942,1288.1437154811715,1443.8562845188285
TLD,North West,24,Manufacture of basic metals,2017,1259,1.725175526579739,21.719959879638917,1216.4288786359077,1301.5711213640923
TLD,North West,24,Manufacture of basic metals,2018,1451,4.1707080504364695,60.516973811833175,1332.386731328807,1569.613268671193
TLD,North West,24,Manufacture of basic metals,2019,743,2.571711177052423,19.107814045499502,705.548684470821,780.451315529179
TLD,North West,24,Manufacture of basic metals,2020,977,7.0640394088669956,69.01566502463055,841.7292965517241,1112.270703448276
TLD,North West,24,Manufacture of basic metals,2021,487,2.852882703777336,13.893538767395627,459.76866401590456,514.2313359840954
TLD,North West,24,Manufacture of basic metals,2022,520,5.045411628345202,26.23614046739505,468.5771646839057,571.4228353160943
TLD,North West,24,Manufacture of basic metals,2023,523,1.3577308694057284,7.100932446991959,509.08217240389575,536.9178275961042
TLD,North West,25,Manufacture of fabricated metal products,2012,1839,6.338289962825279,116.56115241635688,1610.5401412639405,2067.4598587360597
TLD,North West,25,Manufacture of fabricated metal products,2013,1956,7.737226277372263,151.34014598540145,1659.3733138686132,2252.626686131387
TLD,North West,25,Manufacture of fabricated metal products,2014,1944,5.413070283600494,105.2300863131936,1737.7490308261406,2150.2509691738596
TLD,North West,25,Manufacture of fabricated metal products,2015,1950,6.059322033898304,118.15677966101693,1718.412711864407,2181.587288135593
TLD,North West,25,Manufacture of fabricated metal products,2016,1917,4.557395773843518,87.36527698458023,1745.7640571102227,2088.235942889777
TLD,North West,25,Manufacture of fabricated metal products,2017,1974,4.9504950495049505,97.72277227722773,1782.4633663366337,2165.5366336633665
TLD,North West,25,Manufacture of fabricated metal products,2018,1773,5.511764705882353,97.72358823529412,1581.4617670588236,1964.5382329411764
TLD,North West,25,Manufacture of fabricated metal products,2019,1755,5.508155583437892,96.66813048933501,1565.5304642409033,1944.4695357590967
TLD,North West,25,Manufacture of fabricated metal products,2020,1816,5.925245098039215,107.60245098039215,1605.0991960784313,2026.9008039215687
TLD,North West,25,Manufacture of fabricated metal products,2021,1813,7.589485458612975,137.59737136465324,1543.3091521252795,2082.6908478747205
TLD,North West,25,Manufacture of fabricated metal products,2022,1861,9.47379121822666,176.30725457119814,1515.4377810404517,2206.5622189595483
TLD,North West,25,Manufacture of fabricated metal products,2023,1915,4.43677311250216,84.96420510441637,1748.470157995344,2081.529842004656
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2012,703,24.17372881355932,169.941313559322,369.9150254237289,1036.0849745762712
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2013,825,17.83427495291902,147.13276836158192,536.6197740112995,1113.3802259887007
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2014,836,16.144578313253014,134.96867469879518,571.4613975903615,1100.5386024096385
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2015,732,9.229166666666666,67.55749999999999,599.5873,864.4127
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2016,901,6.492411467116358,58.49662731871838,786.346610455312,1015.653389544688
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2017,915,9.021922428330525,82.5505902192243,753.2008431703204,1076.7991568296798
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2018,949,7.791601866251946,73.94230171073097,804.0730886469673,1093.9269113530327
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2019,821,8.54251012145749,70.13400809716599,683.5373441295546,958.4626558704454
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2020,954,12.30174081237911,117.3586073500967,723.9771295938104,1184.0228704061894
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2021,1303,10.216836734693876,133.12538265306122,1042.0742500000001,1563.9257499999999
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2022,1172,8.577994280606667,100.53409296871014,974.9531777813281,1369.0468222186719
TLD,North West,CI (26),"Manufacture of computer, electronic and optical products",2023,1210,11.69058375356092,141.45606341808715,932.7461157005491,1487.2538842994509
TLD,North West,CJ (27),Manufacture of electrical equipment,2012,584,3.973333333333333,23.204266666666665,538.5196373333333,629.4803626666667
TLD,North West,CJ (27),Manufacture of electrical equipment,2013,522,6.023054755043228,31.44034582132565,460.37692219020175,583.6230778097982
TLD,North West,CJ (27),Manufacture of electrical equipment,2014,559,8.68279569892473,48.53682795698924,463.8678172043011,654.1321827956989
TLD,North West,CJ (27),Manufacture of electrical equipment,2015,583,9.595238095238097,55.94023809523811,473.3571333333333,692.6428666666667
TLD,North West,CJ (27),Manufacture of electrical equipment,2016,554,2.402597402597402,13.310389610389608,527.9116363636364,580.0883636363636
TLD,North West,CJ (27),Manufacture of electrical equipment,2017,566,8.848039215686274,50.07990196078431,467.84339215686276,664.1566078431373
TLD,North West,CJ (27),Manufacture of electrical equipment,2018,516,5.846153846153846,30.166153846153847,456.87433846153846,575.1256615384615
TLD,North West,CJ (27),Manufacture of electrical equipment,2019,633,4.951219512195122,31.341219512195124,571.5712097560976,694.4287902439024
TLD,North West,CJ (27),Manufacture of electrical equipment,2020,974,6.197802197802198,60.3665934065934,855.681476923077,1092.3185230769232
TLD,North West,CJ (27),Manufacture of electrical equipment,2021,817,4.837398373983739,39.52154471544715,739.5377723577236,894.4622276422764
TLD,North West,CJ (27),Manufacture of electrical equipment,2022,607,8.195107287532666,49.744301235323285,509.5011695787664,704.4988304212336
TLD,North West,CJ (27),Manufacture of electrical equipment,2023,575,18.0477009730481,103.77428059502658,371.6024100337479,778.3975899662521
TLD,North West,CK (28),Manufacture of machinery and equipment,2012,1387,12.33862433862434,171.1367195767196,1051.5720296296295,1722.4279703703705
TLD,North West,CK (28),Manufacture of machinery and equipment,2013,1424,6.85897435897436,97.6717948717949,1232.563282051282,1615.436717948718
TLD,North West,CK (28),Manufacture of machinery and equipment,2014,1447,8.058823529411766,116.61117647058826,1218.442094117647,1675.557905882353
TLD,North West,CK (28),Manufacture of machinery and equipment,2015,1208,7.521793275217932,90.86326276463262,1029.9080049813201,1386.0919950186799
TLD,North West,CK (28),Manufacture of machinery and equipment,2016,1097,4.322732626619553,47.420376914016494,1004.0560612485276,1189.9439387514724
TLD,North West,CK (28),Manufacture of machinery and equipment,2017,1331,10.96514745308311,145.9461126005362,1044.9456193029491,1617.0543806970509
TLD,North West,CK (28),Manufacture of machinery and equipment,2018,1406,7.114474929044466,100.0295175023652,1209.9421456953642,1602.0578543046358
TLD,North West,CK (28),Manufacture of machinery and equipment,2019,1285,8.372727272727271,107.58954545454543,1074.124490909091,1495.875509090909
TLD,North West,CK (28),Manufacture of machinery and equipment,2020,1437,6.438213914849429,92.5171339563863,1255.666417445483,1618.333582554517
TLD,North West,CK (28),Manufacture of machinery and equipment,2021,1273,4.633596392333709,58.985682074408125,1157.3880631341601,1388.6119368658399
TLD,North West,CK (28),Manufacture of machinery and equipment,2022,1198,3.174360499562746,38.028838784761696,1123.463475981867,1272.536524018133
TLD,North West,CK (28),Manufacture of machinery and equipment,2023,1348,10.905387014438642,147.0046169546329,1059.8709507689196,1636.1290492310804
TLD,North West,29,Manufacture of motor vehicles,2012,1629,2.5301204819277108,41.21566265060241,1548.2173012048193,1709.7826987951807
TLD,North West,29,Manufacture of motor vehicles,2013,1951,1.3482587064676617,26.30452736318408,1899.4431263681593,2002.5568736318407
TLD,North West,29,Manufacture of motor vehicles,2014,2393,3.2109777015437393,76.83869639794169,2242.3961550600343,2543.6038449399657
TLD,North West,29,Manufacture of motor vehicles,2015,2365,1.860189573459716,43.993483412322284,2278.7727725118484,2451.2272274881516
TLD,North West,29,Manufacture of motor vehicles,2016,2407,1.1764705882352942,28.31764705882353,2351.4974117647057,2462.5025882352943
TLD,North West,29,Manufacture of motor vehicles,2017,2499,NA,NA,NA,NA
TLD,North West,29,Manufacture of motor vehicles,2018,2224,1.0633839706652697,23.649659507595597,2177.6466673651125,2270.3533326348875
TLD,North West,29,Manufacture of motor vehicles,2019,2095,1.742663656884876,36.50880361173815,2023.4427449209932,2166.5572550790066
TLD,North West,29,Manufacture of motor vehicles,2020,2156,1.657492354740061,35.73553516819571,2085.9583510703364,2226.0416489296636
TLD,North West,29,Manufacture of motor vehicles,2021,2940,2.2460850111856825,66.03489932885905,2810.571597315436,3069.428402684564
TLD,North West,29,Manufacture of motor vehicles,2022,3151,4.242383631951988,133.67750824280714,2888.992083844098,3413.007916155902
TLD,North West,29,Manufacture of motor vehicles,2023,3981,1.2868004613728838,51.22752636725451,3880.594048320181,4081.405951679819
TLD,North West,30,Manufacture of other transport equipment,2012,1866,10.089730807577268,188.27437686939183,1496.982221335992,2235.017778664008
TLD,North West,30,Manufacture of other transport equipment,2013,1909,20.112224448897795,383.9423647294589,1156.4729651302605,2661.5270348697395
TLD,North West,30,Manufacture of other transport equipment,2014,1929,17.017721518987347,328.2718481012659,1285.5871777215189,2572.412822278481
TLD,North West,30,Manufacture of other transport equipment,2015,1980,20.418060200668897,404.27759197324417,1187.6159197324414,2772.3840802675586
TLD,North West,30,Manufacture of other transport equipment,2016,2348,23.30074074074074,547.1013925925926,1275.6812705185187,3420.3187294814816
TLD,North West,30,Manufacture of other transport equipment,2017,2608,NA,NA,NA,NA
TLD,North West,30,Manufacture of other transport equipment,2018,2422,NA,NA,NA,NA
TLD,North West,30,Manufacture of other transport equipment,2019,2395,15.00640204865557,359.4033290653009,1690.5694750320104,3099.4305249679896
TLD,North West,30,Manufacture of other transport equipment,2020,2575,11.194170192759756,288.2498824635637,2010.0302303714152,3139.969769628585
TLD,North West,30,Manufacture of other transport equipment,2021,2798,11.83493282149712,331.1414203454894,2148.9628161228406,3447.0371838771594
TLD,North West,30,Manufacture of other transport equipment,2022,2879,12.32255704333762,354.76641727769004,2183.6578221357277,3574.3421778642723
TLD,North West,30,Manufacture of other transport equipment,2023,3090,NA,NA,NA,NA
